INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,ODEME_TUTARI_TL,ODEME_TUTAR_USD
108887,SIP25004130,2,2025-05-22,OD02,30,1,2025-06-21,802257.264,20748.0148
108888,SIP25004131,1,2025-05-22,OD05,0,0.3,2025-05-22,74282.3136,1921.0927
108888,SIP25004131,1,2025-05-22,OD05,60,0.7,2025-07-21,173325.3984,4482.5495
108889,SIP25004132,1,2025-05-22,OD04,90,1,2025-08-20,33907.2912,876.9119
108890,SIP25004133,1,2025-05-22,OD07,60,0,2025-07-21,0,0
108890,SIP25004133,1,2025-05-22,OD07,120,1,2025-09-19,87912.9792,2273.6096
108891,SIP25004133,2,2025-05-22,OD07,60,0,2025-07-21,0,0
108891,SIP25004133,2,2025-05-22,OD07,120,1,2025-09-19,288826.32,7469.6398
108892,SIP25004133,3,2025-05-22,OD07,60,0,2025-07-21,0,0
108892,SIP25004133,3,2025-05-22,OD07,120,1,2025-09-19,195641.5104,5059.6899
108893,SIP25004134,1,2025-05-22,OD03,60,1,2025-07-21,78953.88,2041.9089
108894,SIP25004134,2,2025-05-22,OD03,60,1,2025-07-21,235041.264,6078.6481
108895,SIP25004135,1,2025-05-22,OD07,60,0,2025-07-21,0,0
108895,SIP25004135,1,2025-05-22,OD07,120,1,2025-09-19,5693382.72,147242.5296
108896,SIP25004135,2,2025-05-22,OD07,60,0,2025-07-21,0,0
108896,SIP25004135,2,2025-05-22,OD07,120,1,2025-09-19,1395593.472,36092.9035
108897,STKB25000314,1,2025-05-22,OD07,60,0,2025-07-21,0,0
108897,STKB25000314,1,2025-05-22,OD07,120,1,2025-09-19,1361555.04,35212.6
108898,STKB25000314,2,2025-05-22,OD07,60,0,2025-07-21,0,0
108898,STKB25000314,2,2025-05-22,OD07,120,1,2025-09-19,39683.592,1026.2989
108899,SIP25004136,1,2025-05-23,OD01,0,1,2025-05-23,309818.7,8012.5457
108900,SIP25004137,1,2025-05-23,OD08,0,0.2,2025-05-23,6414.9466,165.9036
108900,SIP25004137,1,2025-05-23,OD08,45,0.4,2025-07-07,12829.8931,331.8073
108900,SIP25004137,1,2025-05-23,OD08,90,0.4,2025-08-21,12829.8931,331.8073
108901,STK25000642,1,2025-05-23,OD08,0,0.2,2025-05-23,15684.7752,405.6404
108901,STK25000642,1,2025-05-23,OD08,45,0.4,2025-07-07,31369.5504,811.2808
108901,STK25000642,1,2025-05-23,OD08,90,0.4,2025-08-21,31369.5504,811.2808
108902,STK25000642,2,2025-05-23,OD08,0,0.2,2025-05-23,140618.04,3636.6703
108902,STK25000642,2,2025-05-23,OD08,45,0.4,2025-07-07,281236.08,7273.3406
108902,STK25000642,2,2025-05-23,OD08,90,0.4,2025-08-21,281236.08,7273.3406
108903,STK25000643,1,2025-05-23,OD03,60,1,2025-07-22,11617.56,300.4539
108904,STK25000644,1,2025-05-23,OD06,0,0.5,2025-05-23,93890.34,2428.1964
108904,STK25000644,1,2025-05-23,OD06,45,0.5,2025-07-07,93890.34,2428.1964
108905,SIP25004138,1,2025-05-23,OD05,0,0.3,2025-05-23,59148.4248,1529.6993
108905,SIP25004138,1,2025-05-23,OD05,60,0.7,2025-07-22,138012.9912,3569.2984
108906,STK25000645,1,2025-05-23,OD07,60,0,2025-07-22,0,0
108906,STK25000645,1,2025-05-23,OD07,120,1,2025-09-20,1228481.76,31771.0526
108907,SIP25004139,1,2025-05-26,OD03,60,1,2025-07-25,1223318.64,31637.5238
108908,SIP25004140,1,2025-05-26,OD04,90,1,2025-08-24,261864.2304,6772.3449
108909,SIP25004140,2,2025-05-26,OD04,90,1,2025-08-24,309818.64,8012.5441
108910,SIP25004140,3,2025-05-26,OD04,90,1,2025-08-24,1136449.152,29390.901
108911,SIP25004141,1,2025-05-26,OD07,60,0,2025-07-25,0,0
108911,SIP25004141,1,2025-05-26,OD07,120,1,2025-09-23,222633.468,5757.7571
108912,SIP25004141,2,2025-05-26,OD07,60,0,2025-07-25,0,0
108912,SIP25004141,2,2025-05-26,OD07,120,1,2025-09-23,163437.408,4226.8259
108913,SIP25004142,1,2025-05-26,OD01,0,1,2025-05-26,2325223.68,60135.0433
108914,SIP25004142,2,2025-05-26,OD01,0,1,2025-05-26,3296781.36,85261.5134
108915,SIP25004142,3,2025-05-26,OD01,0,1,2025-05-26,809950.4,20946.975
108916,SIP25004142,4,2025-05-26,OD01,0,1,2025-05-26,30670.8,793.2097
108917,SIP25004143,1,2025-05-26,OD05,0,0.3,2025-05-26,1028162.16,26590.3778
108917,SIP25004143,1,2025-05-26,OD05,60,0.7,2025-07-25,2399045.04,62044.2148
108918,SIP25004143,2,2025-05-26,OD05,0,0.3,2025-05-26,75628.872,1955.9174
108918,SIP25004143,2,2025-05-26,OD05,60,0.7,2025-07-25,176467.368,4563.8073
108919,SIP25004144,1,2025-05-26,OD02,30,1,2025-06-25,1961162.88,50719.6859
108920,SIP25004145,1,2025-05-26,OD02,30,1,2025-06-25,1315241.52,34014.8376
108921,SIP25004145,2,2025-05-26,OD02,30,1,2025-06-25,1078657.6,27896.2932
108922,SIP25004146,1,2025-05-26,OD04,90,1,2025-08-24,836170.416,21625.0783
108923,SIP25004146,2,2025-05-26,OD04,90,1,2025-08-24,272450.52,7046.1281
108924,SIP25004147,1,2025-05-26,OD06,0,0.5,2025-05-26,203733.99,5268.978
108924,SIP25004147,1,2025-05-26,OD06,45,0.5,2025-07-10,203733.99,5268.978
108925,SIP25004148,1,2025-05-27,OD03,60,1,2025-07-26,1502869.2,38867.2734
108926,SIP25004149,1,2025-05-27,OD06,0,0.5,2025-05-27,719371.2,18604.4115
108926,SIP25004149,1,2025-05-27,OD06,45,0.5,2025-07-11,719371.2,18604.4115
108927,SIP25004149,2,2025-05-27,OD06,0,0.5,2025-05-27,2563251.36,66290.9263
108927,SIP25004149,2,2025-05-27,OD06,45,0.5,2025-07-11,2563251.36,66290.9263
108928,SIP25004150,1,2025-05-27,OD01,0,1,2025-05-27,329247.12,8515.0044
108929,SIP25004151,1,2025-05-27,OD01,0,1,2025-05-27,1334616,34515.9013
108930,SIP25004151,2,2025-05-27,OD01,0,1,2025-05-27,5415550.08,140057.2089
108931,SIP25004152,1,2025-05-27,OD05,0,0.3,2025-05-27,227999.97,5896.5459
108931,SIP25004152,1,2025-05-27,OD05,60,0.7,2025-07-26,531999.93,13758.607
108932,STK25000646,1,2025-05-27,OD08,0,0.2,2025-05-27,256811.136,6641.6616
108932,STK25000646,1,2025-05-27,OD08,45,0.4,2025-07-11,513622.272,13283.3232
108932,STK25000646,1,2025-05-27,OD08,90,0.4,2025-08-25,513622.272,13283.3232
108933,SIP25004153,1,2025-05-27,OD06,0,0.5,2025-05-27,744930.6,19265.4299
108933,SIP25004153,1,2025-05-27,OD06,45,0.5,2025-07-11,744930.6,19265.4299
108934,SIP25004154,1,2025-05-27,OD04,90,1,2025-08-25,273751.6,7079.7767
108935,SIP25004154,2,2025-05-27,OD04,90,1,2025-08-25,2503735.2,64751.7166
108936,SIP25004154,3,2025-05-27,OD04,90,1,2025-08-25,206841.36,5349.3409
108937,SIP25004154,4,2025-05-27,OD04,90,1,2025-08-25,109387.8,2828.9924
108938,SIP25004155,1,2025-05-27,OD08,0,0.2,2025-05-27,116744.0256,3019.2394
108938,SIP25004155,1,2025-05-27,OD08,45,0.4,2025-07-11,233488.0512,6038.4789
108938,SIP25004155,1,2025-05-27,OD08,90,0.4,2025-08-25,233488.0512,6038.4789
108939,SIP25004155,2,2025-05-27,OD08,0,0.2,2025-05-27,53043.9552,1371.8252
108939,SIP25004155,2,2025-05-27,OD08,45,0.4,2025-07-11,106087.9104,2743.6505
108939,SIP25004155,2,2025-05-27,OD08,90,0.4,2025-08-25,106087.9104,2743.6505
108940,SIP25004156,1,2025-05-27,OD05,0,0.3,2025-05-27,271254.672,7015.201
108940,SIP25004156,1,2025-05-27,OD05,60,0.7,2025-07-26,632927.568,16368.8023
108941,SIP25004157,1,2025-05-27,OD08,0,0.2,2025-05-27,26158.7448,676.5187
108941,SIP25004157,1,2025-05-27,OD08,45,0.4,2025-07-11,52317.4896,1353.0374
108941,SIP25004157,1,2025-05-27,OD08,90,0.4,2025-08-25,52317.4896,1353.0374
108942,SIP25004158,1,2025-05-28,OD03,60,1,2025-07-27,708018.36,18310.8039
108943,SIP25004159,1,2025-05-28,OD05,0,0.3,2025-05-28,9480.8405,245.1939
108943,SIP25004159,1,2025-05-28,OD05,60,0.7,2025-07-27,22121.9611,572.1192
108944,SIP25004159,2,2025-05-28,OD05,0,0.3,2025-05-28,1438271.76,37196.6514
108944,SIP25004159,2,2025-05-28,OD05,60,0.7,2025-07-27,3355967.44,86792.1866
108945,SIP25004159,3,2025-05-28,OD05,0,0.3,2025-05-28,1242697.536,32138.7017
108945,SIP25004159,3,2025-05-28,OD05,60,0.7,2025-07-27,2899627.584,74990.3039
108946,SIP25004160,1,2025-05-28,OD06,0,0.5,2025-05-28,510194.016,13194.6615
108946,SIP25004160,1,2025-05-28,OD06,45,0.5,2025-07-12,510194.016,13194.6615
108947,SIP25004160,2,2025-05-28,OD06,0,0.5,2025-05-28,1995.876,51.6174
108947,SIP25004160,2,2025-05-28,OD06,45,0.5,2025-07-12,1995.876,51.6174
108948,SIP25004161,1,2025-05-28,OD02,30,1,2025-06-27,139637.16,3611.3027
108949,STK25000647,1,2025-05-28,OD01,0,1,2025-05-28,3245445.12,83933.8532
108950,STK25000647,2,2025-05-28,OD01,0,1,2025-05-28,585371.952,15138.9167
108951,SIP25004162,1,2025-05-28,OD04,90,1,2025-08-26,91517.664,2366.8341
108952,SIP25004163,1,2025-05-28,OD02,30,1,2025-06-27,967392.96,25018.7619
108953,STK25000648,1,2025-05-28,OD08,0,0.2,2025-05-28,950516.928,24582.3132
108953,STK25000648,1,2025-05-28,OD08,45,0.4,2025-07-12,1901033.856,49164.6263
108953,STK25000648,1,2025-05-28,OD08,90,0.4,2025-08-26,1901033.856,49164.6263
108954,STK25000648,2,2025-05-28,OD08,0,0.2,2025-05-28,15023.94,388.5498
108954,STK25000648,2,2025-05-28,OD08,45,0.4,2025-07-12,30047.88,777.0997
108954,STK25000648,2,2025-05-28,OD08,90,0.4,2025-08-26,30047.88,777.0997
108955,STKB25000315,1,2025-05-28,OD01,0,1,2025-05-28,1132962.816,29300.7372
108956,STKB25000315,2,2025-05-28,OD01,0,1,2025-05-28,1691013.888,43733.0801
108957,STKB25000315,3,2025-05-28,OD01,0,1,2025-05-28,451469.376,11675.9221
108958,SIP25004164,1,2025-05-28,OD04,90,1,2025-08-26,39069.36,1010.4136
108959,SIP25004164,2,2025-05-28,OD04,90,1,2025-08-26,125838.7344,3254.4472
108960,STKB25000316,1,2025-05-28,OD06,0,0.5,2025-05-28,39015.78,1009.0279
108960,STKB25000316,1,2025-05-28,OD06,45,0.5,2025-07-12,39015.78,1009.0279
108961,STKB25000316,2,2025-05-28,OD06,0,0.5,2025-05-28,334845.936,8659.8012
108961,STKB25000316,2,2025-05-28,OD06,45,0.5,2025-07-12,334845.936,8659.8012
108962,SIP25004165,1,2025-05-28,OD05,0,0.3,2025-05-28,66319.5,1715.158
108962,SIP25004165,1,2025-05-28,OD05,60,0.7,2025-07-27,154745.5,4002.0353
108963,SIP25004165,2,2025-05-28,OD05,0,0.3,2025-05-28,2652313.68,68594.2602
108963,SIP25004165,2,2025-05-28,OD05,60,0.7,2025-07-27,6188731.92,160053.2737
108964,STKB25000317,1,2025-05-28,OD08,0,0.2,2025-05-28,91747.872,2372.7877
108964,STKB25000317,1,2025-05-28,OD08,45,0.4,2025-07-12,183495.744,4745.5755
108964,STKB25000317,1,2025-05-28,OD08,90,0.4,2025-08-26,183495.744,4745.5755
108965,STKB25000317,2,2025-05-28,OD08,0,0.2,2025-05-28,394794.4704,10210.193
108965,STKB25000317,2,2025-05-28,OD08,45,0.4,2025-07-12,789588.9408,20420.386
108965,STKB25000317,2,2025-05-28,OD08,90,0.4,2025-08-26,789588.9408,20420.386
108966,STKB25000317,3,2025-05-28,OD08,0,0.2,2025-05-28,85187.952,2203.1348
108966,STKB25000317,3,2025-05-28,OD08,45,0.4,2025-07-12,170375.904,4406.2696
108966,STKB25000317,3,2025-05-28,OD08,90,0.4,2025-08-26,170375.904,4406.2696
108967,SIP25004166,1,2025-05-29,OD03,60,1,2025-07-28,1517849.472,39254.6939
108968,SIP25004167,1,2025-05-29,OD07,60,0,2025-07-28,0,0
108968,SIP25004167,1,2025-05-29,OD07,120,1,2025-09-26,4707688.32,121750.455
108969,STK25000649,1,2025-05-29,OD07,60,0,2025-07-28,0,0
108969,STK25000649,1,2025-05-29,OD07,120,1,2025-09-26,91500.624,2366.3934
108970,STK25000649,2,2025-05-29,OD07,60,0,2025-07-28,0,0
108970,STK25000649,2,2025-05-29,OD07,120,1,2025-09-26,253276.1856,6550.2405
108971,STK25000649,3,2025-05-29,OD07,60,0,2025-07-28,0,0
108971,STK25000649,3,2025-05-29,OD07,120,1,2025-09-26,261899.712,6773.2626
108972,SIP25004168,1,2025-05-29,OD06,0,0.5,2025-05-29,40874.8752,1057.1079
108972,SIP25004168,1,2025-05-29,OD06,45,0.5,2025-07-13,40874.8752,1057.1079
108973,STKB25000318,1,2025-05-29,OD03,60,1,2025-07-28,2764754.88,71502.2197
108974,SIP25004169,1,2025-05-29,OD01,0,1,2025-05-29,1349455.872,34899.6907
108975,SIP25004170,1,2025-05-29,OD01,0,1,2025-05-29,1310678.016,33896.816
108976,SIP25004170,2,2025-05-29,OD01,0,1,2025-05-29,2869751.232,74217.6403
108977,STK25000650,1,2025-05-29,OD06,0,0.5,2025-05-29,1495771,38683.6994
108977,STK25000650,1,2025-05-29,OD06,45,0.5,2025-07-13,1495771,38683.6994
108978,SIP25004171,1,2025-05-30,OD07,60,0,2025-07-29,0,0
108978,SIP25004171,1,2025-05-30,OD07,120,1,2025-09-27,1504725.84,38915.2899
108979,SIP25004171,2,2025-05-30,OD07,60,0,2025-07-29,0,0
108979,SIP25004171,2,2025-05-30,OD07,120,1,2025-09-27,239176.92,6185.6047
108980,SIP25004171,3,2025-05-30,OD07,60,0,2025-07-29,0,0
108980,SIP25004171,3,2025-05-30,OD07,120,1,2025-09-27,784295.712,20283.4923
108981,SIP25004172,1,2025-05-30,OD06,0,0.5,2025-05-30,373824.84,9667.8755
108981,SIP25004172,1,2025-05-30,OD06,45,0.5,2025-07-14,373824.84,9667.8755
108982,STK25000651,1,2025-05-30,OD03,60,1,2025-07-29,2796813.5,72331.3213
108983,STK25000651,2,2025-05-30,OD03,60,1,2025-07-29,28443.6288,735.6105
108984,SIP25004173,1,2025-05-30,OD08,0,0.2,2025-05-30,48851.0669,1263.3886
108984,SIP25004173,1,2025-05-30,OD08,45,0.4,2025-07-14,97702.1338,2526.7771
108984,SIP25004173,1,2025-05-30,OD08,90,0.4,2025-08-28,97702.1338,2526.7771
108985,SIP25004173,2,2025-05-30,OD08,0,0.2,2025-05-30,80426.448,2079.9926
108985,SIP25004173,2,2025-05-30,OD08,45,0.4,2025-07-14,160852.896,4159.9851
108985,SIP25004173,2,2025-05-30,OD08,90,0.4,2025-08-28,160852.896,4159.9851
108986,SIP25004173,3,2025-05-30,OD08,0,0.2,2025-05-30,43591.6512,1127.3693
108986,SIP25004173,3,2025-05-30,OD08,45,0.4,2025-07-14,87183.3024,2254.7386
108986,SIP25004173,3,2025-05-30,OD08,90,0.4,2025-08-28,87183.3024,2254.7386
108987,SIP25004174,1,2025-05-30,OD08,0,0.2,2025-05-30,50416.0128,1303.8613
108987,SIP25004174,1,2025-05-30,OD08,45,0.4,2025-07-14,100832.0256,2607.7226
108987,SIP25004174,1,2025-05-30,OD08,90,0.4,2025-08-28,100832.0256,2607.7226
108988,SIP25004175,1,2025-05-30,OD05,0,0.3,2025-05-30,97644.924,2525.2976
108988,SIP25004175,1,2025-05-30,OD05,60,0.7,2025-07-29,227838.156,5892.361
108989,SIP25004176,1,2025-05-30,OD08,0,0.2,2025-05-30,40332.528,1043.0817
108989,SIP25004176,1,2025-05-30,OD08,45,0.4,2025-07-14,80665.056,2086.1634
108989,SIP25004176,1,2025-05-30,OD08,90,0.4,2025-08-28,80665.056,2086.1634
108990,SIP25004177,1,2025-05-30,OD06,0,0.5,2025-05-30,470499.552,12168.0814
108990,SIP25004177,1,2025-05-30,OD06,45,0.5,2025-07-14,470499.552,12168.0814
108991,SIP25004177,2,2025-05-30,OD06,0,0.5,2025-05-30,640119.12,16554.7906
108991,SIP25004177,2,2025-05-30,OD06,45,0.5,2025-07-14,640119.12,16554.7906
108992,SIP25004177,3,2025-05-30,OD06,0,0.5,2025-05-30,824974.8,21335.5368
108992,SIP25004177,3,2025-05-30,OD06,45,0.5,2025-07-14,824974.8,21335.5368
108993,SIP25004177,4,2025-05-30,OD06,0,0.5,2025-05-30,771680.64,19957.2407
108993,SIP25004177,4,2025-05-30,OD06,45,0.5,2025-07-14,771680.64,19957.2407
108994,SIP25004178,1,2025-05-30,OD06,0,0.5,2025-05-30,19756.692,510.9485
108994,SIP25004178,1,2025-05-30,OD06,45,0.5,2025-07-14,19756.692,510.9485
108995,STK25000652,1,2025-05-30,OD01,0,1,2025-05-30,1910817.792,49417.6589
108996,SIP25004179,1,2025-06-02,OD03,60,1,2025-08-01,1125320.4,28537.3124
108997,STK25000653,1,2025-06-02,OD05,0,0.3,2025-06-02,156728.5632,3974.5231
108997,STK25000653,1,2025-06-02,OD05,60,0.7,2025-08-01,365699.9808,9273.8873
108998,STK25000653,2,2025-06-02,OD05,0,0.3,2025-06-02,214314.12,5434.8513
108998,STK25000653,2,2025-06-02,OD05,60,0.7,2025-08-01,500066.28,12681.3196
108999,STK25000653,3,2025-06-02,OD05,0,0.3,2025-06-02,447326.784,11343.8841
108999,STK25000653,3,2025-06-02,OD05,60,0.7,2025-08-01,1043762.496,26469.0628
109000,STK25000653,4,2025-06-02,OD05,0,0.3,2025-06-02,1026199.7568,26023.6845
109000,STK25000653,4,2025-06-02,OD05,60,0.7,2025-08-01,2394466.0992,60721.9304
109001,STK25000653,5,2025-06-02,OD05,0,0.3,2025-06-02,284125.464,7205.2165
109001,STK25000653,5,2025-06-02,OD05,60,0.7,2025-08-01,662959.416,16812.1718
109002,SIP25004180,1,2025-06-02,OD01,0,1,2025-06-02,346867.776,8796.3162
109003,SIP25004181,1,2025-06-02,OD01,0,1,2025-06-02,324213.3,8221.8151
109004,SIP25004181,2,2025-06-02,OD01,0,1,2025-06-02,3164941.2,80260.6224
109005,SIP25004182,1,2025-06-02,OD07,60,0,2025-08-01,0,0
109005,SIP25004182,1,2025-06-02,OD07,120,1,2025-09-30,32930.448,835.0924
109006,SIP25004182,2,2025-06-02,OD07,60,0,2025-08-01,0,0
109006,SIP25004182,2,2025-06-02,OD07,120,1,2025-09-30,120883.632,3065.5216
109007,SIP25004183,1,2025-06-02,OD03,60,1,2025-08-01,457346.232,11597.97
109008,SIP25004183,2,2025-06-02,OD03,60,1,2025-08-01,2230094.592,56553.5878
109009,SIP25004184,1,2025-06-02,OD07,60,0,2025-08-01,0,0
109009,SIP25004184,1,2025-06-02,OD07,120,1,2025-09-30,475199.82,12050.7241
109010,SIP25004185,1,2025-06-02,OD04,90,1,2025-08-31,189528.768,4806.3126
109011,SIP25004186,1,2025-06-02,OD07,60,0,2025-08-01,0,0
109011,SIP25004186,1,2025-06-02,OD07,120,1,2025-09-30,378021.6,9586.3547
109012,STK25000654,1,2025-06-02,OD03,60,1,2025-08-01,7812607.2,198122.0745
109013,SIP25004187,1,2025-06-02,OD06,0,0.5,2025-06-02,88930.4688,2255.2124
109013,SIP25004187,1,2025-06-02,OD06,45,0.5,2025-07-17,88930.4688,2255.2124
109014,SIP25004187,2,2025-06-02,OD06,0,0.5,2025-06-02,591702.4,15005.1454
109014,SIP25004187,2,2025-06-02,OD06,45,0.5,2025-07-17,591702.4,15005.1454
109015,SIP25004188,1,2025-06-03,OD08,0,0.2,2025-06-03,37636.56,954.436
109015,SIP25004188,1,2025-06-03,OD08,45,0.4,2025-07-18,75273.12,1908.8719
109015,SIP25004188,1,2025-06-03,OD08,90,0.4,2025-09-01,75273.12,1908.8719
109016,SIP25004189,1,2025-06-03,OD04,90,1,2025-09-01,290274.24,7361.145
109017,SIP25004190,1,2025-06-03,OD01,0,1,2025-06-03,213738.12,5420.2443
109018,SIP25004191,1,2025-06-03,OD04,90,1,2025-09-01,199852.704,5068.1202
109019,SIP25004191,2,2025-06-03,OD04,90,1,2025-09-01,722651.1,18325.9098
109020,SIP25004192,1,2025-06-03,OD05,0,0.3,2025-06-03,69179.868,1754.3515
109020,SIP25004192,1,2025-06-03,OD05,60,0.7,2025-08-02,161419.692,4093.4868
109021,STK25000655,1,2025-06-03,OD08,0,0.2,2025-06-03,84271.3824,2137.0614
109021,STK25000655,1,2025-06-03,OD08,45,0.4,2025-07-18,168542.7648,4274.1228
109021,STK25000655,1,2025-06-03,OD08,90,0.4,2025-09-01,168542.7648,4274.1228
109022,SIP25004193,1,2025-06-03,OD05,0,0.3,2025-06-03,22800.438,578.2026
109022,SIP25004193,1,2025-06-03,OD05,60,0.7,2025-08-02,53201.022,1349.1395
109023,SIP25004194,1,2025-06-04,OD06,0,0.5,2025-06-04,18516.2688,469.5592
109023,SIP25004194,1,2025-06-04,OD06,45,0.5,2025-07-19,18516.2688,469.5592
109024,SIP25004195,1,2025-06-04,OD01,0,1,2025-06-04,438725.76,11125.7683
109025,SIP25004195,2,2025-06-04,OD01,0,1,2025-06-04,1127671.2,28596.927
109026,STK25000656,1,2025-06-04,OD08,0,0.2,2025-06-04,147319.5168,3735.9165
109026,STK25000656,1,2025-06-04,OD08,45,0.4,2025-07-19,294639.0336,7471.833
109026,STK25000656,1,2025-06-04,OD08,90,0.4,2025-09-02,294639.0336,7471.833
109027,STK25000656,2,2025-06-04,OD08,0,0.2,2025-06-04,424672.9728,10769.3998
109027,STK25000656,2,2025-06-04,OD08,45,0.4,2025-07-19,849345.9456,21538.7996
109027,STK25000656,2,2025-06-04,OD08,90,0.4,2025-09-02,849345.9456,21538.7996
109028,STK25000656,3,2025-06-04,OD08,0,0.2,2025-06-04,115507.0656,2929.1757
109028,STK25000656,3,2025-06-04,OD08,45,0.4,2025-07-19,231014.1312,5858.3515
109028,STK25000656,3,2025-06-04,OD08,90,0.4,2025-09-02,231014.1312,5858.3515
109029,STKB25000319,1,2025-06-04,OD08,0,0.2,2025-06-04,175032.48,4438.6972
109029,STKB25000319,1,2025-06-04,OD08,45,0.4,2025-07-19,350064.96,8877.3945
109029,STKB25000319,1,2025-06-04,OD08,90,0.4,2025-09-02,350064.96,8877.3945
109030,STKB25000319,2,2025-06-04,OD08,0,0.2,2025-06-04,275074.512,6975.6909
109030,STKB25000319,2,2025-06-04,OD08,45,0.4,2025-07-19,550149.024,13951.3818
109030,STKB25000319,2,2025-06-04,OD08,90,0.4,2025-09-02,550149.024,13951.3818
109031,SIP25004196,1,2025-06-04,OD03,60,1,2025-08-03,140696.0352,3567.9498
109032,SIP25004196,2,2025-06-04,OD03,60,1,2025-08-03,99548.136,2524.4688
109033,SIP25004197,1,2025-06-04,OD04,90,1,2025-09-02,3188169.6,80849.6778
109034,SIP25004198,1,2025-06-04,OD02,30,1,2025-07-04,298193.28,7561.9662
109035,SIP25004199,1,2025-06-04,OD07,60,0,2025-08-03,0,0
109035,SIP25004199,1,2025-06-04,OD07,120,1,2025-10-02,568712.736,14422.1441
109036,SIP25004200,1,2025-06-04,OD04,90,1,2025-09-02,683747.4,17339.3401
109037,SIP25004201,1,2025-06-05,OD03,60,1,2025-08-04,1759155.3,44610.9075
109038,SIP25004202,1,2025-06-05,OD03,60,1,2025-08-04,1260488.4,31965.0752
109039,SIP25004203,1,2025-06-05,OD05,0,0.3,2025-06-05,159190.9056,4036.9664
109039,SIP25004203,1,2025-06-05,OD05,60,0.7,2025-08-04,371445.4464,9419.5882
109040,SIP25004204,1,2025-06-05,OD06,0,0.5,2025-06-05,585318.96,14843.266
109040,SIP25004204,1,2025-06-05,OD06,45,0.5,2025-07-20,585318.96,14843.266
109041,SIP25004205,1,2025-06-05,OD07,60,0,2025-08-04,0,0
109041,SIP25004205,1,2025-06-05,OD07,120,1,2025-10-03,411054.6,10424.0477
109042,SIP25004205,2,2025-06-05,OD07,60,0,2025-08-04,0,0
109042,SIP25004205,2,2025-06-05,OD07,120,1,2025-10-03,166428.72,4220.5121
109043,SIP25004205,3,2025-06-05,OD07,60,0,2025-08-04,0,0
109043,SIP25004205,3,2025-06-05,OD07,120,1,2025-10-03,1349790.72,34229.7175
109044,SIP25004206,1,2025-06-05,OD01,0,1,2025-06-05,56016.8208,1420.5461
109045,SIP25004206,2,2025-06-05,OD01,0,1,2025-06-05,93900.312,2381.2441
109046,SIP25004207,1,2025-06-05,OD08,0,0.2,2025-06-05,91093.8672,2310.0747
109046,SIP25004207,1,2025-06-05,OD08,45,0.4,2025-07-20,182187.7344,4620.1493
109046,SIP25004207,1,2025-06-05,OD08,90,0.4,2025-09-03,182187.7344,4620.1493
109047,SIP25004208,1,2025-06-05,OD01,0,1,2025-06-05,3353463.36,85041.4081
109048,SIP25004209,1,2025-06-05,OD07,60,0,2025-08-04,0,0
109048,SIP25004209,1,2025-06-05,OD07,120,1,2025-10-03,157416.5664,3991.9704
109049,SIP25004210,1,2025-06-06,OD03,60,1,2025-08-05,157515.372,3994.476
109050,SIP25004210,2,2025-06-06,OD03,60,1,2025-08-05,166762.6848,4228.9812
109051,SIP25004210,3,2025-06-06,OD03,60,1,2025-08-05,327751.584,8311.5434
109052,SIP25004210,4,2025-06-06,OD03,60,1,2025-08-05,222091.848,5632.0888
109053,SIP25004210,5,2025-06-06,OD03,60,1,2025-08-05,81188.964,2058.8935
109054,SIP25004211,1,2025-06-06,OD02,30,1,2025-07-06,2998224.576,76032.8092
109055,SIP25004212,1,2025-06-06,OD07,60,0,2025-08-05,0,0
109055,SIP25004212,1,2025-06-06,OD07,120,1,2025-10-04,1321729.68,33518.1098
109056,SIP25004212,2,2025-06-06,OD07,60,0,2025-08-05,0,0
109056,SIP25004212,2,2025-06-06,OD07,120,1,2025-10-04,392442.24,9952.0517
109057,SIP25004212,3,2025-06-06,OD07,60,0,2025-08-05,0,0
109057,SIP25004212,3,2025-06-06,OD07,120,1,2025-10-04,655931.088,16633.9385
109058,SIP25004213,1,2025-06-06,OD07,60,0,2025-08-05,0,0
109058,SIP25004213,1,2025-06-06,OD07,120,1,2025-10-04,232284.06,5890.556
109059,SIP25004213,2,2025-06-06,OD07,60,0,2025-08-05,0,0
109059,SIP25004213,2,2025-06-06,OD07,120,1,2025-10-04,2295710,58217.5471
109060,SIP25004214,1,2025-06-06,OD03,60,1,2025-08-05,1428282.624,36220.2155
109061,SIP25004214,2,2025-06-06,OD03,60,1,2025-08-05,211705.152,5368.6897
109062,SIP25004215,1,2025-06-06,OD05,0,0.3,2025-06-06,139894.506,3547.6236
109062,SIP25004215,1,2025-06-06,OD05,60,0.7,2025-08-05,326420.514,8277.7884
109063,SIP25004216,1,2025-06-06,OD07,60,0,2025-08-05,0,0
109063,SIP25004216,1,2025-06-06,OD07,120,1,2025-10-04,70953.984,1799.3418
109064,SIP25004217,1,2025-06-06,OD06,0,0.5,2025-06-06,162086.5152,4110.3969
109064,SIP25004217,1,2025-06-06,OD06,45,0.5,2025-07-21,162086.5152,4110.3969
109065,SIP25004217,2,2025-06-06,OD06,0,0.5,2025-06-06,704768.976,17872.4321
109065,SIP25004217,2,2025-06-06,OD06,45,0.5,2025-07-21,704768.976,17872.4321
109066,SIP25004217,3,2025-06-06,OD06,0,0.5,2025-06-06,33285.4848,844.0958
