STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
D00008,320.01.0005,IRS25702848,2025-03-04,1000,1000,359.4332,1,İTHAL,37.1333,Sevk irsaliyesi,H,Kalite onaylı,9679.5383,30,2025,3,10
H00010,320.01.0007,IRS25702849,2025-04-07,10000,10,29.531,1,İTHAL,37.9,İthalat dosyası,E,Şartlı kabul,7791.8206,90,2025,4,15
H00004,320.01.0009,IRS25702850,2025-03-03,500,0.5,23.9113,1,İTHAL,37.1333,İthalat dosyası,E,Kalite onaylı,321.9657,90,2025,3,10
D00009,320.01.0009,IRS25702851,2025-04-04,5000,5000,67.4973,1,İTHAL,37.9,Mal kabul,H,Kalite onaylı,8904.657,45,2025,4,14
H00003,320.01.0002,IRS25702852,2025-05-24,1000,1,40.8864,1,YERLİ,38.6667,İthalat dosyası,H,Kalite onaylı,1057.406,0,2025,5,21
H00003,320.01.0002,IRS25702853,2025-04-11,10000,10,35.4929,1,YERLİ,37.9,Sevk irsaliyesi,E,Şartlı kabul,9364.8813,30,2025,4,15
D00007,320.01.0034,IRS25702854,2025-05-27,250,250,142.5362,1,İTHAL,38.6667,Mal kabul,E,Kalite onaylı,921.5695,30,2025,5,22
H00003,320.01.0034,IRS25702855,2025-04-08,120,0.12,37.4223,1,İTHAL,37.9,Numune kabul,E,,118.4875,60,2025,4,15
D00002,320.01.0030,IRS25702856,2025-03-05,500,500,175.5822,1,YERLİ,37.1333,Kısmi teslim,H,Kalite onaylı,2364.2149,90,2025,3,10
H00014,320.01.0030,IRS25702857,2025-04-24,5000,5,95.2397,1,YERLİ,37.9,Sevk irsaliyesi,H,Şartlı kabul,12564.6042,45,2025,4,17
D00001,320.01.0002,IRS25702858,2025-03-31,1000,1000,291.9463,1,YERLİ,37.1333,İthalat dosyası,H,,7862.1157,30,2025,3,14
D00004,320.01.0001,IRS25702859,2025-03-02,5000,5000,25.8495,1,YERLİ,37.1333,Sevk irsaliyesi,H,Şartlı kabul,3480.636,30,2025,3,9
H00012,320.01.0024,IRS25702861,2025-02-25,2000,2000,102.7323,1,YERLİ,36.3667,Sevk irsaliyesi,H,,5649.8005,90,2025,2,9
H00003,320.01.0024,IRS25702862,2025-02-28,120,0.12,37.4033,1,YERLİ,36.3667,İthalat dosyası,E,Kalite onaylı,123.4205,0,2025,2,9
H00016,320.01.0054,IRS25702863,2025-03-03,120,120,50.7984,1,YERLİ,37.1333,Numune kabul,E,Kalite onaylı,164.1601,60,2025,3,10
D00011,320.01.0049,IRS25702864,2025-03-16,2000,2000,77.1814,1,YERLİ,37.1333,Numune kabul,E,,4156.9912,45,2025,3,11
D00011,320.01.0013,IRS25702865,2025-04-11,120,120,90.9454,1,YERLİ,37.9,Sevk irsaliyesi,H,,287.9538,0,2025,4,15
H00002,320.01.0013,IRS25702866,2025-03-15,10000,10,112.86,1,YERLİ,37.1333,Numune kabul,H,Şartlı kabul,30393.205,45,2025,3,11
D00011,320.01.0013,IRS25702867,2025-03-14,1000,1000,79.2365,1,YERLİ,37.1333,Kısmi teslim,H,Şartlı kabul,2133.8394,45,2025,3,11
H00007,320.01.0024,IRS25702868,2025-04-10,250,0.25,113.5818,1,YERLİ,37.9,Sevk irsaliyesi,E,Kalite onaylı,749.2203,90,2025,4,15
H00001,320.01.0024,IRS25702869,2025-03-02,500,0.5,63.3433,1,YERLİ,37.1333,İthalat dosyası,E,,852.9177,90,2025,3,9
H00011,320.01.0006,IRS25702870,2025-03-10,5000,5,61.3551,1,YERLİ,37.1333,Kısmi teslim,H,Kalite onaylı,8261.4661,30,2025,3,11
D00008,320.01.0006,IRS25702871,2025-04-21,120,120,357.2028,1,YERLİ,37.9,Kısmi teslim,E,Kalite onaylı,1130.9851,45,2025,4,17
H00009,320.01.0006,IRS25702872,2025-05-21,120,0.12,22.1356,1,YERLİ,38.6667,İthalat dosyası,H,Kalite onaylı,68.6966,30,2025,5,21
D00002,320.01.0005,IRS25702873,2025-03-03,120,120,171.6301,1,İTHAL,37.1333,İthalat dosyası,E,Kalite onaylı,554.64,90,2025,3,10
H00012,320.01.0018,IRS25702874,2025-03-15,250,250,102.2737,1,İTHAL,37.1333,Numune kabul,E,,688.5578,45,2025,3,11
H00003,320.01.0018,IRS25702875,2025-03-20,120,0.12,39.9415,1,İTHAL,37.1333,Kısmi teslim,E,,129.075,0,2025,3,12
H00013,320.01.0013,IRS25702876,2025-03-23,500,500,68.9539,1,YERLİ,37.1333,İthalat dosyası,E,Kalite onaylı,928.4645,0,2025,3,12
D00003,320.01.0013,IRS25702877,2025-04-19,500,500,327.701,1,YERLİ,37.9,Mal kabul,E,,4323.2322,60,2025,4,16
H00012,320.01.0013,IRS25702878,2025-03-17,5000,5000,120.9081,1,YERLİ,37.1333,Mal kabul,E,,16280.2794,60,2025,3,12
H00003,320.01.0040,IRS25702879,2025-04-12,2000,2,33.296,1,YERLİ,37.9,Mal kabul,E,,1757.0449,30,2025,4,15
H00006,320.01.0028,IRS25702881,2025-06-04,250,0.25,126.3973,1,YERLİ,39.4333,Numune kabul,H,,801.3361,60,2025,6,23
D00008,320.01.0006,IRS25702882,2025-03-09,2000,2000,356.1091,1,YERLİ,37.1333,İthalat dosyası,E,Şartlı kabul,19180.0406,30,2025,3,10
D00012,320.01.0006,IRS25702883,2025-03-19,250,250,169.8589,1,YERLİ,37.1333,İthalat dosyası,E,Şartlı kabul,1143.5753,45,2025,3,12
H00002,320.01.0006,IRS25702884,2025-03-31,500,0.5,98.9478,1,YERLİ,37.1333,Numune kabul,E,Şartlı kabul,1332.3324,90,2025,3,14
D00005,320.01.0015,IRS25702885,2025-06-04,10000,10000,289.4865,1,İTHAL,39.4333,Numune kabul,E,Şartlı kabul,73411.685,60,2025,6,23
D00011,320.01.0013,IRS25702886,2025-05-24,1000,1000,83.2526,1,YERLİ,38.6667,Kısmi teslim,H,Şartlı kabul,2153.0826,60,2025,5,21
D00011,320.01.0027,IRS25702887,2025-06-04,2000,2000,80.3035,1,YERLİ,39.4333,Sevk irsaliyesi,E,,4072.8775,0,2025,6,23
H00002,320.01.0027,IRS25702888,2025-03-15,5000,5,105.7846,1,YERLİ,37.1333,Kısmi teslim,E,Kalite onaylı,14243.8997,60,2025,3,11
D00001,320.01.0019,IRS25702889,2025-05-03,10000,10000,299.1182,1,YERLİ,38.6667,Sevk irsaliyesi,H,Şartlı kabul,77358.0885,60,2025,5,18
H00013,320.01.0019,IRS25702890,2025-04-24,10000,10000,68.3711,1,YERLİ,37.9,Mal kabul,E,,18039.8681,30,2025,4,17
H00010,320.01.0005,IRS25702891,2025-03-11,60,0.06,30.989,1,İTHAL,37.1333,Sevk irsaliyesi,H,Kalite onaylı,50.072,45,2025,3,11
H00007,320.01.0017,IRS25702892,2025-03-20,250,0.25,117.9543,1,YERLİ,37.1333,İthalat dosyası,H,Şartlı kabul,794.1275,30,2025,3,12
D00009,320.01.0017,IRS25702893,2025-03-18,5000,5000,84.1132,1,YERLİ,37.1333,Mal kabul,H,Şartlı kabul,11325.845,45,2025,3,12
D00001,320.01.0014,IRS25702894,2025-03-13,1000,1000,286.9808,1,YERLİ,37.1333,Mal kabul,E,Şartlı kabul,7728.3947,0,2025,3,11
D00006,320.01.0014,IRS25702895,2025-03-10,2000,2000,212.9505,1,YERLİ,37.1333,Kısmi teslim,E,Kalite onaylı,11469.5166,45,2025,3,11
H00008,320.01.0002,IRS25702896,2025-03-22,250,0.25,21.1965,1,YERLİ,37.1333,Numune kabul,E,,142.7055,45,2025,3,12
H00001,320.01.0002,IRS25702897,2025-03-31,1000,1,61.242,1,YERLİ,37.1333,Sevk irsaliyesi,H,Şartlı kabul,1649.2474,30,2025,3,14
H00005,320.01.0030,IRS25702898,2025-04-24,1000,1,54.2839,1,YERLİ,37.9,Numune kabul,E,Şartlı kabul,1432.2929,45,2025,4,17
H00014,320.01.0004,IRS25702900,2025-03-26,500,0.5,98.6889,1,YERLİ,37.1333,Numune kabul,E,Şartlı kabul,1328.8463,60,2025,3,13
H00014,320.01.0011,IRS25702901,2025-06-10,250,0.25,100.3248,1,YERLİ,39.4333,Mal kabul,H,Şartlı kabul,636.0411,45,2025,6,24
D00012,320.01.0026,IRS25702902,2025-05-06,5000,5000,192.8455,1,YERLİ,38.6667,Numune kabul,H,Şartlı kabul,24936.8966,30,2025,5,19
D00010,320.01.0026,IRS25702903,2025-05-10,2000,2000,400.127,1,YERLİ,38.6667,İthalat dosyası,E,Kalite onaylı,20696.2063,30,2025,5,19
D00003,320.01.0026,IRS25702904,2025-03-16,10000,10000,283.3033,1,YERLİ,37.1333,Kısmi teslim,H,Şartlı kabul,76293.5963,30,2025,3,11
D00003,320.01.0034,IRS25702905,2025-06-05,250,250,294.2568,1,İTHAL,39.4333,Numune kabul,E,Kalite onaylı,1865.535,45,2025,6,23
H00016,320.01.0034,IRS25702906,2025-06-03,5000,5000,57.5126,1,İTHAL,39.4333,Sevk irsaliyesi,H,Kalite onaylı,7292.3899,90,2025,6,23
H00009,320.01.0001,IRS25702907,2025-05-31,500,0.5,22.0856,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,285.5894,45,2025,5,22
H00003,320.01.0015,IRS25702908,2025-03-12,120,0.12,41.1017,1,İTHAL,37.1333,Mal kabul,E,,132.8243,60,2025,3,11
D00007,320.01.0012,IRS25702909,2025-04-24,5000,5000,158.8617,1,YERLİ,37.9,Sevk irsaliyesi,H,,20958.0079,30,2025,4,17
H00005,320.01.0012,IRS25702910,2025-04-06,2000,2,64.421,1,YERLİ,37.9,Mal kabul,E,Şartlı kabul,3399.5251,60,2025,4,14
H00012,320.01.0002,IRS25702911,2025-04-06,1000,1000,105.3644,1,YERLİ,37.9,Numune kabul,E,,2780.0633,30,2025,4,14
H00014,320.01.0002,IRS25702912,2025-06-11,10000,10,102.6214,1,YERLİ,39.4333,Mal kabul,H,,26024.0457,90,2025,6,24
D00007,320.01.0055,IRS25702913,2025-05-11,1000,1000,144.4553,1,YERLİ,38.6667,Mal kabul,H,Şartlı kabul,3735.9097,90,2025,5,19
H00014,320.01.0055,IRS25702914,2025-03-13,500,0.5,89.0723,1,YERLİ,37.1333,İthalat dosyası,H,Şartlı kabul,1199.3588,45,2025,3,11
D00007,320.01.0044,IRS25702915,2025-04-02,5000,5000,158.7759,1,YERLİ,37.9,İthalat dosyası,H,Şartlı kabul,20946.6887,0,2025,4,14
H00014,320.01.0044,IRS25702916,2025-03-24,250,0.25,95.4775,1,YERLİ,37.1333,Kısmi teslim,E,Şartlı kabul,642.8024,60,2025,3,13
H00011,320.01.0004,IRS25702917,2025-03-23,500,0.5,57.408,1,YERLİ,37.1333,Sevk irsaliyesi,E,Şartlı kabul,772.9989,30,2025,3,12
H00013,320.01.0006,IRS25702918,2025-05-13,2000,2000,68.3311,1,YERLİ,38.6667,Kısmi teslim,E,,3534.3642,60,2025,5,20
D00009,320.01.0006,IRS25702919,2025-04-06,500,500,75.6088,1,YERLİ,37.9,Numune kabul,H,,997.4776,45,2025,4,14
H00001,320.01.0001,IRS25702920,2025-06-06,2000,2,54.8364,1,YERLİ,39.4333,İthalat dosyası,H,,2781.223,90,2025,6,23
H00006,320.01.0020,IRS25702921,2025-05-20,120,0.12,106.8955,1,YERLİ,38.6667,Sevk irsaliyesi,E,Şartlı kabul,331.7444,45,2025,5,21
D00001,320.01.0020,IRS25702922,2025-04-05,1000,1000,324.8734,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,8571.8575,0,2025,4,14
D00008,320.01.0020,IRS25702923,2025-05-06,500,500,344.2441,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,4451.4285,30,2025,5,19
H00016,320.01.0003,IRS25702924,2025-04-13,250,250,54.9877,1,YERLİ,37.9,Mal kabul,E,,362.7157,45,2025,4,15
D00003,320.01.0003,IRS25702925,2025-04-01,120,120,352.3811,1,YERLİ,37.9,Kısmi teslim,E,,1115.7185,45,2025,4,14
H00001,320.01.0003,IRS25702926,2025-03-22,10000,10,55.5682,1,YERLİ,37.1333,İthalat dosyası,E,,14964.5197,0,2025,3,12
D00010,320.01.0008,IRS25702927,2025-04-07,500,500,336.5694,1,YERLİ,37.9,Kısmi teslim,E,Kalite onaylı,4440.2296,30,2025,4,15
H00008,320.01.0008,IRS25702928,2025-05-03,5000,5,24.0897,1,YERLİ,38.6667,Sevk irsaliyesi,H,,3115.0447,90,2025,5,18
D00007,320.01.0008,IRS25702929,2025-05-07,10000,10000,132.1978,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,34189.0567,30,2025,5,19
H00013,320.01.0002,IRS25702930,2025-04-30,1000,1000,66.0823,1,YERLİ,37.9,Sevk irsaliyesi,E,,1743.5963,30,2025,4,18
D00010,320.01.0002,IRS25702931,2025-04-04,120,120,403.7554,1,YERLİ,37.9,Mal kabul,E,Şartlı kabul,1278.3812,0,2025,4,14
D00009,320.01.0002,IRS25702932,2025-04-14,2000,2000,87.9587,1,YERLİ,37.9,Numune kabul,E,,4641.6201,60,2025,4,16
H00014,320.01.0022,IRS25702933,2025-03-31,10000,10,88.9334,1,İTHAL,37.1333,Mal kabul,H,Şartlı kabul,23949.7702,60,2025,3,14
H00016,320.01.0022,IRS25702934,2025-05-04,2000,2000,52.0782,1,İTHAL,38.6667,Kısmi teslim,E,Kalite onaylı,2693.6977,0,2025,5,18
H00013,320.01.0020,IRS25702935,2025-03-25,250,250,58.0499,1,YERLİ,37.1333,Numune kabul,E,,390.821,60,2025,3,13
D00007,320.01.0026,IRS25702936,2025-06-10,10000,10000,156.2836,1,YERLİ,39.4333,Numune kabul,E,Kalite onaylı,39632.3919,60,2025,6,24
H00016,320.01.0004,IRS25702937,2025-05-10,120,120,45.3979,1,YERLİ,38.6667,Numune kabul,H,Kalite onaylı,140.8899,90,2025,5,19
H00004,320.01.0004,IRS25702938,2025-04-01,500,0.5,25.686,1,YERLİ,37.9,İthalat dosyası,H,Kalite onaylı,338.8654,60,2025,4,14
H00014,320.01.0002,IRS25702939,2025-05-08,2000,2,108.2294,1,YERLİ,38.6667,Sevk irsaliyesi,E,Şartlı kabul,5598.0676,45,2025,5,19
H00002,320.01.0002,IRS25702940,2025-04-06,120,0.12,96.4926,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,305.5175,90,2025,4,14
D00011,320.01.0002,IRS25702941,2025-06-14,10000,10000,80.9059,1,YERLİ,39.4333,Sevk irsaliyesi,E,Şartlı kabul,20517.1517,90,2025,6,24
H00014,320.01.0001,IRS25702942,2025-05-12,10000,10,111.6619,1,YERLİ,38.6667,İthalat dosyası,H,Şartlı kabul,28878.0527,90,2025,5,20
D00005,320.01.0001,IRS25702943,2025-05-09,1000,1000,322.2489,1,YERLİ,38.6667,İthalat dosyası,E,,8334.0161,90,2025,5,19
D00001,320.01.0001,IRS25702944,2025-04-07,120,120,323.1062,1,YERLİ,37.9,Mal kabul,E,Şartlı kabul,1023.0275,90,2025,4,15
H00015,320.01.0001,IRS25702945,2025-04-03,60,0.06,26.723,1,YERLİ,37.9,İthalat dosyası,H,Kalite onaylı,42.3055,0,2025,4,14
H00009,320.01.0005,IRS25702946,2025-04-13,120,0.12,24.6385,1,İTHAL,37.9,Numune kabul,H,Kalite onaylı,78.0111,90,2025,4,15
D00010,320.01.0018,IRS25702947,2025-04-08,120,120,325.5819,1,İTHAL,37.9,Mal kabul,E,Kalite onaylı,1030.8662,60,2025,4,15
H00011,320.01.0018,IRS25702948,2025-03-30,120,0.12,62.9328,1,İTHAL,37.1333,Numune kabul,H,,203.3737,30,2025,3,13
D00005,320.01.0018,IRS25702949,2025-04-27,1000,1000,351.6443,1,İTHAL,37.9,Kısmi teslim,E,Şartlı kabul,9278.2137,0,2025,4,17
H00009,320.01.0018,IRS25702950,2025-05-18,2000,2,27.4192,1,İTHAL,38.6667,Numune kabul,H,Şartlı kabul,1418.2333,90,2025,5,20
H00011,320.01.0004,IRS25702951,2025-03-26,2000,2,67.8347,1,YERLİ,37.1333,Kısmi teslim,H,Şartlı kabul,3653.5778,30,2025,3,13
D00009,320.01.0001,IRS25702952,2025-06-17,10000,10000,78.0424,1,YERLİ,39.4333,Sevk irsaliyesi,H,,19790.9888,0,2025,6,25
H00010,320.01.0001,IRS25702953,2025-04-06,1000,1,28.5948,1,YERLİ,37.9,Mal kabul,E,Şartlı kabul,754.4802,0,2025,4,14
H00013,320.01.0001,IRS25702954,2025-04-16,10000,10000,61.8493,1,YERLİ,37.9,Kısmi teslim,E,,16319.0765,30,2025,4,16
H00011,320.01.0012,IRS25702955,2025-04-01,120,0.12,57.4752,1,YERLİ,37.9,İthalat dosyası,H,,181.9795,45,2025,4,14
H00006,320.01.0012,IRS25702956,2025-04-13,500,0.5,116.7547,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,1540.2995,60,2025,4,15
H00014,320.01.0012,IRS25702957,2025-04-16,120,0.12,100.086,1,YERLİ,37.9,Mal kabul,H,Kalite onaylı,316.895,30,2025,4,16
H00012,320.01.0015,IRS25702958,2025-05-05,120,120,110.4399,1,İTHAL,38.6667,Kısmi teslim,H,Şartlı kabul,342.7442,0,2025,5,19
D00010,320.01.0003,IRS25702959,2025-04-26,250,250,375.0521,1,YERLİ,37.9,Mal kabul,E,,2473.9584,45,2025,4,17
H00016,320.01.0003,IRS25702960,2025-05-05,10000,10000,46.2391,1,YERLİ,38.6667,Kısmi teslim,E,Kalite onaylı,11958.3776,90,2025,5,19
D00012,320.01.0003,IRS25702961,2025-06-16,500,500,192.2302,1,YERLİ,39.4333,Mal kabul,H,,2437.4095,90,2025,6,25
D00001,320.01.0004,IRS25702962,2025-04-17,5000,5000,360.4496,1,YERLİ,37.9,Sevk irsaliyesi,H,,47552.7177,45,2025,4,16
H00013,320.01.0004,IRS25702963,2025-06-25,10000,10000,62.7118,1,YERLİ,39.4333,Kısmi teslim,E,,15903.2594,90,2025,6,26
H00004,320.01.0007,IRS25702964,2025-04-11,1000,1,26.4482,1,İTHAL,37.9,İthalat dosyası,H,Kalite onaylı,697.8417,90,2025,4,15
H00005,320.01.0024,IRS25702965,2025-04-05,10000,10,59.8105,1,YERLİ,37.9,Numune kabul,H,Şartlı kabul,15781.1346,45,2025,4,14
H00004,320.01.0024,IRS25702966,2025-05-17,5000,5,22.6678,1,YERLİ,38.6667,Numune kabul,E,,2931.1785,30,2025,5,20
H00015,320.01.0007,IRS25702967,2025-04-04,5000,5,27.1293,1,İTHAL,37.9,Numune kabul,H,,3579.0633,90,2025,4,14
D00002,320.01.0005,IRS25702968,2025-05-28,10000,10000,162.8187,1,İTHAL,38.6667,Sevk irsaliyesi,E,Kalite onaylı,42108.2482,60,2025,5,22
H00002,320.01.0005,IRS25702969,2025-04-13,250,0.25,111.5533,1,İTHAL,37.9,Numune kabul,H,,735.8397,90,2025,4,15
H00013,320.01.0023,IRS25702970,2025-04-18,120,120,57.7541,1,YERLİ,37.9,Sevk irsaliyesi,H,Kalite onaylı,182.8626,30,2025,4,16
D00002,320.01.0003,IRS25702971,2025-06-28,1000,1000,189.3917,1,YERLİ,39.4333,Kısmi teslim,E,,4802.8367,45,2025,6,26
D00002,320.01.0025,IRS25702972,2025-04-26,500,500,167.7619,1,YERLİ,37.9,Numune kabul,H,Şartlı kabul,2213.2177,30,2025,4,17
H00007,320.01.0025,IRS25702973,2025-04-06,10000,10,109.8679,1,YERLİ,37.9,Sevk irsaliyesi,H,Kalite onaylı,28988.8918,0,2025,4,14
D00005,320.01.0001,IRS25702974,2025-06-28,1000,1000,350.7111,1,YERLİ,39.4333,İthalat dosyası,E,Şartlı kabul,8893.7801,90,2025,6,26
D00010,320.01.0001,IRS25702975,2025-04-05,1000,1000,393.4678,1,YERLİ,37.9,Numune kabul,E,Kalite onaylı,10381.7361,0,2025,4,14
H00006,320.01.0001,IRS25702976,2025-04-17,250,0.25,104.0596,1,YERLİ,37.9,İthalat dosyası,H,Kalite onaylı,686.409,30,2025,4,16
H00005,320.01.0001,IRS25702977,2025-04-13,1000,1,55.942,1,YERLİ,37.9,İthalat dosyası,H,Kalite onaylı,1476.0422,30,2025,4,15
D00003,320.01.0001,IRS25702978,2025-05-07,5000,5000,298.8443,1,YERLİ,38.6667,Sevk irsaliyesi,E,Şartlı kabul,38643.6262,90,2025,5,19
H00010,320.01.0003,IRS25702979,2025-05-12,250,0.25,27.658,1,YERLİ,38.6667,Numune kabul,E,Şartlı kabul,178.8231,90,2025,5,20
D00011,320.01.0003,IRS25702980,2025-04-13,500,500,88.0216,1,YERLİ,37.9,Kısmi teslim,E,,1161.2348,30,2025,4,15
D00012,320.01.0045,IRS25702981,2025-04-28,500,500,189.7199,1,YERLİ,37.9,Sevk irsaliyesi,H,,2502.9011,60,2025,4,18
H00007,320.01.0045,IRS25702982,2025-04-15,1000,1,124.2744,1,YERLİ,37.9,Mal kabul,E,,3279.0079,60,2025,4,16
D00008,320.01.0007,IRS25702983,2025-05-24,500,500,408.6667,1,İTHAL,38.6667,Numune kabul,E,Kalite onaylı,5284.4786,30,2025,5,21
H00005,320.01.0007,IRS25702984,2025-04-11,250,0.25,61.3761,1,İTHAL,37.9,Numune kabul,E,,404.8555,30,2025,4,15
D00002,320.01.0019,IRS25702985,2025-04-04,250,250,168.8037,1,YERLİ,37.9,Numune kabul,H,,1113.4809,60,2025,4,14
H00006,320.01.0019,IRS25702986,2025-04-08,10000,10,114.1063,1,YERLİ,37.9,İthalat dosyası,H,Kalite onaylı,30107.2032,60,2025,4,15
H00011,320.01.0019,IRS25702987,2025-05-02,120,0.12,66.8611,1,YERLİ,38.6667,İthalat dosyası,E,,207.4998,0,2025,5,18
D00005,320.01.0011,IRS25702988,2025-05-22,500,500,320.7878,1,YERLİ,38.6667,Mal kabul,E,Şartlı kabul,4148.1145,90,2025,5,21
D00003,320.01.0006,IRS25702989,2025-04-09,5000,5000,300.2534,1,YERLİ,37.9,Numune kabul,E,Kalite onaylı,39611.2665,45,2025,4,15
H00013,320.01.0009,IRS25702991,2025-05-28,250,250,68.7283,1,İTHAL,38.6667,İthalat dosyası,E,Kalite onaylı,444.3636,0,2025,5,22
H00012,320.01.0009,IRS25702992,2025-05-04,2000,2000,102.0727,1,İTHAL,38.6667,Numune kabul,H,Kalite onaylı,5279.6179,90,2025,5,18
D00010,320.01.0009,IRS25702993,2025-06-29,500,500,374.546,1,İTHAL,39.4333,Kısmi teslim,E,Kalite onaylı,4749.108,90,2025,6,26
D00006,320.01.0011,IRS25702994,2025-05-31,5000,5000,208.6606,1,YERLİ,38.6667,Mal kabul,H,,26981.9509,90,2025,5,22
H00004,320.01.0011,IRS25702995,2025-07-03,500,0.5,28.4867,1,YERLİ,40.2,Numune kabul,E,Şartlı kabul,354.3122,90,2025,7,27
D00004,320.01.0011,IRS25702996,2025-05-24,10000,10000,23.8831,1,YERLİ,38.6667,Sevk irsaliyesi,E,Kalite onaylı,6176.6585,45,2025,5,21
H00006,320.01.0018,IRS25702997,2025-04-13,10000,10,116.7036,1,İTHAL,37.9,Mal kabul,H,Kalite onaylı,30792.5066,90,2025,4,15
D00003,320.01.0002,IRS25702998,2025-05-07,5000,5000,335.9903,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,43446.9841,0,2025,5,19
H00004,320.01.0002,IRS25702999,2025-04-17,5000,5,25.5396,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,3369.3404,90,2025,4,16
D00007,320.01.0048,IRS25703000,2025-05-17,5000,5000,158.2696,1,YERLİ,38.6667,Kısmi teslim,E,Kalite onaylı,20465.8789,0,2025,5,20
H00001,320.01.0048,IRS25703001,2025-04-14,1000,1,58.7319,1,YERLİ,37.9,Mal kabul,E,Kalite onaylı,1549.6544,45,2025,4,16
H00012,320.01.0011,IRS25703002,2025-06-02,1000,1000,115.4488,1,YERLİ,39.4333,Mal kabul,E,Şartlı kabul,2927.6982,45,2025,6,23
H00003,320.01.0030,IRS25703003,2025-04-27,500,0.5,39.6008,1,YERLİ,37.9,Kısmi teslim,E,,522.438,60,2025,4,17
D00011,320.01.0001,IRS25703004,2025-04-27,5000,5000,81.7412,1,YERLİ,37.9,Kısmi teslim,H,,10783.7995,45,2025,4,17
D00001,320.01.0001,IRS25703005,2025-07-06,2000,2000,291.7813,1,YERLİ,40.2,Sevk irsaliyesi,E,Kalite onaylı,14516.4826,45,2025,7,27
H00001,320.01.0055,IRS25703006,2025-06-27,250,0.25,63.806,1,YERLİ,39.4333,Kısmi teslim,E,,404.5185,90,2025,6,26
D00008,320.01.0012,IRS25703007,2025-04-24,1000,1000,350.9364,1,YERLİ,37.9,Kısmi teslim,E,Kalite onaylı,9259.5356,45,2025,4,17
H00002,320.01.0012,IRS25703008,2025-05-17,10000,10,107.5977,1,YERLİ,38.6667,Kısmi teslim,E,Kalite onaylı,27826.9674,30,2025,5,20
H00009,320.01.0009,IRS25703009,2025-06-26,2000,2,24.6316,1,İTHAL,39.4333,Mal kabul,H,Kalite onaylı,1249.2792,45,2025,6,26
H00003,320.01.0003,IRS25703010,2025-06-07,2000,2,42.0527,1,YERLİ,39.4333,Numune kabul,H,Kalite onaylı,2132.8522,90,2025,6,23
D00007,320.01.0004,IRS25703011,2025-05-18,1000,1000,161.6445,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,4180.4576,45,2025,5,20
D00002,320.01.0004,IRS25703012,2025-06-27,500,500,168.9894,1,YERLİ,39.4333,İthalat dosyası,E,Şartlı kabul,2142.7246,45,2025,6,26
H00010,320.01.0001,IRS25703013,2025-06-28,10000,10,30.9302,1,YERLİ,39.4333,İthalat dosyası,E,Kalite onaylı,7843.6753,30,2025,6,26
D00006,320.01.0001,IRS25703014,2025-05-18,5000,5000,224.1939,1,YERLİ,38.6667,İthalat dosyası,H,,28990.5655,90,2025,5,20
H00005,320.01.0007,IRS25703015,2025-04-09,1000,1,65.2136,1,İTHAL,37.9,İthalat dosyası,H,Kalite onaylı,1720.6755,90,2025,4,15
H00002,320.01.0007,IRS25703016,2025-05-25,1000,1,102.2425,1,İTHAL,38.6667,Sevk irsaliyesi,H,Şartlı kabul,2644.2003,60,2025,5,21
D00002,320.01.0021,IRS25703017,2025-05-19,10000,10000,180.6367,1,İTHAL,38.6667,Kısmi teslim,H,,46716.3477,60,2025,5,21
H00004,320.01.0007,IRS25703018,2025-06-04,250,0.25,27.3922,1,İTHAL,39.4333,Sevk irsaliyesi,H,Şartlı kabul,173.6616,45,2025,6,23
D00009,320.01.0007,IRS25703019,2025-05-28,10000,10000,88.0159,1,İTHAL,38.6667,Kısmi teslim,E,Kalite onaylı,22762.7131,90,2025,5,22
H00004,320.01.0013,IRS25703020,2025-04-26,120,0.12,26.0631,1,YERLİ,37.9,Mal kabul,H,Kalite onaylı,82.5217,45,2025,4,17
H00004,320.01.0005,IRS25703021,2025-05-20,500,0.5,23.8605,1,İTHAL,38.6667,Kısmi teslim,E,Şartlı kabul,308.5407,45,2025,5,21
H00013,320.01.0055,IRS25703022,2025-04-22,10000,10000,66.4009,1,YERLİ,37.9,Numune kabul,H,Kalite onaylı,17520.0264,60,2025,4,17
D00001,320.01.0006,IRS25703023,2025-05-13,500,500,342.3718,1,YERLİ,38.6667,İthalat dosyası,H,Şartlı kabul,4427.2177,45,2025,5,20
H00001,320.01.0022,IRS25703024,2025-05-15,2000,2,54.7636,1,İTHAL,38.6667,İthalat dosyası,H,,2832.5976,0,2025,5,20
