INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS
107996,2025-03-07,STKB25000275,2,M00009,120.01.0052,4800,364.245,4800,0,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA3,47083.7766,KAPALI,2025,3,10,OD05,%30 Peşin + 60 Gün,0.3,60,14125.133,32958.6436,1,27
107997,2025-03-10,SIP25003710,1,M00006,120.01.0001,8000,128.8824,8000,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA3,27766.4307,KAPALI,2025,3,11,OD01,Peşin,1,0,27766.4307,0,1,474
107998,2025-03-10,STK25000584,1,M00167,120.01.0010,144,77.2103,144,0,Nurhan T.,YURT_ICI,1,37.1333,SK04,KA5,299.4154,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,299.4154,0,96
107999,2025-03-10,SIP25003711,1,M00001,120.01.0004,360,358.5739,360,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,3476.303,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,3476.303,1,231
108000,2025-03-10,SIP25003712,1,M00002,120.01.0004,2400,540.0016,2400,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA1,34901.3915,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,34901.3915,1,232
108001,2025-03-10,SIP25003712,2,M00001,120.01.0004,72,376.5767,72,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,730.1673,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,730.1673,1,232
108002,2025-03-10,SIP25003713,1,M00001,120.01.0084,144,375.7567,144,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,1457.1548,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,1457.1548,0,13
108003,2025-03-10,SIP25003713,2,M00001,120.01.0084,1440,346.1107,1440,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,13421.8992,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,13421.8992,1,13
108004,2025-03-10,SIP25003714,1,M00002,120.01.0015,5760,609.2907,5760,0,Selim K.,YURT_ICI,1,37.1333,SK01,KA1,94511.2455,KAPALI,2025,3,11,OD04,90 Gün Vadeli,0,90,0,94511.2455,1,70
108005,2025-03-10,SIP25003714,2,M00001,120.01.0015,600,385.1242,600,0,Selim K.,YURT_ICI,1,37.1333,SK01,KA6,6222.8383,KAPALI,2025,3,11,OD04,90 Gün Vadeli,0,90,0,6222.8383,1,70
108006,2025-03-10,SIP25003714,3,M00009,120.01.0015,1200,335.3655,1200,0,Selim K.,YURT_ICI,1,37.1333,SK03,KA3,10837.674,KAPALI,2025,3,11,OD04,90 Gün Vadeli,0,90,0,10837.674,0,70
108007,2025-03-10,SIP25003715,1,M00070,120.01.0001,9600,203.1145,9600,0,Bahar Ö.,YURT_ICI,1,37.1333,SK15,KA2,52510.7976,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,26255.3988,26255.3988,0,475
108008,2025-03-11,SIP25003716,1,M00011,120.01.0101,3000,554.2661,3000,0,Selim K.,YURT_ICI,1,37.1333,SK04,KA4,44779.1686,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,44779.1686,0,7
108009,2025-03-11,SIP25003717,1,M00004,120.01.0068,288,630.2939,288,0,Selim K.,YURT_ICI,1,37.1333,SK02,KA1,4888.4598,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,4888.4598,0,16
108010,2025-03-11,SIP25003717,2,M00024,120.01.0068,8000,383.9879,8000,0,Selim K.,YURT_ICI,1,37.1333,SK08,KA3,82726.3723,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,82726.3723,1,16
108011,2025-03-11,SIP25003718,1,M00001,120.01.0009,240,398.6334,240,0,Cem A.,YURT_ICI,1,37.1333,SK01,KA6,2576.448,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,1288.224,1288.224,1,117
108012,2025-03-11,SIP25003718,2,M00050,120.01.0009,600,563.4011,600,0,Cem A.,YURT_ICI,1,37.1333,SK01,KA2,9103.4371,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,4551.7185,4551.7185,1,117
108013,2025-03-11,SIP25003718,3,M00001,120.01.0009,600,361.5981,600,0,Cem A.,YURT_ICI,1,37.1333,SK01,KA6,5842.7034,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,2921.3517,2921.3517,0,117
108014,2025-03-11,STK25000585,1,M00009,120.01.0092,1200,315.0248,1200,0,Cem A.,YURT_ICI,1,37.1333,SK03,KA3,10180.3438,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,10180.3438,1,8
108015,2025-03-11,SIP25003719,1,M00001,120.01.0091,240,382.1486,240,0,Kaan M.,BASKILI,1,37.1333,SK01,KA6,2469.9034,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,2469.9034,1,11
108016,2025-03-11,STK25000586,1,M00197,120.01.0021,2000,498.001,2000,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA1,26822.3401,KAPALI,2025,3,11,OD08,Akreditif,0.2,75,5364.468,21457.8721,1,48
108017,2025-03-11,STK25000586,2,M00009,120.01.0021,1800,371.0953,1800,0,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA3,17988.4777,KAPALI,2025,3,11,OD08,Akreditif,0.2,75,3597.6955,14390.7822,1,48
108018,2025-03-11,STK25000586,3,M00001,120.01.0021,600,422.0962,600,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA6,6820.232,KAPALI,2025,3,11,OD08,Akreditif,0.2,75,1364.0464,5456.1856,0,48
108019,2025-03-11,SIP25003720,1,M00005,120.01.0002,960,482.0508,960,0,Nurhan T.,YURT_ICI,1,37.1333,SK02,KA6,12462.3658,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,3738.7097,8723.6561,1,331
108020,2025-03-11,SIP25003721,1,M00003,120.01.0001,3000,220.1828,3000,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA3,17788.5725,KAPALI,2025,3,11,OD04,90 Gün Vadeli,0,90,0,17788.5725,1,476
108021,2025-03-11,SIP25003721,2,M00006,120.01.0001,3000,132.6634,3000,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA3,10717.8786,KAPALI,2025,3,11,OD04,90 Gün Vadeli,0,90,0,10717.8786,1,476
108022,2025-03-11,SIP25003722,1,M00096,120.01.0012,240,75.2566,240,0,Cem A.,YURT_ICI,1,37.1333,SK12,KA1,486.3986,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,243.1993,243.1993,1,85
108023,2025-03-11,STK25000587,1,M00003,120.01.0001,360,269.6177,360,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA3,2613.8903,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,784.1671,1829.7232,0,477
108024,2025-03-11,STK25000587,2,M00004,120.01.0001,2880,623.0097,2880,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA1,48319.6467,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,14495.894,33823.7527,1,477
108025,2025-03-11,STK25000587,3,M00030,120.01.0001,360,295.2702,360,0,Bahar Ö.,YURT_ICI,1,37.1333,SK10,KA4,2862.5862,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,858.7759,2003.8103,0,477
108026,2025-03-11,SIP25003723,1,M00008,120.01.0107,360,610.0972,360,0,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA4,5914.7717,KAPALI,2025,3,11,OD01,Peşin,1,0,5914.7717,0,0,11
108027,2025-03-11,SIP25003723,2,M00001,120.01.0107,360,376.7636,360,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA6,3652.6486,KAPALI,2025,3,11,OD01,Peşin,1,0,3652.6486,0,1,11
108028,2025-03-11,SIP25003724,1,M00005,120.01.0050,3840,531.3307,2125.77,1714.23,Nurhan T.,YURT_ICI,1,37.1333,SK02,KA6,54945.558,ACIK,2025,3,11,OD03,60 Gün Vadeli,0,60,0,54945.558,1,28
108029,2025-03-12,SIP25003725,1,M00002,120.01.0002,2400,562.2452,2400,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA1,36339.0402,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,36339.0402,1,332
108030,2025-03-12,SIP25003726,1,M00098,120.01.0003,720,279.8777,720,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA6,5426.7179,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,5426.7179,1,288
108031,2025-03-12,SIP25003727,1,M00002,120.01.0010,5760,600.3683,5760,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA1,93127.231,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,93127.231,1,97
108032,2025-03-12,STK25000588,1,M00047,120.01.0022,3840,246.8426,3840,0,Cem A.,YURT_ICI,1,37.1333,SK16,KA2,25526.2954,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,25526.2954,0,41
108033,2025-03-12,SIP25003728,1,M00033,120.01.0043,1200,216.0284,1200,0,Deniz Y.,YURT_DISI,1,37.1333,SK11,KA4,6981.1754,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,6981.1754,1,20
108034,2025-03-12,SIP25003729,1,M00128,120.01.0005,576,443.9685,576,0,Elif S.,YURT_DISI,1,37.1333,SK12,KA2,6886.6989,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,2066.0097,4820.6892,1,171
108035,2025-03-12,SIP25003730,1,M00041,120.01.0101,960,271.5719,960,0,Selim K.,YURT_ICI,1,37.1333,SK14,KA1,7020.8956,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,7020.8956,1,8
108036,2025-03-12,SIP25003731,1,M00001,120.01.0004,600,358.3157,600,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,5789.6664,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,1736.8999,4052.7665,1,233
108037,2025-03-12,STK25000589,1,M00038,120.01.0005,600,114.4615,600,0,Elif S.,YURT_DISI,1,37.1333,SK13,KA2,1849.4693,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,1849.4693,1,172
108038,2025-03-13,SIP25003732,1,M00006,120.01.0050,1200,135.431,1200,0,Nurhan T.,YURT_ICI,1,37.1333,SK02,KA3,4376.5892,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,2188.2946,2188.2946,0,29
108039,2025-03-13,SIP25003733,1,M00002,120.01.0079,2400,563.5305,2400,0,Kaan M.,BASKILI,1,37.1333,SK01,KA1,36422.1117,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,36422.1117,1,10
108040,2025-03-13,STKB25000276,1,M00022,120.01.0002,600,222.1395,600,0,Nurhan T.,YURT_ICI,1,37.1333,SK08,KA6,3589.3309,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,3589.3309,1,333
108041,2025-03-13,STKB25000276,2,M00054,120.01.0002,960,209.1739,960,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA3,5407.7323,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,5407.7323,1,333
108042,2025-03-13,STKB25000276,3,M00010,120.01.0002,7200,538.2258,7200,0,Nurhan T.,YURT_ICI,1,37.1333,SK04,KA6,104359.8538,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,104359.8538,1,333
108043,2025-03-13,SIP25003734,1,M00001,120.01.0002,600,377.4637,600,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,6099.0599,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,1829.718,4269.3419,1,334
108044,2025-03-13,SIP25003734,2,M00002,120.01.0002,576,583.9748,576,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA1,9058.4323,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,2717.5297,6340.9026,1,334
108045,2025-03-13,SIP25003734,3,M00028,120.01.0002,1920,306.1493,1920,0,Nurhan T.,YURT_ICI,1,37.1333,SK10,KA5,15829.6369,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,4748.8911,11080.7458,1,334
108046,2025-03-13,SIP25003734,4,M00012,120.01.0002,288,452.9292,288,0,Nurhan T.,YURT_ICI,1,37.1333,SK04,KA6,3512.8472,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,1053.8542,2458.993,1,334
108047,2025-03-13,SIP25003734,5,M00011,120.01.0002,2000,499.0853,2000,0,Nurhan T.,YURT_ICI,1,37.1333,SK04,KA4,26880.7405,KAPALI,2025,3,11,OD05,%30 Peşin + 60 Gün,0.3,60,8064.2221,18816.5183,1,334
108048,2025-03-13,SIP25003735,1,M00063,120.01.0009,144,527.7034,144,0,Cem A.,YURT_ICI,1,37.1333,SK12,KA1,2046.392,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,2046.392,0,118
108049,2025-03-13,SIP25003735,2,M00005,120.01.0009,960,513.4556,825.48,134.52,Cem A.,YURT_ICI,1,37.1333,SK02,KA6,13274.268,ACIK,2025,3,11,OD02,30 Gün Vadeli,0,30,0,13274.268,1,118
108050,2025-03-13,SIP25003736,1,M00013,120.01.0001,288,221.7807,288,0,Bahar Ö.,YURT_ICI,1,37.1333,SK05,KA4,1720.096,KAPALI,2025,3,11,OD08,Akreditif,0.2,75,344.0192,1376.0768,1,478
108051,2025-03-13,SIP25003737,1,M00016,120.01.0028,9600,474.5469,9600,0,Selim K.,YURT_ICI,1,37.1333,SK06,KA3,122683.6893,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,61341.8446,61341.8446,1,31
108052,2025-03-13,SIP25003738,1,M00101,120.01.0015,12000,443.0294,12000,0,Selim K.,YURT_ICI,1,37.1333,SK15,KA4,143169.414,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,71584.707,71584.707,1,71
108053,2025-03-13,SIP25003738,2,M00017,120.01.0015,12000,345.676,12000,0,Selim K.,YURT_ICI,1,37.1333,SK06,KA6,111708.682,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,55854.341,55854.341,1,71
108054,2025-03-13,SIP25003739,1,M00070,120.01.0006,9600,170.3442,7488.98,2111.02,Selim K.,YURT_ICI,1,37.1333,SK15,KA2,44038.7555,ACIK,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,22019.3777,22019.3777,1,173
108055,2025-03-13,SIP25003739,2,M00004,120.01.0006,288,688.8121,288,0,Selim K.,YURT_ICI,1,37.1333,SK02,KA1,5342.3177,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,2671.1588,2671.1588,1,173
108056,2025-03-13,STK25000590,1,M00007,120.01.0013,4800,288.6515,4800,0,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA3,37312.2561,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,37312.2561,1,90
108057,2025-03-13,STK25000590,2,M00005,120.01.0013,576,539.0247,576,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA6,8361.1806,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,8361.1806,1,90
108058,2025-03-14,SIP25003740,1,M00030,120.01.0012,720,285.4709,720,0,Cem A.,YURT_ICI,1,37.1333,SK10,KA4,5535.1678,KAPALI,2025,3,11,OD01,Peşin,1,0,5535.1678,0,1,86
108059,2025-03-14,STK25000591,1,M00020,120.01.0002,600,409.4219,600,0,Nurhan T.,YURT_ICI,1,37.1333,SK07,KA1,6615.4406,KAPALI,2025,3,11,OD01,Peşin,1,0,6615.4406,0,1,335
108060,2025-03-14,SIP25003741,1,M00028,120.01.0014,4800,340.8204,4800,0,Kaan M.,BASKILI,1,37.1333,SK10,KA5,44055.8184,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,44055.8184,0,70
108061,2025-03-14,SIP25003741,2,M00001,120.01.0014,960,346.3247,960,0,Kaan M.,BASKILI,1,37.1333,SK01,KA6,8953.4653,KAPALI,2025,3,11,OD07,120 Gün Vadeli,0,120,0,8953.4653,1,70
108062,2025-03-14,SIP25003742,1,M00021,120.01.0011,288,829.5239,268.48,19.52,Bahar Ö.,YURT_ICI,1,37.1333,SK07,KA2,6433.6561,ACIK,2025,3,11,OD04,90 Gün Vadeli,0,90,0,6433.6561,1,95
108063,2025-03-14,SIP25003742,2,M00007,120.01.0011,360,235.3865,189.29,170.71,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA3,2282.0256,ACIK,2025,3,11,OD04,90 Gün Vadeli,0,90,0,2282.0256,1,95
108064,2025-03-14,SIP25003742,3,M00001,120.01.0011,1440,424.1639,1440,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA6,16448.7405,KAPALI,2025,3,11,OD04,90 Gün Vadeli,0,90,0,16448.7405,0,95
108065,2025-03-14,SIP25003742,4,M00004,120.01.0011,144,670.8856,126.03,17.97,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA1,2601.6413,ACIK,2025,3,11,OD04,90 Gün Vadeli,0,90,0,2601.6413,1,95
108066,2025-03-14,SIP25003743,1,M00011,120.01.0009,5000,580.4386,5000,0,Cem A.,YURT_ICI,1,37.1333,SK04,KA4,78156.0755,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,78156.0755,1,119
108067,2025-03-14,STK25000592,1,M00172,120.01.0007,2400,723.717,2400,0,Bahar Ö.,YURT_ICI,1,37.1333,SK04,KA4,46775.2879,KAPALI,2025,3,11,OD06,%50 Peşin + 45 Gün,0.5,45,23387.644,23387.644,1,126
108068,2025-03-14,SIP25003744,1,M00003,120.01.0091,1200,256.1195,1200,0,Kaan M.,BASKILI,1,37.1333,SK01,KA3,8276.7597,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,8276.7597,1,12
108069,2025-03-14,SIP25003744,2,M00007,120.01.0091,1200,300.3244,1200,0,Kaan M.,BASKILI,1,37.1333,SK03,KA3,9705.2856,KAPALI,2025,3,11,OD03,60 Gün Vadeli,0,60,0,9705.2856,1,12
108070,2025-03-14,SIP25003745,1,M00014,120.01.0003,1200,121.7434,1200,0,Bahar Ö.,YURT_ICI,1,37.1333,SK05,KA4,3934.2606,KAPALI,2025,3,11,OD01,Peşin,1,0,3934.2606,0,1,289
108071,2025-03-14,SIP25003746,1,M00058,120.01.0037,4800,606.6945,4800,0,Deniz Y.,YURT_DISI,1,37.1333,SK03,KA1,78423.776,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,78423.776,0,23
108072,2025-03-14,SIP25003746,2,M00001,120.01.0037,360,409.3323,360,0,Deniz Y.,YURT_DISI,1,37.1333,SK01,KA6,3968.3957,KAPALI,2025,3,11,OD02,30 Gün Vadeli,0,30,0,3968.3957,0,23
108073,2025-03-17,SIP25003747,1,M00001,120.01.0008,72,354.8476,72,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,688.0355,KAPALI,2025,3,12,OD07,120 Gün Vadeli,0,120,0,688.0355,0,135
108074,2025-03-17,SIP25003748,1,M00128,120.01.0017,3840,510.837,3840,0,Nurhan T.,YURT_ICI,1,37.1333,SK12,KA2,52826.2794,KAPALI,2025,3,12,OD02,30 Gün Vadeli,0,30,0,52826.2794,1,62
108075,2025-03-17,SIP25003748,2,M00001,120.01.0017,72,430.4907,72,0,Nurhan T.,YURT_ICI,1,37.1333,SK01,KA6,834.7044,KAPALI,2025,3,12,OD02,30 Gün Vadeli,0,30,0,834.7044,1,62
108076,2025-03-17,SIP25003749,1,M00004,120.01.0025,288,572.7302,288,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA1,4442.0048,KAPALI,2025,3,12,OD03,60 Gün Vadeli,0,60,0,4442.0048,1,27
108077,2025-03-17,SIP25003750,1,M00016,120.01.0021,1440,476.6719,1440,0,Bahar Ö.,YURT_ICI,1,37.1333,SK06,KA3,18484.9592,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,3696.9918,14787.9674,0,49
108078,2025-03-17,SIP25003750,2,M00136,120.01.0021,144,419.8971,144,0,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA5,1628.3277,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,325.6655,1302.6622,1,49
108079,2025-03-17,STKB25000277,1,M00041,120.01.0002,360,226.9038,360,0,Nurhan T.,YURT_ICI,1,37.1333,SK14,KA1,2199.7875,KAPALI,2025,3,12,OD02,30 Gün Vadeli,0,30,0,2199.7875,0,336
108080,2025-03-17,SIP25003751,1,M00073,120.01.0031,1440,239.9855,1440,0,Pelin R.,BASKILI,1,37.1333,SK13,KA2,9306.4479,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,1861.2896,7445.1583,0,29
108081,2025-03-17,SIP25003751,2,M00002,120.01.0031,9600,573.1928,9600,0,Pelin R.,BASKILI,1,37.1333,SK01,KA1,148186.4224,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,29637.2845,118549.1379,0,29
108082,2025-03-17,SIP25003751,3,M00069,120.01.0031,3000,594.2773,3000,0,Pelin R.,BASKILI,1,37.1333,SK04,KA1,48011.6742,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,9602.3348,38409.3394,1,29
108083,2025-03-17,SIP25003751,4,M00037,120.01.0031,4800,367.9386,4800,0,Pelin R.,BASKILI,1,37.1333,SK13,KA1,47561.2262,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,9512.2452,38048.981,1,29
108084,2025-03-17,SIP25003752,1,M00009,120.01.0022,7200,341.4533,7200,0,Cem A.,YURT_ICI,1,37.1333,SK03,KA3,66206.4444,KAPALI,2025,3,12,OD01,Peşin,1,0,66206.4444,0,1,42
108085,2025-03-17,SIP25003752,2,M00025,120.01.0022,20000,250.1081,20000,0,Cem A.,YURT_ICI,1,37.1333,SK09,KA2,134708.2538,KAPALI,2025,3,12,OD01,Peşin,1,0,134708.2538,0,1,42
108086,2025-03-17,SIP25003752,3,M00002,120.01.0022,960,575.1214,960,0,Cem A.,YURT_ICI,1,37.1333,SK01,KA1,14868.502,KAPALI,2025,3,12,OD01,Peşin,1,0,14868.502,0,1,42
108087,2025-03-17,SIP25003753,1,M00007,120.01.0006,1200,255.6461,1200,0,Selim K.,YURT_ICI,1,37.1333,SK03,KA3,8261.4613,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,8261.4613,1,174
108088,2025-03-17,SIP25003753,2,M00034,120.01.0006,4800,229.8255,4800,0,Selim K.,YURT_ICI,1,37.1333,SK12,KA4,29708.1703,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,29708.1703,1,174
108089,2025-03-17,SIP25003754,1,M00042,120.01.0122,2400,652.3738,2400,0,Bahar Ö.,YURT_ICI,1,37.1333,SK14,KA4,42164.2332,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,42164.2332,1,8
108090,2025-03-17,SIP25003754,2,M00002,120.01.0122,2400,501.2017,2400,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA1,32393.6758,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,32393.6758,1,8
108091,2025-03-17,SIP25003754,3,M00004,120.01.0122,2880,645.4846,2880,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA1,50062.7644,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,50062.7644,1,8
108092,2025-03-17,SIP25003754,4,M00156,120.01.0122,72,597.538,72,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA4,1158.6025,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,1158.6025,1,8
108093,2025-03-17,SIP25003754,5,M00044,120.01.0122,2400,648.2616,2400,0,Bahar Ö.,YURT_ICI,1,37.1333,SK15,KA2,41898.4534,KAPALI,2025,3,12,OD04,90 Gün Vadeli,0,90,0,41898.4534,0,8
108094,2025-03-17,SIP25003755,1,M00028,120.01.0064,288,346.3045,288,0,Nurhan T.,YURT_ICI,1,37.1333,SK10,KA5,2685.8829,KAPALI,2025,3,12,OD05,%30 Peşin + 60 Gün,0.3,60,805.7649,1880.118,1,17
108095,2025-03-17,SIP25003755,2,M00024,120.01.0064,20000,375.1314,20000,0,Nurhan T.,YURT_ICI,1,37.1333,SK08,KA3,202045.8187,KAPALI,2025,3,12,OD05,%30 Peşin + 60 Gün,0.3,60,60613.7456,141432.0731,1,17
108096,2025-03-17,SIP25003756,1,M00207,120.01.0033,720,603.2342,720,0,Pelin R.,BASKILI,1,37.1333,SK02,KA3,11696.4725,KAPALI,2025,3,12,OD05,%30 Peşin + 60 Gün,0.3,60,3508.9417,8187.5307,1,23
108097,2025-03-17,SIP25003756,2,M00022,120.01.0033,20000,235.4128,20000,0,Pelin R.,BASKILI,1,37.1333,SK08,KA6,126793.3634,KAPALI,2025,3,12,OD05,%30 Peşin + 60 Gün,0.3,60,38038.009,88755.3544,1,23
108098,2025-03-17,SIP25003757,1,M00001,120.01.0079,960,414.8563,960,0,Kaan M.,BASKILI,1,37.1333,SK01,KA6,10725.1994,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,2145.0399,8580.1595,1,11
108099,2025-03-17,SIP25003757,2,M00004,120.01.0079,480,569.2814,480,0,Kaan M.,BASKILI,1,37.1333,SK02,KA1,7358.7608,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,1471.7522,5887.0086,1,11
108100,2025-03-17,SIP25003757,3,M00050,120.01.0079,600,557.8842,600,0,Kaan M.,BASKILI,1,37.1333,SK01,KA2,9014.295,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,1802.859,7211.436,1,11
108101,2025-03-17,SIP25003757,4,M00046,120.01.0079,1800,187.4865,1800,0,Kaan M.,BASKILI,1,37.1333,SK16,KA4,9088.2227,KAPALI,2025,3,12,OD08,Akreditif,0.2,75,1817.6445,7270.5782,1,11
108102,2025-03-17,SIP25003758,1,M00002,120.01.0007,2400,497.1056,2400,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA1,32128.9366,KAPALI,2025,3,12,OD07,120 Gün Vadeli,0,120,0,32128.9366,1,127
108103,2025-03-17,SIP25003758,2,M00008,120.01.0007,1440,553.4465,1440,0,Bahar Ö.,YURT_ICI,1,37.1333,SK03,KA4,21462.2175,KAPALI,2025,3,12,OD07,120 Gün Vadeli,0,120,0,21462.2175,0,127
108104,2025-03-17,SIP25003758,3,M00004,120.01.0007,144,608.4707,144,0,Bahar Ö.,YURT_ICI,1,37.1333,SK02,KA1,2359.6012,KAPALI,2025,3,12,OD07,120 Gün Vadeli,0,120,0,2359.6012,1,127
108105,2025-03-18,STK25000593,1,M00002,120.01.0021,1440,608.5578,1440,0,Bahar Ö.,YURT_ICI,1,37.1333,SK01,KA1,23599.3901,KAPALI,2025,3,12,OD05,%30 Peşin + 60 Gün,0.3,60,7079.817,16519.5731,1,50
