INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS,MUSTERI_SIP_NO,TESLIM_YERI,EK_ACIKLAMA_1,EK_ACIKLAMA_2,EK_ACIKLAMA_3_MALZEME,EK_ACIKLAMA_4,EK_ACIKLAMA_5
107357,2025-01-29,SIP25003464,2,M00002,120.01.0025,8000,577.2416,8000,0,Elif S.,YURT_DISI,1,35.6,SK11,KA5,129717.2135,KAPALI,2025,1,5,OD06,%50 Peşin + 45 Gün,0.5,45,64858.6067,64858.6067,1,37,PO-52906,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Dökme,
107358,2025-01-30,SIP25003465,1,M00001,120.01.0002,5000,399.1607,5000,0,Cem A.,YURT_ICI,1,35.6,SK12,KA2,56061.8961,KAPALI,2025,1,5,OD03,60 Gün Vadeli,0,60,0,56061.8961,0,309,PO-61896,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Paletli,Acil
107359,2025-01-30,SIP25003466,1,M00047,120.01.0014,3000,470.0957,3000,0,Bahar Ö.,YURT_ICI,1,35.6,SK12,KA1,39614.8062,KAPALI,2025,1,5,OD07,120 Gün Vadeli,0,120,0,39614.8062,0,67,PO-61400,Müşteri Deposu,Geçme Kapak,60 adet/koli,"Teneke 0,18mm",Kolili,Acil
107360,2025-01-30,SIP25003466,2,M00073,120.01.0014,72,56.1388,40.73,31.27,Bahar Ö.,YURT_ICI,1,35.6,SK11,KA2,113.5391,ACIK,2025,1,5,OD07,120 Gün Vadeli,0,120,0,113.5391,1,67,PO-46664,Fabrika Teslim,Kolay Açılır,12 adet/koli,"Teneke 0,18mm",Paletli,
107361,2025-01-30,SIP25003467,1,M00005,120.01.0034,5760,272.2518,5760,0,Nurhan T.,YURT_ICI,1,35.6,SK04,KA3,44049.7294,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,13214.9188,30834.8106,1,23,PO-93090,CIF Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,22mm",Paletli,
107362,2025-01-30,SIP25003467,2,M00016,120.01.0034,720,155.4969,720,0,Nurhan T.,YURT_ICI,1,35.6,SK02,KA3,3144.8811,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,943.4643,2201.4168,1,23,PO-45317,CIF Teslim,Geçme Kapak,60 adet/koli,"Teneke 0,22mm",Kolili,
107363,2025-01-30,SIP25003467,3,M00024,120.01.0034,4800,285.9945,4800,0,Nurhan T.,YURT_ICI,1,35.6,SK11,KA1,38561.0562,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,11568.3169,26992.7393,1,23,PO-66167,Müşteri Deposu,Kolay Açılır,24 adet/koli,"Teneke 0,22mm",Kolili,
107364,2025-01-30,SIP25003467,4,M00022,120.01.0034,360,214.7602,360,0,Nurhan T.,YURT_ICI,1,35.6,SK07,KA1,2171.7324,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,651.5197,1520.2127,1,23,PO-95133,Fabrika Teslim,Kapaksız,12 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
107365,2025-01-30,SIP25003468,1,M00003,120.01.0088,2400,264.6816,2400,0,Nurhan T.,YURT_ICI,1,35.6,SK01,KA6,17843.7034,KAPALI,2025,1,5,OD07,120 Gün Vadeli,0,120,0,17843.7034,1,12,PO-28266,Fabrika Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
107366,2025-01-30,SIP25003468,2,M00076,120.01.0088,576,553.178,576,0,Nurhan T.,YURT_ICI,1,35.6,SK11,KA6,8950.2957,KAPALI,2025,1,5,OD07,120 Gün Vadeli,0,120,0,8950.2957,1,12,PO-10496,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
107367,2025-01-30,SIP25003469,1,M00001,120.01.0006,2000,408.0517,2000,0,Bahar Ö.,YURT_ICI,1,35.6,SK12,KA2,22924.2528,KAPALI,2025,1,5,OD02,30 Gün Vadeli,0,30,0,22924.2528,1,131,PO-40670,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Dökme,
107368,2025-01-30,SIP25003470,1,M00003,120.01.0021,360,325.3684,188.24,171.76,Bahar Ö.,YURT_ICI,1,35.6,SK01,KA6,3290.2422,ACIK,2025,1,5,OD03,60 Gün Vadeli,0,60,0,3290.2422,1,42,PO-93299,CIF Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
107369,2025-01-30,SIP25003471,1,M00002,120.01.0001,1200,567.5047,1200,0,Elif S.,YURT_DISI,1,35.6,SK11,KA5,19129.3719,KAPALI,2025,1,5,OD01,Peşin,1,0,19129.3719,0,0,434,PO-42459,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,Numune onaylı
107370,2025-01-30,SIP25003472,1,M00003,120.01.0020,360,332.4548,360,0,Nurhan T.,YURT_ICI,1,35.6,SK01,KA6,3361.9025,KAPALI,2025,1,5,OD01,Peşin,1,0,3361.9025,0,1,48,PO-63051,Liman Teslim (FOB),Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,Acil
107371,2025-01-30,SIP25003472,2,M00001,120.01.0020,12000,387.4173,12000,0,Nurhan T.,YURT_ICI,1,35.6,SK12,KA2,130590.1011,KAPALI,2025,1,5,OD01,Peşin,1,0,130590.1011,0,0,48,PO-89295,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Kolili,
107372,2025-01-30,SIP25003472,3,M00006,120.01.0020,960,688.1313,960,0,Nurhan T.,YURT_ICI,1,35.6,SK08,KA4,18556.3497,KAPALI,2025,1,5,OD01,Peşin,1,0,18556.3497,0,1,48,PO-84298,CIF Teslim,Geçme Kapak,48 adet/koli,"Krom 0,25mm",Paletli,Numune onaylı
107373,2025-01-30,STK25000522,1,M00122,120.01.0002,360,323.2465,360,0,Cem A.,YURT_ICI,1,35.6,SK07,KA1,3268.7848,KAPALI,2025,1,5,OD03,60 Gün Vadeli,0,60,0,3268.7848,1,310,PO-95875,CIF Teslim,Vidalı Kapak,60 adet/koli,"Teneke 0,20mm",Dökme,Numune onaylı
107374,2025-01-31,SIP25003473,1,M00001,120.01.0062,12000,339.4591,12000,0,Cem A.,YURT_ICI,1,35.6,SK12,KA2,114424.4157,KAPALI,2025,1,5,OD04,90 Gün Vadeli,0,90,0,114424.4157,1,12,PO-39458,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,Acil
107375,2025-01-31,SIP25003474,1,M00078,120.01.0035,1440,673.3461,1440,0,Nurhan T.,YURT_ICI,1,35.6,SK01,KA3,27236.4715,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,8170.9414,19065.53,1,37,PO-22497,Liman Teslim (FOB),Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
107376,2025-01-31,SIP25003474,2,M00001,120.01.0035,600,384.7183,600,0,Nurhan T.,YURT_ICI,1,35.6,SK12,KA2,6484.0163,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,1945.2049,4538.8114,1,37,PO-74741,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
107377,2025-01-31,SIP25003475,1,M00004,120.01.0124,3840,737.1533,3840,0,Bahar Ö.,YURT_ICI,1,35.6,SK01,KA6,79513.1649,KAPALI,2025,1,5,OD04,90 Gün Vadeli,0,90,0,79513.1649,0,6,PO-20388,CIF Teslim,Geçme Kapak,48 adet/koli,"Krom 0,25mm",Kolili,
107378,2025-01-31,SIP25003476,1,M00003,120.01.0014,1440,286.6493,1440,0,Bahar Ö.,YURT_ICI,1,35.6,SK01,KA6,11594.8031,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,3478.4409,8116.3622,1,68,PO-22274,Müşteri Deposu,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
107379,2025-01-31,SIP25003476,2,M00175,120.01.0014,72,557.6705,72,0,Bahar Ö.,YURT_ICI,1,35.6,SK01,KA1,1127.8729,KAPALI,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,338.3619,789.511,1,68,PO-67489,CIF Teslim,Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Paletli,
107380,2025-01-31,SIP25003476,3,M00001,120.01.0014,3000,372.1215,1516.02,1483.98,Bahar Ö.,YURT_ICI,1,35.6,SK12,KA2,31358.5534,ACIK,2025,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,9407.566,21950.9874,0,68,PO-97275,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
107381,2025-02-03,SIP25003477,1,M00002,120.01.0015,1200,503.4743,1200,0,Selim K.,YURT_ICI,1,36.3667,SK11,KA5,16613.2522,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,16613.2522,1,60,PO-21802,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Paletli,
107382,2025-02-03,SIP25003477,2,M00009,120.01.0015,72,621.6909,72,0,Selim K.,YURT_ICI,1,36.3667,SK01,KA1,1230.8443,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,1230.8443,1,60,PO-18719,Antrepo,Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,Acil
107383,2025-02-03,STKB25000230,1,M00005,120.01.0058,5760,260.2977,5760,0,Selim K.,YURT_ICI,1,36.3667,SK04,KA3,41227.6822,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,12368.3047,28859.3775,1,17,PO-22330,Müşteri Deposu,Vidalı Kapak,48 adet/koli,"Teneke 0,20mm",Paletli,
107384,2025-02-03,STKB25000230,2,M00051,120.01.0058,288,320.5403,288,0,Selim K.,YURT_ICI,1,36.3667,SK02,KA5,2538.4653,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,761.5396,1776.9257,1,17,PO-94310,Fabrika Teslim,Vidalı Kapak,24 adet/koli,"Teneke 0,18mm",Dökme,
107385,2025-02-03,SIP25003478,1,M00061,120.01.0028,1800,232.84,1800,0,Bahar Ö.,YURT_ICI,1,36.3667,SK01,KA6,11524.6091,KAPALI,2025,2,6,OD06,%50 Peşin + 45 Gün,0.5,45,5762.3045,5762.3045,1,24,PO-32463,Antrepo,Vidalı Kapak,60 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
107386,2025-02-03,SIP25003478,2,M00162,120.01.0028,960,106.0472,960,0,Bahar Ö.,YURT_ICI,1,36.3667,SK11,KA1,2799.4102,KAPALI,2025,2,6,OD06,%50 Peşin + 45 Gün,0.5,45,1399.7051,1399.7051,0,24,PO-14984,Liman Teslim (FOB),Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
107387,2025-02-03,SIP25003478,3,M00005,120.01.0028,288,301.8776,288,0,Bahar Ö.,YURT_ICI,1,36.3667,SK04,KA3,2390.6692,KAPALI,2025,2,6,OD06,%50 Peşin + 45 Gün,0.5,45,1195.3346,1195.3346,0,24,PO-17145,Antrepo,Vidalı Kapak,48 adet/koli,"Teneke 0,18mm",Dökme,
107388,2025-02-03,SIP25003478,4,M00081,120.01.0028,1800,111.9669,1800,0,Bahar Ö.,YURT_ICI,1,36.3667,SK01,KA4,5541.8946,KAPALI,2025,2,6,OD06,%50 Peşin + 45 Gün,0.5,45,2770.9473,2770.9473,1,24,PO-66920,Liman Teslim (FOB),Geçme Kapak,60 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
107389,2025-02-03,STKB25000231,1,M00060,120.01.0001,1920,168.1883,1920,0,Elif S.,YURT_DISI,1,36.3667,SK01,KA2,8879.5941,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,8879.5941,0,435,PO-27248,CIF Teslim,Vidalı Kapak,24 adet/koli,"Teneke 0,20mm",Dökme,Numune onaylı
107390,2025-02-03,STKB25000231,2,M00037,120.01.0001,72,336.5693,72,0,Elif S.,YURT_DISI,1,36.3667,SK01,KA3,666.3511,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,666.3511,0,435,PO-86353,CIF Teslim,Kapaksız,12 adet/koli,"Krom 0,25mm",Dökme,
107391,2025-02-03,SIP25003479,1,M00014,120.01.0001,288,244.5347,288,0,Elif S.,YURT_DISI,1,36.3667,SK01,KA6,1936.5517,KAPALI,2025,2,6,OD06,%50 Peşin + 45 Gün,0.5,45,968.2758,968.2758,1,436,PO-80838,Liman Teslim (FOB),Kapaksız,24 adet/koli,"Krom 0,25mm",Kolili,
107392,2025-02-03,SIP25003479,2,M00002,120.01.0001,3000,514.6054,2359.31,640.69,Elif S.,YURT_DISI,1,36.3667,SK11,KA5,42451.369,ACIK,2025,2,6,OD06,%50 Peşin + 45 Gün,0.5,45,21225.6845,21225.6845,1,436,PO-79900,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,
107393,2025-02-03,SIP25003480,1,M00022,120.01.0005,1440,184.2305,1440,0,Selim K.,YURT_ICI,1,36.3667,SK07,KA1,7294.9132,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,1458.9826,5835.9306,1,164,PO-22650,Müşteri Deposu,Kapaksız,12 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
107394,2025-02-03,SIP25003481,1,M00067,120.01.0001,1440,147.4864,1440,0,Elif S.,YURT_DISI,1,36.3667,SK04,KA4,5839.9694,KAPALI,2025,2,6,OD03,60 Gün Vadeli,0,60,0,5839.9694,1,437,PO-37452,Antrepo,Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,
107395,2025-02-03,SIP25003482,1,M00005,120.01.0002,960,286.192,960,0,Cem A.,YURT_ICI,1,36.3667,SK04,KA3,7554.8323,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,1510.9665,6043.8658,1,311,PO-58265,Müşteri Deposu,Vidalı Kapak,48 adet/koli,"Teneke 0,18mm",Kolili,
107396,2025-02-03,SIP25003482,2,M00002,120.01.0002,2000,576.1673,2000,0,Cem A.,YURT_ICI,1,36.3667,SK11,KA5,31686.5319,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,6337.3064,25349.2255,1,311,PO-16257,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Paletli,Acil
107397,2025-02-03,SIP25003482,3,M00092,120.01.0002,144,479.3799,144,0,Cem A.,YURT_ICI,1,36.3667,SK01,KA6,1898.1845,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,379.6369,1518.5476,1,311,PO-54520,Müşteri Deposu,Kolay Açılır,24 adet/koli,"Krom 0,25mm",Paletli,Numune onaylı
107398,2025-02-03,SIP25003483,1,M00004,120.01.0003,1440,748.0302,1440,0,Pelin R.,BASKILI,1,36.3667,SK01,KA6,29619.5005,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,29619.5005,0,293,PO-14887,Antrepo,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Kolili,Acil
107399,2025-02-03,SIP25003483,2,M00124,120.01.0003,360,119.7313,360,0,Pelin R.,BASKILI,1,36.3667,SK12,KA6,1185.24,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,1185.24,0,293,PO-86495,Fabrika Teslim,Kapaksız,12 adet/koli,"Teneke 0,22mm",Kolili,
107400,2025-02-04,STKB25000232,1,M00003,120.01.0015,360,287.1223,360,0,Selim K.,YURT_ICI,1,36.3667,SK01,KA6,2842.2713,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,568.4543,2273.817,1,61,PO-29256,Antrepo,Geçme Kapak,12 adet/koli,"Teneke 0,18mm",Dökme,
107401,2025-02-04,SIP25003484,1,M00190,120.01.0013,2400,530.706,2400,0,Deniz Y.,YURT_DISI,1,36.3667,SK01,KA5,35023.6453,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,35023.6453,1,67,PO-90135,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,22mm",Dökme,Acil
107402,2025-02-04,SIP25003484,2,M00001,120.01.0013,1200,352.7233,1200,0,Deniz Y.,YURT_DISI,1,36.3667,SK12,KA2,11638.8883,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,11638.8883,1,67,PO-64066,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Paletli,
107403,2025-02-04,SIP25003485,1,M00007,120.01.0001,3840,632.6659,3840,0,Elif S.,YURT_DISI,1,36.3667,SK04,KA5,66803.8908,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,66803.8908,1,438,PO-27503,Antrepo,Kolay Açılır,48 adet/koli,"Teneke 0,18mm",Paletli,Acil
107404,2025-02-04,SIP25003486,1,M00004,120.01.0013,576,619.5222,576,0,Deniz Y.,YURT_DISI,1,36.3667,SK01,KA6,9812.405,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,1962.481,7849.924,0,68,PO-13584,Müşteri Deposu,Geçme Kapak,48 adet/koli,"Krom 0,25mm",Dökme,
107405,2025-02-04,SIP25003486,2,M00001,120.01.0013,1200,420.8442,1200,0,Deniz Y.,YURT_DISI,1,36.3667,SK12,KA2,13886.6886,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,2777.3377,11109.3509,1,68,PO-77343,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,
107406,2025-02-04,SIP25003486,3,M00008,120.01.0013,1200,689.0205,1200,0,Deniz Y.,YURT_DISI,1,36.3667,SK01,KA2,22735.761,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,4547.1522,18188.6088,1,68,PO-80333,Antrepo,Kolay Açılır,60 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
107407,2025-02-04,STKB25000233,1,M00001,120.01.0009,1200,382.141,1200,0,Bahar Ö.,YURT_ICI,1,36.3667,SK12,KA2,12609.5906,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,12609.5906,1,83,PO-59811,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,Acil
107408,2025-02-04,STKB25000233,2,M00001,120.01.0009,20000,392.954,20000,0,Bahar Ö.,YURT_ICI,1,36.3667,SK12,KA2,216106.493,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,216106.493,1,83,PO-15760,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
107409,2025-02-04,STK25000523,1,M00022,120.01.0021,600,225.3998,600,0,Bahar Ö.,YURT_ICI,1,36.3667,SK07,KA1,3718.7834,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,3718.7834,0,43,PO-16629,Fabrika Teslim,Kapaksız,12 adet/koli,"Teneke 0,18mm",Dökme,
107410,2025-02-04,SIP25003487,1,M00145,120.01.0116,1200,349.3856,1200,0,Deniz Y.,YURT_DISI,1,36.3667,SK01,KA1,11528.7535,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,3458.6261,8070.1274,1,8,PO-87902,CIF Teslim,Kolay Açılır,60 adet/koli,"Teneke 0,22mm",Kolili,Acil
107411,2025-02-04,SIP25003488,1,M00001,120.01.0011,2000,389.0052,2000,0,Selim K.,YURT_ICI,1,36.3667,SK12,KA2,21393.4836,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,21393.4836,0,86,PO-69883,CIF Teslim,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Dökme,Numune onaylı
107412,2025-02-05,SIP25003489,1,M00013,120.01.0002,1200,578.995,1200,0,Cem A.,YURT_ICI,1,36.3667,SK10,KA3,19105.2254,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,19105.2254,1,312,PO-88582,Liman Teslim (FOB),Geçme Kapak,24 adet/koli,"Krom 0,25mm",Kolili,Numune onaylı
107413,2025-02-05,STK25000524,1,M00013,120.01.0004,4800,529.332,4800,0,Bahar Ö.,YURT_ICI,1,36.3667,SK10,KA3,69865.9378,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,69865.9378,0,214,PO-34946,CIF Teslim,Geçme Kapak,24 adet/koli,"Krom 0,25mm",Kolili,
107414,2025-02-05,SIP25003490,1,M00003,120.01.0051,240,275.7661,240,0,Cem A.,YURT_ICI,1,36.3667,SK01,KA6,1819.9029,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,1819.9029,1,15,PO-42555,Antrepo,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
107415,2025-02-05,SIP25003491,1,M00003,120.01.0052,72,274.2295,72,0,Selim K.,YURT_ICI,1,36.3667,SK01,KA6,542.9287,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,162.8786,380.0501,1,21,PO-93471,Fabrika Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,18mm",Paletli,
107416,2025-02-05,SIP25003492,1,M00011,120.01.0024,12000,407.0164,12000,0,Cem A.,YURT_ICI,1,36.3667,SK01,KA3,134304.0969,KAPALI,2025,2,6,OD04,90 Gün Vadeli,0,90,0,134304.0969,1,37,PO-30411,Müşteri Deposu,Vidalı Kapak,60 adet/koli,"Krom 0,25mm",Dökme,
107417,2025-02-05,SIP25003492,2,M00001,120.01.0024,3000,349.045,3000,0,Cem A.,YURT_ICI,1,36.3667,SK12,KA2,28793.7866,KAPALI,2025,2,6,OD04,90 Gün Vadeli,0,90,0,28793.7866,0,37,PO-52414,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Dökme,
107418,2025-02-05,SIP25003493,1,M00135,120.01.0003,360,250.8626,360,0,Pelin R.,BASKILI,1,36.3667,SK01,KA4,2483.3305,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,744.9991,1738.3313,1,294,PO-83569,Müşteri Deposu,Kolay Açılır,60 adet/koli,"Krom 0,25mm",Paletli,
107419,2025-02-05,SIP25003493,2,M00003,120.01.0003,600,280.5322,600,0,Pelin R.,BASKILI,1,36.3667,SK01,KA6,4628.3914,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,1388.5174,3239.874,1,294,PO-15702,Antrepo,Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Kolili,
107420,2025-02-05,SIP25003493,3,M00009,120.01.0003,600,575.0709,600,0,Pelin R.,BASKILI,1,36.3667,SK01,KA1,9487.8705,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,2846.3612,6641.5094,1,294,PO-36555,Müşteri Deposu,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
107421,2025-02-05,SIP25003494,1,M00086,120.01.0029,2000,186.333,2000,0,Deniz Y.,YURT_DISI,1,36.3667,SK01,KA4,10247.4517,KAPALI,2025,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,3074.2355,7173.2162,0,36,PO-50467,Müşteri Deposu,Kolay Açılır,100 adet/koli,"Teneke 0,18mm",Kolili,
107422,2025-02-06,SIP25003495,1,M00084,120.01.0011,5000,151.3422,5000,0,Selim K.,YURT_ICI,1,36.3667,SK11,KA1,20807.7994,KAPALI,2025,2,6,OD03,60 Gün Vadeli,0,60,0,20807.7994,1,87,PO-34066,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Dökme,Numune onaylı
107423,2025-02-06,SIP25003496,1,M00005,120.01.0047,288,279.8436,288,0,Bahar Ö.,YURT_ICI,1,36.3667,SK04,KA3,2216.1746,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,443.2349,1772.9397,1,22,PO-58682,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,18mm",Dökme,Acil
107424,2025-02-06,SIP25003496,2,M00001,120.01.0047,8000,348.562,8000,0,Bahar Ö.,YURT_ICI,1,36.3667,SK12,KA2,76677.1799,KAPALI,2025,2,6,OD08,Akreditif,0.2,75,15335.436,61341.7439,1,22,PO-72168,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,
107425,2025-02-06,STK25000525,1,M00016,120.01.0009,360,170.6633,360,0,Bahar Ö.,YURT_ICI,1,36.3667,SK02,KA3,1689.4243,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,1689.4243,1,84,PO-95384,Fabrika Teslim,Geçme Kapak,60 adet/koli,"Krom 0,25mm",Kolili,
107426,2025-02-06,STK25000525,2,M00086,120.01.0009,5000,203.3174,5000,0,Bahar Ö.,YURT_ICI,1,36.3667,SK01,KA4,27953.7874,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,27953.7874,1,84,PO-69353,CIF Teslim,Kolay Açılır,100 adet/koli,"Teneke 0,22mm",Paletli,
107427,2025-02-06,SIP25003497,1,M00214,120.01.0052,960,123.895,960,0,Selim K.,YURT_ICI,1,36.3667,SK01,KA4,3270.5525,KAPALI,2025,2,6,OD02,30 Gün Vadeli,0,30,0,3270.5525,1,22,PO-50145,CIF Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,18mm",Kolili,Acil
107428,2025-02-06,SIP25003498,1,M00001,120.01.0096,20000,335.2383,20000,0,Nurhan T.,YURT_ICI,1,36.3667,SK12,KA2,184365.5322,KAPALI,2025,2,6,OD03,60 Gün Vadeli,0,60,0,184365.5322,0,11,PO-60664,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Paletli,Acil
107429,2025-02-06,SIP25003499,1,M00002,120.01.0045,8000,608.2081,8000,0,Nurhan T.,YURT_ICI,1,36.3667,SK11,KA5,133794.5098,KAPALI,2025,2,6,OD01,Peşin,1,0,133794.5098,0,0,28,PO-47555,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
107430,2025-02-06,SIP25003500,1,M00003,120.01.0018,2400,320.13,2400,0,Nurhan T.,YURT_ICI,1,36.3667,SK01,KA6,21126.8001,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,21126.8001,1,61,PO-88085,Fabrika Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Dökme,Acil
107431,2025-02-06,SIP25003500,2,M00002,120.01.0018,1200,598.6242,1200,0,Nurhan T.,YURT_ICI,1,36.3667,SK11,KA5,19752.9344,KAPALI,2025,2,6,OD07,120 Gün Vadeli,0,120,0,19752.9344,0,61,PO-10883,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
107432,2025-02-06,SIP25003500,3,M00004,120.01.0018,960,637.3094,734.22,225.78,Nurhan T.,YURT_ICI,1,36.3667,SK01,KA6,16823.5508,ACIK,2025,2,6,OD07,120 Gün Vadeli,0,120,0,16823.5508,0,61,PO-30441,Liman Teslim (FOB),Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
