STOK_KODU,STHAR_CARIKOD,FISNO,STHAR_TARIH,STHAR_GCMIK,STHAR_GCMIK2,STHAR_NF,STHAR_GCKOD,DOLAR_KURU,TUTAR_USD,YIL,AY,STHAR_SIPNUM,STRA_SIPKONT,SIP_INC,AY_BASLANGICI,SIPARIS_TEMSILCISI,TEMSILCI_GRUP
M00001,120.01.0033,FT24506111,2024-10-27,360,30,328.3457,4,34.25,3451.2249,2024,10,SIP24002847,1,106111,2024-10-01,Pelin R.,BASKILI
M00011,120.01.0100,FT24506112,2024-11-02,12000,120,514.1149,4,34.7,177791.8963,2024,11,SIP24002848,1,106112,2024-11-01,Nurhan T.,YURT_ICI
M00004,120.01.0100,FT24506113,2024-10-18,1200,50,530.702,4,34.25,18593.9387,2024,10,SIP24002848,2,106113,2024-10-01,Nurhan T.,YURT_ICI
M00004,120.01.0028,FT24506114,2024-10-14,2880,120,526.3275,4,34.25,44257.6117,2024,10,SIP24002849,1,106114,2024-10-01,Selim K.,YURT_ICI
M00101,120.01.0010,FT24506115,2024-11-23,1200,20,395.4463,4,34.7,13675.3764,2024,11,SIP24002850,1,106115,2024-11-01,Nurhan T.,YURT_ICI
M00243,120.01.0010,FT24506116,2024-11-02,600,50,141.8236,4,34.7,2452.2813,2024,11,SIP24002850,2,106116,2024-11-01,Nurhan T.,YURT_ICI
M00001,120.01.0010,FT24506117,2024-10-24,600,50,379.7117,4,34.25,6651.8838,2024,10,STKB24000208,1,106117,2024-10-01,Nurhan T.,YURT_ICI
M00049,120.01.0006,FT24506118,2024-11-18,360,6,270.4565,4,34.7,2805.8888,2024,11,STK24000447,1,106118,2024-11-01,Selim K.,YURT_ICI
M00002,120.01.0018,FT24506119,2024-11-18,960,20,483.4356,4,34.7,13374.5872,2024,11,STKB24000209,1,106119,2024-11-01,Elif S.,YURT_DISI
M00007,120.01.0067,FT24506120,2024-11-17,12000,200,234.7644,4,34.7,81186.536,2024,11,SIP24002851,1,106120,2024-11-01,Cem A.,YURT_ICI
M00002,120.01.0067,FT24506121,2024-11-12,288,6,540.5747,4,34.7,4486.6142,2024,11,SIP24002851,2,106121,2024-11-01,Cem A.,YURT_ICI
M00011,120.01.0067,FT24506122,2024-11-07,20000,200,526.573,4,34.7,303500.2882,2024,11,SIP24002851,3,106122,2024-11-01,Cem A.,YURT_ICI
M00010,120.01.0016,FT24506123,2024-10-24,3000,50,483.8508,4,34.25,42381.092,2024,10,SIP24002852,1,106123,2024-10-01,Selim K.,YURT_ICI
M00025,120.01.0016,FT24506124,2024-10-20,8000,80,264.6699,4,34.25,61820.7066,2024,10,SIP24002852,2,106124,2024-10-01,Selim K.,YURT_ICI
M00002,120.01.0016,FT24506125,2024-11-08,2400,50,488.2116,4,34.7,33766.7965,2024,11,SIP24002852,3,106125,2024-11-01,Selim K.,YURT_ICI
M00020,120.01.0016,FT24506126,2024-11-19,360,30,408.9796,4,34.7,4243.016,2024,11,SIP24002852,4,106126,2024-11-01,Selim K.,YURT_ICI
M00009,120.01.0016,FT24506127,2024-11-10,360,6,307.8433,4,34.7,3193.7633,2024,11,SIP24002852,5,106127,2024-11-01,Selim K.,YURT_ICI
M00018,120.01.0116,FT24506128,2024-11-02,1200,20,187.3874,4,34.7,6480.2559,2024,11,SIP24002853,1,106128,2024-11-01,Nurhan T.,YURT_ICI
M00001,120.01.0116,FT24506129,2024-10-22,144,12,383.7311,4,34.25,1613.3512,2024,10,SIP24002853,2,106129,2024-10-01,Nurhan T.,YURT_ICI
M00108,120.01.0116,FT24506130,2024-10-15,20000,200,582.9866,4,34.25,340430.1314,2024,10,SIP24002853,3,106130,2024-10-01,Nurhan T.,YURT_ICI
M00007,120.01.0038,FT24506131,2024-11-18,1200,20,256.1198,4,34.7,8857.1689,2024,11,SIP24002854,1,106131,2024-11-01,Selim K.,YURT_ICI
M00064,120.01.0038,FT24506132,2024-11-04,3000,50,574.9921,4,34.7,49711.1326,2024,11,SIP24002854,2,106132,2024-11-01,Selim K.,YURT_ICI
M00069,120.01.0018,FT24506133,2024-10-20,600,6,576.1261,4,34.25,10092.72,2024,10,SIP24002855,1,106133,2024-10-01,Elif S.,YURT_DISI
M00011,120.01.0018,FT24506134,2024-11-23,5000,50,532.9568,4,34.7,76794.928,2024,11,SIP24002855,2,106134,2024-11-01,Elif S.,YURT_DISI
M00039,120.01.0001,FT24506135,2024-11-19,72,6,309.4676,4,34.7,642.123,2024,11,SIP24002856,1,106135,2024-11-01,Bahar Ö.,YURT_ICI
M00033,120.01.0002,FT24506136,2024-10-24,8000,80,219.6038,4,34.25,51294.3182,2024,10,SIP24002857,1,106136,2024-10-01,Nurhan T.,YURT_ICI
M00002,120.01.0001,FT24506137,2024-10-23,2400,50,474.3615,4,34.25,33239.9299,2024,10,SIP24002858,1,106137,2024-10-01,Bahar Ö.,YURT_ICI
M00004,120.01.0001,FT24506138,2024-11-11,144,6,532.0523,4,34.7,2207.9404,2024,11,SIP24002858,2,106138,2024-11-01,Bahar Ö.,YURT_ICI
M00009,120.01.0001,FT24506139,2024-11-09,1200,20,313.4321,4,34.7,10839.1504,2024,11,SIP24002858,3,106139,2024-11-01,Bahar Ö.,YURT_ICI
M00018,120.01.0001,FT24506140,2024-10-25,1200,20,173.9183,4,34.25,6093.4879,2024,10,SIP24002859,1,106140,2024-10-01,Bahar Ö.,YURT_ICI
M00017,120.01.0001,FT24506141,2024-11-10,20000,200,404.0281,4,34.7,232869.2219,2024,11,SIP24002859,2,106141,2024-11-01,Bahar Ö.,YURT_ICI
M00030,120.01.0008,FT24506142,2024-11-16,1200,20,319.0503,4,34.7,11033.4398,2024,11,SIP24002860,1,106142,2024-11-01,Nurhan T.,YURT_ICI
M00023,120.01.0083,FT24506143,2024-11-02,960,20,171.0627,4,34.7,4732.5704,2024,11,SIP24002861,1,106143,2024-11-01,Selim K.,YURT_ICI
M00308,120.01.0083,FT24506144,2024-11-01,20000,200,631.5952,4,34.7,364031.8156,2024,11,SIP24002861,2,106144,2024-11-01,Selim K.,YURT_ICI
M00009,120.01.0014,FT24506145,2024-11-19,3000,50,354.4289,4,34.7,30642.268,2024,11,SIP24002862,1,106145,2024-11-01,Kaan M.,BASKILI
M00030,120.01.0035,FT24506146,2024-11-05,720,12,281.7967,4,34.7,5847.0785,2024,11,SIP24002863,1,106146,2024-11-01,Selim K.,YURT_ICI
M00008,120.01.0035,FT24506147,2024-11-08,2400,200,590.2781,4,34.7,40826.151,2024,11,SIP24002863,2,106147,2024-11-01,Selim K.,YURT_ICI
M00039,120.01.0015,FT24506148,2024-11-18,1440,120,308.8405,4,34.7,12816.4357,2024,11,SIP24002864,1,106148,2024-11-01,Selim K.,YURT_ICI
M00003,120.01.0015,FT24506149,2024-11-01,1800,30,201.5368,4,34.7,10454.3585,2024,11,SIP24002864,2,106149,2024-11-01,Selim K.,YURT_ICI
M00017,120.01.0015,FT24506150,2024-11-03,3000,30,334.2574,4,34.7,28898.3343,2024,11,SIP24002864,3,106150,2024-11-01,Selim K.,YURT_ICI
M00011,120.01.0015,FT24506151,2024-11-04,3000,30,460.0258,4,34.7,39771.683,2024,11,SIP24002864,4,106151,2024-11-01,Selim K.,YURT_ICI
M00001,120.01.0007,FT24506152,2024-11-01,1440,120,361.4115,4,34.7,14998.0565,2024,11,SIP24002865,1,106152,2024-11-01,Bahar Ö.,YURT_ICI
M00096,120.01.0047,FT24506153,2024-11-23,72,6,80.6916,4,34.7,167.4293,2024,11,SIP24002866,1,106153,2024-11-01,Selim K.,YURT_ICI
M00174,120.01.0047,FT24506154,2024-11-14,12000,120,610.1143,4,34.7,210990.536,2024,11,SIP24002866,2,106154,2024-11-01,Selim K.,YURT_ICI
M00202,120.01.0001,FT24506155,2024-11-28,576,12,511.4084,4,34.7,8489.0847,2024,11,STK24000448,1,106155,2024-11-01,Bahar Ö.,YURT_ICI
M00159,120.01.0011,FT24506156,2024-11-10,288,12,215.0234,4,34.7,1784.6323,2024,11,SIP24002867,1,106156,2024-11-01,Bahar Ö.,YURT_ICI
M00003,120.01.0132,FT24506157,2024-10-29,3000,50,226.6247,4,34.25,19850.3387,2024,10,STK24000449,1,106157,2024-10-01,Bahar Ö.,YURT_ICI
M00084,120.01.0132,FT24506158,2024-11-21,1800,30,353.5811,4,34.7,18341.3827,2024,11,STK24000449,2,106158,2024-11-01,Bahar Ö.,YURT_ICI
M00218,120.01.0132,FT24506159,2024-11-27,480,20,585.0962,4,34.7,8093.5497,2024,11,STK24000449,3,106159,2024-11-01,Bahar Ö.,YURT_ICI
M00002,120.01.0031,FT24506160,2024-11-27,288,6,577.1894,4,34.7,4790.5057,2024,11,SIP24002868,1,106160,2024-11-01,Pelin R.,BASKILI
M00001,120.01.0031,FT24506161,2024-10-23,960,80,369.3799,4,34.25,10353.422,2024,10,SIP24002868,2,106161,2024-10-01,Pelin R.,BASKILI
M00002,120.01.0004,FT24506162,2024-11-28,2400,50,519.2295,4,34.7,35912.1268,2024,11,SIP24002869,1,106162,2024-11-01,Nurhan T.,YURT_ICI
M00002,120.01.0004,FT24506163,2024-11-12,5760,120,518.3555,4,34.7,86044.0254,2024,11,SIP24002869,2,106163,2024-11-01,Nurhan T.,YURT_ICI
M00007,120.01.0107,FT24506164,2024-11-28,720,12,265.0474,4,34.7,5499.5426,2024,11,STK24000450,1,106164,2024-11-01,Bahar Ö.,YURT_ICI
M00002,120.01.0007,FT24506165,2024-10-28,5760,120,556.3688,4,34.25,93567.4245,2024,10,STKB24000210,1,106165,2024-10-01,Bahar Ö.,YURT_ICI
M00021,120.01.0007,FT24506166,2024-11-27,2668.93,111.21,787.0948,4,34.7,60538.9315,2024,11,STKB24000210,2,106166,2024-11-01,Bahar Ö.,YURT_ICI
M00006,120.01.0007,FT24506167,2024-11-18,3000,30,129.5639,4,34.7,11201.4899,2024,11,STKB24000210,3,106167,2024-11-01,Bahar Ö.,YURT_ICI
M00001,120.01.0007,FT24506168,2024-11-07,332.13,27.68,321.3382,4,34.7,3075.6789,2024,11,STKB24000210,4,106168,2024-11-01,Bahar Ö.,YURT_ICI
M00003,120.01.0032,FT24506169,2024-10-28,720,12,246.5481,4,34.25,5182.909,2024,10,SIP24002870,1,106169,2024-10-01,Cem A.,YURT_ICI
M00292,120.01.0125,FT24506170,2024-10-19,144,12,46.8205,4,34.25,196.8512,2024,10,SIP24002871,1,106170,2024-10-01,Cem A.,YURT_ICI
M00004,120.01.0001,FT24506171,2024-10-21,480,20,621.4816,4,34.25,8709.8151,2024,10,SIP24002872,1,106171,2024-10-01,Bahar Ö.,YURT_ICI
M00012,120.01.0008,FT24506172,2024-11-26,288,6,473.1178,4,34.7,3926.7414,2024,11,SIP24002873,1,106172,2024-11-01,Nurhan T.,YURT_ICI
M00010,120.01.0023,FT24506173,2024-11-29,360,6,501.2157,4,34.7,5199.9323,2024,11,SIP24002874,1,106173,2024-11-01,Cem A.,YURT_ICI
M00011,120.01.0092,FT24506174,2024-10-31,304.84,3.05,507.5235,4,34.25,4517.1814,2024,10,STK24000451,1,106174,2024-10-01,Cem A.,YURT_ICI
M00005,120.01.0092,FT24506175,2024-11-27,1440,30,417.9146,4,34.7,17342.8537,2024,11,STK24000451,2,106175,2024-11-01,Cem A.,YURT_ICI
M00008,120.01.0092,FT24506176,2024-10-24,144,12,508.6547,4,34.25,2138.5774,2024,10,STK24000451,3,106176,2024-10-01,Cem A.,YURT_ICI
M00022,120.01.0092,FT24506177,2024-11-02,20000,200,248.5712,4,34.7,143268.7032,2024,11,STK24000451,4,106177,2024-11-01,Cem A.,YURT_ICI
M00009,120.01.0039,FT24506178,2024-11-27,12000,200,350.4597,4,34.7,121196.438,2024,11,STKB24000211,1,106178,2024-11-01,Bahar Ö.,YURT_ICI
M00032,120.01.0004,FT24506179,2024-11-14,720,30,313.9576,4,34.7,6514.394,2024,11,SIP24002875,1,106179,2024-11-01,Nurhan T.,YURT_ICI
M00038,120.01.0004,FT24506180,2024-10-18,960,80,87.6086,4,34.25,2455.5987,2024,10,SIP24002875,2,106180,2024-10-01,Nurhan T.,YURT_ICI
M00013,120.01.0004,FT24506181,2024-11-21,4800,200,214.3159,4,34.7,29646.0035,2024,11,SIP24002875,3,106181,2024-11-01,Nurhan T.,YURT_ICI
M00034,120.01.0110,FT24506182,2024-10-31,154.34,6.43,222.1441,4,34.25,1001.0429,2024,10,SIP24002876,1,106182,2024-10-01,Elif S.,YURT_DISI
M00009,120.01.0110,FT24506183,2024-11-10,7200,120,302.5329,4,34.7,62773.3971,2024,11,SIP24002876,2,106183,2024-11-01,Elif S.,YURT_DISI
M00004,120.01.0031,FT24506184,2024-11-29,1019.03,42.46,579.5484,4,34.7,17019.516,2024,11,STKB24000212,1,106184,2024-11-01,Pelin R.,BASKILI
M00115,120.01.0031,FT24506185,2024-11-01,3000,30,490.5162,4,34.7,42407.7406,2024,11,STKB24000212,2,106185,2024-11-01,Pelin R.,BASKILI
M00007,120.01.0031,FT24506186,2024-11-02,3000,50,225.0738,4,34.7,19458.83,2024,11,STKB24000212,3,106186,2024-11-01,Pelin R.,BASKILI
M00009,120.01.0031,FT24506187,2024-11-26,720,12,314.7814,4,34.7,6531.4873,2024,11,STKB24000212,4,106187,2024-11-01,Pelin R.,BASKILI
M00021,120.01.0006,FT24506188,2024-11-04,1920,80,768.9972,4,34.7,42549.701,2024,11,SIP24002877,1,106188,2024-11-01,Selim K.,YURT_ICI
M00084,120.01.0002,FT24506189,2024-11-18,1200,20,373.1896,4,34.7,12905.6922,2024,11,SIP24002878,1,106189,2024-11-01,Nurhan T.,YURT_ICI
M00297,120.01.0006,FT24506190,2024-10-19,960,20,457.1272,4,34.25,12812.9084,2024,10,SIP24002879,1,106190,2024-10-01,Selim K.,YURT_ICI
M00001,120.01.0046,FT24506191,2024-11-26,72,6,384.5412,4,34.7,797.8953,2024,11,SIP24002880,1,106191,2024-11-01,Cem A.,YURT_ICI
M00174,120.01.0003,FT24506192,2024-10-22,3000,30,600.6342,4,34.25,52610.2949,2024,10,SIP24002881,1,106192,2024-10-01,Bahar Ö.,YURT_ICI
M00002,120.01.0088,FT24506193,2024-11-15,960,20,556.2423,4,34.7,15388.836,2024,11,SIP24002882,1,106193,2024-11-01,Selim K.,YURT_ICI
M00001,120.01.0088,FT24506194,2024-10-27,600,50,328.297,4,34.25,5751.1883,2024,10,SIP24002882,2,106194,2024-10-01,Selim K.,YURT_ICI
M00010,120.01.0088,FT24506195,2024-11-04,3000,50,472.3904,4,34.7,40840.6686,2024,11,SIP24002882,3,106195,2024-11-01,Selim K.,YURT_ICI
M00005,120.01.0110,FT24506196,2024-10-20,960,20,500.1961,4,34.25,14020.0951,2024,10,STK24000452,1,106196,2024-10-01,Elif S.,YURT_DISI
M00001,120.01.0110,FT24506197,2024-11-16,240,20,366.0665,4,34.7,2531.872,2024,11,STK24000452,2,106197,2024-11-01,Elif S.,YURT_DISI
M00001,120.01.0007,FT24506198,2024-10-25,360,30,378.3714,4,34.25,3977.0425,2024,10,SIP24002883,1,106198,2024-10-01,Bahar Ö.,YURT_ICI
M00006,120.01.0007,FT24506199,2024-11-30,12000,120,117.3062,4,34.7,40566.9856,2024,11,SIP24002883,2,106199,2024-11-01,Bahar Ö.,YURT_ICI
M00006,120.01.0087,FT24506200,2024-11-20,2000,20,102.8172,4,34.7,5926.0634,2024,11,SIP24002884,1,106200,2024-11-01,Nurhan T.,YURT_ICI
M00038,120.01.0109,FT24506201,2024-11-20,72,6,104.8786,4,34.7,217.6155,2024,11,SIP24002885,1,106201,2024-11-01,Deniz Y.,YURT_DISI
M00004,120.01.0109,FT24506202,2024-10-24,2880,120,555.3559,4,34.25,46698.5399,2024,10,SIP24002885,2,106202,2024-10-01,Deniz Y.,YURT_DISI
M00001,120.01.0031,FT24506203,2024-10-24,960,80,371.937,4,34.25,10425.0955,2024,10,SIP24002886,1,106203,2024-10-01,Pelin R.,BASKILI
M00001,120.01.0031,FT24506204,2024-11-23,2400,200,393.2356,4,34.7,27197.8513,2024,11,SIP24002886,2,106204,2024-11-01,Pelin R.,BASKILI
M00003,120.01.0031,FT24506205,2024-11-10,12000,200,218.33,4,34.7,75503.17,2024,11,SIP24002886,3,106205,2024-11-01,Pelin R.,BASKILI
M00002,120.01.0028,FT24506206,2024-10-30,9600,200,507.9618,4,34.25,142377.614,2024,10,SIP24002887,1,106206,2024-10-01,Selim K.,YURT_ICI
M00001,120.01.0006,FT24506207,2024-10-31,600,50,371.3977,4,34.25,6506.2371,2024,10,STK24000453,1,106207,2024-10-01,Selim K.,YURT_ICI
M00004,120.01.0019,FT24506208,2024-11-06,288,12,511.7731,4,34.7,4247.5692,2024,11,SIP24002888,1,106208,2024-11-01,Selim K.,YURT_ICI
M00002,120.01.0039,FT24506209,2024-10-26,960,20,448.9989,4,34.25,12585.0787,2024,10,SIP24002889,1,106209,2024-10-01,Bahar Ö.,YURT_ICI
M00005,120.01.0035,FT24506210,2024-11-28,2400,50,424.2258,4,34.7,29341.2657,2024,11,SIP24002890,1,106210,2024-11-01,Selim K.,YURT_ICI
M00109,120.01.0010,FT24506211,2024-10-21,144,6,318.8974,4,34.25,1340.7657,2024,10,SIP24002891,1,106211,2024-10-01,Nurhan T.,YURT_ICI
M00014,120.01.0010,FT24506212,2024-11-04,1200,12,88.0031,4,34.7,3043.3349,2024,11,SIP24002891,2,106212,2024-11-01,Nurhan T.,YURT_ICI
M00004,120.01.0012,FT24506213,2024-10-26,1200,50,500.0208,4,34.25,17518.9769,2024,10,SIP24002892,1,106213,2024-10-01,Cem A.,YURT_ICI
M00001,120.01.0012,FT24506214,2024-11-17,240,20,408.9597,4,34.7,2828.5397,2024,11,SIP24002892,2,106214,2024-11-01,Cem A.,YURT_ICI
M00131,120.01.0012,FT24506215,2024-10-24,1800,30,535.1318,4,34.25,28123.715,2024,10,SIP24002892,3,106215,2024-10-01,Cem A.,YURT_ICI
M00005,120.01.0012,FT24506216,2024-11-16,1440,30,451.6135,4,34.7,18741.3095,2024,11,SIP24002892,4,106216,2024-11-01,Cem A.,YURT_ICI
M00003,120.01.0010,FT24506217,2024-11-06,12000,200,260.9417,4,34.7,90239.2046,2024,11,SIP24002893,1,106217,2024-11-01,Nurhan T.,YURT_ICI
M00002,120.01.0031,FT24506218,2024-11-10,2400,50,514.0656,4,34.7,35554.9695,2024,11,SIP24002894,1,106218,2024-11-01,Pelin R.,BASKILI
M00056,120.01.0031,FT24506219,2024-10-29,2880,120,473.4477,4,34.25,39811.0767,2024,10,SIP24002894,2,106219,2024-10-01,Pelin R.,BASKILI
M00001,120.01.0115,FT24506220,2024-11-18,360,30,362.0793,4,34.7,3756.4423,2024,11,SIP24002895,1,106220,2024-11-01,Selim K.,YURT_ICI
M00001,120.01.0016,FT24506221,2024-11-29,1440,120,408.189,4,34.7,16939.2553,2024,11,SIP24002896,1,106221,2024-11-01,Selim K.,YURT_ICI
M00001,120.01.0016,FT24506222,2024-11-26,600,50,337.5842,4,34.7,5837.1908,2024,11,SIP24002896,2,106222,2024-11-01,Selim K.,YURT_ICI
M00003,120.01.0043,FT24506223,2024-11-10,360,6,228.9604,4,34.7,2375.3817,2024,11,SIP24002897,1,106223,2024-11-01,Deniz Y.,YURT_DISI
M00005,120.01.0011,FT24506224,2024-10-25,5760,120,439.5856,4,34.25,73927.3885,2024,10,SIP24002898,1,106224,2024-10-01,Bahar Ö.,YURT_ICI
M00006,120.01.0038,FT24506225,2024-11-29,3000,30,103.8484,4,34.7,8978.2478,2024,11,SIP24002899,1,106225,2024-11-01,Selim K.,YURT_ICI
M00004,120.01.0068,FT24506226,2024-10-27,2880,120,559.2793,4,34.25,47028.4492,2024,10,STK24000454,1,106226,2024-10-01,Selim K.,YURT_ICI
M00032,120.01.0080,FT24506227,2024-10-23,1200,50,367.3391,4,34.25,12870.275,2024,10,SIP24002900,1,106227,2024-10-01,Deniz Y.,YURT_DISI
M00001,120.01.0037,FT24506228,2024-11-23,360,30,376.5764,4,34.7,3906.8445,2024,11,SIP24002901,1,106228,2024-11-01,Deniz Y.,YURT_DISI
M00002,120.01.0062,FT24506229,2024-10-26,2400,50,481.6061,4,34.25,33747.5807,2024,10,STK24000455,1,106229,2024-10-01,Selim K.,YURT_ICI
M00006,120.01.0010,FT24506230,2024-11-08,8000,80,132.2325,4,34.7,30485.879,2024,11,SIP24002902,1,106230,2024-11-01,Nurhan T.,YURT_ICI
M00003,120.01.0003,FT24506231,2024-11-20,12000,200,218.6369,4,34.7,75609.3026,2024,11,SIP24002903,1,106231,2024-11-01,Bahar Ö.,YURT_ICI
M00002,120.01.0093,FT24506232,2024-11-07,2400,50,538.8215,4,34.7,37267.1931,2024,11,SIP24002904,1,106232,2024-11-01,Elif S.,YURT_DISI
M00002,120.01.0012,FT24506233,2024-11-20,288,6,562.6348,4,34.7,4669.7067,2024,11,SIP24002905,1,106233,2024-11-01,Cem A.,YURT_ICI
M00006,120.01.0058,FT24506234,2024-11-11,8000,80,129.6515,4,34.7,29890.8357,2024,11,SIP24002906,1,106234,2024-11-01,Bahar Ö.,YURT_ICI
M00031,120.01.0024,FT24506235,2024-11-18,720,12,171.278,4,34.7,3553.8951,2024,11,SIP24002907,1,106235,2024-11-01,Cem A.,YURT_ICI
M00001,120.01.0124,FT24506236,2024-10-30,600,50,400.5884,4,34.25,7017.607,2024,10,SIP24002908,1,106236,2024-10-01,Nurhan T.,YURT_ICI
M00021,120.01.0076,FT24506237,2024-11-01,288,12,740.7393,4,34.7,6147.9227,2024,11,SIP24002909,1,106237,2024-11-01,Kaan M.,BASKILI
M00010,120.01.0076,FT24506238,2024-11-30,12000,200,464.2907,4,34.7,160561.6254,2024,11,SIP24002909,2,106238,2024-11-01,Kaan M.,BASKILI
M00006,120.01.0076,FT24506239,2024-12-02,5000,50,111.1675,4,35.15,15813.3001,2024,12,SIP24002909,3,106239,2024-12-01,Kaan M.,BASKILI
M00029,120.01.0132,FT24506240,2024-11-06,144,12,635.8933,4,34.7,2638.8656,2024,11,SIP24002910,1,106240,2024-11-01,Bahar Ö.,YURT_ICI
M00014,120.01.0006,FT24506241,2024-11-10,5000,50,105.4535,4,34.7,15195.0288,2024,11,SIP24002911,1,106241,2024-11-01,Selim K.,YURT_ICI
M00007,120.01.0083,FT24506242,2024-11-10,720,12,281.4832,4,34.7,5840.5736,2024,11,SIP24002912,1,106242,2024-11-01,Selim K.,YURT_ICI
M00059,120.01.0001,FT24506243,2024-11-03,240,20,77.1723,4,34.7,533.7565,2024,11,STKB24000213,1,106243,2024-11-01,Bahar Ö.,YURT_ICI
M00001,120.01.0001,FT24506244,2024-11-24,1440,120,389.3817,4,34.7,16158.7795,2024,11,STKB24000213,2,106244,2024-11-01,Bahar Ö.,YURT_ICI
M00222,120.01.0049,FT24506245,2024-11-20,288,6,471.397,4,34.7,3912.4593,2024,11,SIP24002913,1,106245,2024-11-01,Cem A.,YURT_ICI
M00309,120.01.0049,FT24506246,2024-10-29,240,20,502.0003,4,34.25,3517.6663,2024,10,SIP24002913,2,106246,2024-10-01,Cem A.,YURT_ICI
M00019,120.01.0010,FT24506247,2024-11-09,1920,80,355.8144,4,34.7,19687.7132,2024,11,SIP24002914,1,106247,2024-11-01,Nurhan T.,YURT_ICI
M00001,120.01.0039,FT24506248,2024-11-06,360,30,352.5731,4,34.7,3657.8189,2024,11,STKB24000214,1,106248,2024-11-01,Bahar Ö.,YURT_ICI
M00001,120.01.0039,FT24506249,2024-12-04,144,12,345.693,4,35.15,1416.2103,2024,12,STKB24000214,2,106249,2024-12-01,Bahar Ö.,YURT_ICI
M00018,120.01.0039,FT24506250,2024-11-29,12000,200,171.3118,4,34.7,59243.2738,2024,11,STKB24000214,3,106250,2024-11-01,Bahar Ö.,YURT_ICI
M00026,120.01.0039,FT24506251,2024-12-05,613.06,25.54,109.7061,4,35.15,1913.4117,2024,12,STKB24000214,4,106251,2024-12-01,Bahar Ö.,YURT_ICI
M00024,120.01.0014,FT24506252,2024-12-02,8000,80,402.2331,4,35.15,91546.6515,2024,12,SIP24002915,1,106252,2024-12-01,Kaan M.,BASKILI
M00001,120.01.0058,FT24506253,2024-11-03,72,6,362.7913,4,34.7,752.7658,2024,11,SIP24002916,1,106253,2024-11-01,Bahar Ö.,YURT_ICI
M00051,120.01.0058,FT24506254,2024-12-05,1716.4,17.16,353.2908,4,35.15,17251.4461,2024,12,SIP24002916,2,106254,2024-12-01,Bahar Ö.,YURT_ICI
M00001,120.01.0058,FT24506255,2024-11-14,240,20,338.1507,4,34.7,2338.7945,2024,11,SIP24002916,3,106255,2024-11-01,Bahar Ö.,YURT_ICI
M00035,120.01.0002,FT24506256,2024-11-19,12000,120,512.091,4,34.7,177091.9885,2024,11,SIP24002917,1,106256,2024-11-01,Nurhan T.,YURT_ICI
M00040,120.01.0062,FT24506257,2024-11-02,289.97,24.16,487.1336,4,34.7,4070.7242,2024,11,SIP24002918,1,106257,2024-11-01,Selim K.,YURT_ICI
M00001,120.01.0058,FT24506258,2024-11-04,960,80,399.9407,4,34.7,11064.6418,2024,11,SIP24002919,1,106258,2024-11-01,Bahar Ö.,YURT_ICI
M00001,120.01.0035,FT24506259,2024-10-30,144,12,410.3626,4,34.25,1725.3201,2024,10,SIP24002920,1,106259,2024-10-01,Selim K.,YURT_ICI
M00010,120.01.0035,FT24506260,2024-10-28,12000,200,489.5978,4,34.25,171537.9153,2024,10,SIP24002920,2,106260,2024-10-01,Selim K.,YURT_ICI
M00005,120.01.0002,FT24506261,2024-11-18,2400,50,408.6129,4,34.7,28261.411,2024,11,STK24000456,1,106261,2024-11-01,Nurhan T.,YURT_ICI
M00001,120.01.0002,FT24506262,2024-11-21,600,50,375.272,4,34.7,6488.853,2024,11,STK24000456,2,106262,2024-11-01,Nurhan T.,YURT_ICI
M00062,120.01.0002,FT24506263,2024-11-12,1200,50,308.4468,4,34.7,10666.7481,2024,11,STK24000456,3,106263,2024-11-01,Nurhan T.,YURT_ICI
M00035,120.01.0011,FT24506264,2024-11-10,3000,30,462.7476,4,34.7,40006.9971,2024,11,SIP24002921,1,106264,2024-11-01,Bahar Ö.,YURT_ICI
M00049,120.01.0001,FT24506265,2024-12-01,7200,120,281.4844,4,35.15,57658.2555,2024,12,STK24000457,1,106265,2024-12-01,Bahar Ö.,YURT_ICI
M00006,120.01.0049,FT24506266,2024-11-21,8000,80,131.5988,4,34.7,30339.781,2024,11,STK24000458,1,106266,2024-11-01,Cem A.,YURT_ICI
M00012,120.01.0049,FT24506267,2024-11-29,576,12,423.3943,4,34.7,7028.1013,2024,11,STK24000458,2,106267,2024-11-01,Cem A.,YURT_ICI
M00236,120.01.0003,FT24506268,2024-10-26,5760,120,411.6737,4,34.25,69233.2996,2024,10,SIP24002922,1,106268,2024-10-01,Bahar Ö.,YURT_ICI
M00018,120.01.0007,FT24506269,2024-11-25,360,6,203.0036,4,34.7,2106.0892,2024,11,SIP24002923,1,106269,2024-11-01,Bahar Ö.,YURT_ICI
M00001,120.01.0004,FT24506270,2024-10-27,72,6,351.1312,4,34.25,738.1444,2024,10,SIP24002924,1,106270,2024-10-01,Nurhan T.,YURT_ICI
M00049,120.01.0004,FT24506271,2024-12-07,12000,200,236.9693,4,35.15,80899.9033,2024,12,SIP24002924,2,106271,2024-12-01,Nurhan T.,YURT_ICI
M00041,120.01.0004,FT24506272,2024-11-24,1440,120,231.7643,4,34.7,9617.8845,2024,11,SIP24002924,3,106272,2024-11-01,Nurhan T.,YURT_ICI
M00019,120.01.0001,FT24506273,2024-11-17,480,20,346.3425,4,34.7,4790.9049,2024,11,SIP24002925,1,106273,2024-11-01,Bahar Ö.,YURT_ICI
