STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
H00006,320.01.0001,IRS25702810,2025-03-08,1000,1,105.2855,1,YERLİ,37.1333,Mal kabul,H,Kalite onaylı,2835.3392,0,2025,3,10
H00002,320.01.0010,IRS25702811,2025-02-19,120,0.12,20.8079,1,YERLİ,36.3667,Mal kabul,E,Şartlı kabul,68.6603,60,2025,2,8
H00007,320.01.0010,IRS25702812,2025-05-14,5000,5,51.0321,1,YERLİ,38.6667,Numune kabul,E,Şartlı kabul,6598.9728,60,2025,5,20
H00012,320.01.0022,IRS25702813,2025-05-11,5000,5000,32.937,1,YERLİ,38.6667,Numune kabul,H,Kalite onaylı,4259.0912,30,2025,5,19
H00016,320.01.0022,IRS25702814,2025-03-13,5000,5000,88.8732,1,YERLİ,37.1333,Sevk irsaliyesi,E,Kalite onaylı,11966.7791,0,2025,3,11
H00011,320.01.0024,IRS25702815,2025-04-08,10000,10,41.3355,1,YERLİ,37.9,Mal kabul,E,Kalite onaylı,10906.4644,30,2025,4,15
H00008,320.01.0024,IRS25702816,2025-04-11,120,0.12,68.7766,1,YERLİ,37.9,Sevk irsaliyesi,H,Şartlı kabul,217.7623,90,2025,4,15
D00006,320.01.0048,IRS25702817,2025-03-01,5000,5000,377.0081,1,YERLİ,37.1333,İthalat dosyası,E,Şartlı kabul,50764.1524,45,2025,3,9
H00001,320.01.0048,IRS25702818,2025-03-09,120,0.12,57.6538,1,YERLİ,37.1333,Kısmi teslim,E,Şartlı kabul,186.3141,90,2025,3,10
H00014,320.01.0006,IRS25702819,2025-02-18,2000,2,36.3374,1,YERLİ,36.3667,Mal kabul,H,Kalite onaylı,1998.3886,90,2025,2,8
H00007,320.01.0006,IRS25702820,2025-04-19,500,0.5,47.4005,1,YERLİ,37.9,İthalat dosyası,E,Kalite onaylı,625.3364,60,2025,4,16
D00005,320.01.0028,IRS25702821,2025-04-14,10000,10000,334.9449,1,YERLİ,37.9,Kısmi teslim,E,,88375.9631,45,2025,4,16
H00014,320.01.0028,IRS25702822,2025-05-11,5000,5,40.9176,1,YERLİ,38.6667,Kısmi teslim,H,,5291.0644,0,2025,5,19
H00014,320.01.0054,IRS25702823,2025-02-23,5000,5,40.1609,1,YERLİ,36.3667,İthalat dosyası,H,,5521.6586,30,2025,2,8
H00013,320.01.0001,IRS25702824,2025-02-27,120,120,97.3856,1,YERLİ,36.3667,Kısmi teslim,H,Kalite onaylı,321.3454,60,2025,2,9
H00010,320.01.0001,IRS25702825,2025-04-11,250,0.25,24.4582,1,YERLİ,37.9,Sevk irsaliyesi,E,Şartlı kabul,161.3338,60,2025,4,15
H00015,320.01.0001,IRS25702826,2025-04-07,5000,5,39.623,1,YERLİ,37.9,Numune kabul,E,Şartlı kabul,5227.3087,90,2025,4,15
H00001,320.01.0054,IRS25702827,2025-04-14,1000,1,58.0685,1,YERLİ,37.9,Sevk irsaliyesi,H,Şartlı kabul,1532.1504,0,2025,4,16
D00009,320.01.0026,IRS25702828,2025-04-04,10000,10000,268.5726,1,YERLİ,37.9,Mal kabul,H,Şartlı kabul,70863.4828,0,2025,4,14
H00003,320.01.0026,IRS25702829,2025-02-27,250,0.25,85.0703,1,YERLİ,36.3667,Mal kabul,E,Kalite onaylı,584.809,90,2025,2,9
H00004,320.01.0001,IRS25702830,2025-05-24,5000,5,77.4233,1,YERLİ,38.6667,Kısmi teslim,H,,10011.625,90,2025,5,21
D00001,320.01.0001,IRS25702831,2025-04-11,1000,1000,38.76,1,YERLİ,37.9,İthalat dosyası,E,,1022.6913,30,2025,4,15
H00005,320.01.0004,IRS25702832,2025-04-20,250,0.25,58.6972,1,YERLİ,37.9,Mal kabul,E,Kalite onaylı,387.1847,30,2025,4,16
H00007,320.01.0003,IRS25702833,2025-05-12,5000,5,53.8539,1,İTHAL,38.6667,Kısmi teslim,E,Kalite onaylı,6963.8604,45,2025,5,20
D00003,320.01.0003,IRS25702834,2025-02-23,250,250,302.2234,1,İTHAL,36.3667,Sevk irsaliyesi,E,Şartlı kabul,2077.6108,30,2025,2,8
D00004,320.01.0003,IRS25702835,2025-03-02,2000,2000,72.0048,1,İTHAL,37.1333,Numune kabul,H,Şartlı kabul,3878.1794,0,2025,3,9
H00002,320.01.0010,IRS25702836,2025-03-13,2000,2,24.007,1,YERLİ,37.1333,Sevk irsaliyesi,E,,1293.0173,45,2025,3,11
H00001,320.01.0034,IRS25702837,2025-03-26,10000,10,53.3243,1,YERLİ,37.1333,Kısmi teslim,H,,14360.2373,60,2025,3,13
H00010,320.01.0034,IRS25702838,2025-03-05,1000,1,26.3724,1,YERLİ,37.1333,Numune kabul,H,Şartlı kabul,710.2089,45,2025,3,10
H00010,320.01.0002,IRS25702839,2025-05-15,10000,10,28.0904,1,YERLİ,38.6667,Sevk irsaliyesi,E,,7264.7524,0,2025,5,20
H00011,320.01.0002,IRS25702840,2025-03-13,2000,2,44.0468,1,YERLİ,37.1333,Mal kabul,E,,2372.3612,45,2025,3,11
H00015,320.01.0002,IRS25702841,2025-04-12,1000,1,44.7332,1,YERLİ,37.9,Mal kabul,H,,1180.2955,0,2025,4,15
H00012,320.01.0008,IRS25702842,2025-03-03,250,250,34.148,1,YERLİ,37.1333,Numune kabul,H,Şartlı kabul,229.9015,60,2025,3,10
D00007,320.01.0002,IRS25702843,2025-02-27,1000,1000,90.0806,1,YERLİ,36.3667,İthalat dosyası,E,Kalite onaylı,2477.0078,60,2025,2,9
H00008,320.01.0002,IRS25702844,2025-04-05,120,0.12,74.9321,1,YERLİ,37.9,İthalat dosyası,E,Şartlı kabul,237.252,90,2025,4,14
D00003,320.01.0002,IRS25702845,2025-03-18,2000,2000,360.4756,1,YERLİ,37.1333,İthalat dosyası,H,,19415.2203,45,2025,3,12
D00005,320.01.0009,IRS25702846,2025-03-10,500,500,274.651,1,YERLİ,37.1333,İthalat dosyası,H,,3698.1766,45,2025,3,11
D00007,320.01.0013,IRS25702847,2025-03-21,250,250,90.1701,1,YERLİ,37.1333,Kısmi teslim,H,Şartlı kabul,607.0703,90,2025,3,12
D00001,320.01.0013,IRS25702848,2025-03-04,250,250,44.095,1,YERLİ,37.1333,İthalat dosyası,H,Kalite onaylı,296.8697,60,2025,3,10
D00003,320.01.0005,IRS25702849,2025-03-21,250,250,296.3163,1,YERLİ,37.1333,Kısmi teslim,E,Kalite onaylı,1994.95,30,2025,3,12
D00001,320.01.0005,IRS25702850,2025-03-09,120,120,38.0834,1,YERLİ,37.1333,Mal kabul,E,Kalite onaylı,123.0703,90,2025,3,10
H00008,320.01.0010,IRS25702851,2025-03-03,5000,5,70.7415,1,YERLİ,37.1333,Numune kabul,H,Kalite onaylı,9525.3452,0,2025,3,10
D00008,320.01.0016,IRS25702852,2025-05-17,1000,1000,370.8953,1,YERLİ,38.6667,İthalat dosyası,H,Kalite onaylı,9592.1116,0,2025,5,20
H00012,320.01.0012,IRS25702853,2025-03-01,10000,10000,34.0638,1,YERLİ,37.1333,İthalat dosyası,H,Şartlı kabul,9173.3835,30,2025,3,9
D00008,320.01.0012,IRS25702854,2025-03-03,250,250,363.2098,1,YERLİ,37.1333,İthalat dosyası,E,Şartlı kabul,2445.3105,90,2025,3,10
H00010,320.01.0003,IRS25702855,2025-02-27,250,0.25,22.3128,1,İTHAL,36.3667,Sevk irsaliyesi,H,Kalite onaylı,153.3876,45,2025,2,9
H00012,320.01.0003,IRS25702856,2025-04-30,5000,5000,32.9754,1,İTHAL,37.9,Sevk irsaliyesi,H,Kalite onaylı,4350.3166,0,2025,4,18
D00002,320.01.0003,IRS25702857,2025-06-01,5000,5000,69.4183,1,İTHAL,39.4333,Kısmi teslim,H,Kalite onaylı,8801.9897,90,2025,6,22
H00001,320.01.0034,IRS25702858,2025-03-03,1000,1,61.3628,1,YERLİ,37.1333,İthalat dosyası,E,,1652.5006,30,2025,3,10
H00006,320.01.0034,IRS25702859,2025-05-28,5000,5,123.2941,1,YERLİ,38.6667,Numune kabul,H,Şartlı kabul,15943.1888,60,2025,5,22
D00006,320.01.0034,IRS25702860,2025-04-12,2000,2000,326.4493,1,YERLİ,37.9,Sevk irsaliyesi,E,,17226.876,30,2025,4,15
H00010,320.01.0013,IRS25702862,2025-05-29,10000,10,22.9674,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,5939.8397,0,2025,5,22
H00006,320.01.0002,IRS25702863,2025-03-24,1000,1,132.8777,1,YERLİ,37.1333,Sevk irsaliyesi,E,,3578.3973,90,2025,3,13
D00011,320.01.0002,IRS25702864,2025-03-25,2000,2000,10.058,1,YERLİ,37.1333,Sevk irsaliyesi,H,Kalite onaylı,541.724,60,2025,3,13
D00011,320.01.0004,IRS25702865,2025-03-11,10000,10000,9.103,1,YERLİ,37.1333,İthalat dosyası,H,,2451.4385,0,2025,3,11
H00012,320.01.0004,IRS25702866,2025-03-20,500,500,31.8523,1,YERLİ,37.1333,Sevk irsaliyesi,E,Şartlı kabul,428.8913,30,2025,3,12
H00003,320.01.0002,IRS25702867,2025-03-16,2000,2,74.6591,1,YERLİ,37.1333,Numune kabul,H,Kalite onaylı,4021.1401,30,2025,3,11
D00001,320.01.0001,IRS25702868,2025-04-16,2000,2000,45.1646,1,YERLİ,37.9,İthalat dosyası,H,Şartlı kabul,2383.3562,0,2025,4,16
H00004,320.01.0001,IRS25702869,2025-03-10,1000,1,83.3833,1,YERLİ,37.1333,İthalat dosyası,E,Kalite onaylı,2245.5128,60,2025,3,11
D00011,320.01.0001,IRS25702870,2025-03-14,250,250,11.5279,1,YERLİ,37.1333,Kısmi teslim,H,Kalite onaylı,77.6116,30,2025,3,11
D00007,320.01.0001,IRS25702871,2025-03-01,500,500,81.6646,1,YERLİ,37.1333,Mal kabul,H,Şartlı kabul,1099.6141,60,2025,3,9
H00005,320.01.0001,IRS25702872,2025-03-05,120,0.12,52.9984,1,YERLİ,37.1333,Numune kabul,E,Kalite onaylı,171.2697,60,2025,3,10
D00005,320.01.0010,IRS25702873,2025-03-23,500,500,347.11,1,YERLİ,37.1333,İthalat dosyası,H,Kalite onaylı,4673.8372,45,2025,3,12
D00007,320.01.0003,IRS25702874,2025-04-29,120,120,98.1637,1,İTHAL,37.9,Kısmi teslim,E,,310.8085,45,2025,4,18
D00007,320.01.0002,IRS25702875,2025-05-19,250,250,87.2962,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,564.4146,90,2025,5,21
D00009,320.01.0027,IRS25702876,2025-06-05,120,120,244.8352,1,YERLİ,39.4333,Sevk irsaliyesi,H,,745.0613,60,2025,6,23
D00001,320.01.0027,IRS25702877,2025-04-18,2000,2000,44.8566,1,YERLİ,37.9,Mal kabul,E,Şartlı kabul,2367.1029,90,2025,4,16
H00003,320.01.0027,IRS25702878,2025-04-21,2000,2,91.8269,1,YERLİ,37.9,Mal kabul,E,,4845.7467,0,2025,4,17
D00002,320.01.0002,IRS25702879,2025-03-13,2000,2000,61.8464,1,YERLİ,37.1333,Sevk irsaliyesi,E,Şartlı kabul,3331.0479,45,2025,3,11
H00008,320.01.0002,IRS25702880,2025-03-17,120,0.12,77.2625,1,YERLİ,37.1333,Numune kabul,E,,249.6816,60,2025,3,12
D00003,320.01.0002,IRS25702881,2025-04-08,120,120,293.852,1,YERLİ,37.9,İthalat dosyası,E,Şartlı kabul,930.4021,30,2025,4,15
H00013,320.01.0001,IRS25702882,2025-05-08,10000,10000,95.3437,1,YERLİ,38.6667,Kısmi teslim,H,Şartlı kabul,24657.8322,60,2025,5,19
D00011,320.01.0005,IRS25702883,2025-05-24,5000,5000,11.5611,1,YERLİ,38.6667,Mal kabul,E,,1494.9685,60,2025,5,21
H00005,320.01.0005,IRS25702884,2025-03-20,250,0.25,54.605,1,YERLİ,37.1333,Mal kabul,H,Kalite onaylı,367.6282,30,2025,3,12
D00012,320.01.0027,IRS25702885,2025-05-29,250,250,154.0365,1,YERLİ,38.6667,Numune kabul,H,Şartlı kabul,995.9248,0,2025,5,22
D00005,320.01.0027,IRS25702886,2025-04-14,1000,1000,298.6774,1,YERLİ,37.9,İthalat dosyası,H,Şartlı kabul,7880.6702,0,2025,4,16
D00012,320.01.0019,IRS25702887,2025-03-06,5000,5000,138.7554,1,YERLİ,37.1333,Mal kabul,E,Şartlı kabul,18683.4189,45,2025,3,10
D00008,320.01.0019,IRS25702888,2025-03-24,120,120,345.1846,1,YERLİ,37.1333,Sevk irsaliyesi,H,Kalite onaylı,1115.4988,60,2025,3,13
H00015,320.01.0019,IRS25702889,2025-03-28,10000,10,46.1142,1,YERLİ,37.1333,Sevk irsaliyesi,H,,12418.5569,60,2025,3,13
D00001,320.01.0001,IRS25702890,2025-03-17,500,500,40.478,1,YERLİ,37.1333,İthalat dosyası,E,Kalite onaylı,545.0364,30,2025,3,12
H00012,320.01.0001,IRS25702891,2025-06-05,250,250,36.3357,1,YERLİ,39.4333,Numune kabul,H,Şartlı kabul,230.3618,60,2025,6,23
H00015,320.01.0001,IRS25702892,2025-03-16,2000,2,41.404,1,YERLİ,37.1333,Kısmi teslim,H,Şartlı kabul,2230.02,45,2025,3,11
D00002,320.01.0002,IRS25702893,2025-03-09,1000,1000,73.0934,1,YERLİ,37.1333,Numune kabul,H,,1968.4057,0,2025,3,10
D00001,320.01.0002,IRS25702894,2025-05-10,2000,2000,41.2155,1,YERLİ,38.6667,Mal kabul,E,Kalite onaylı,2131.8344,90,2025,5,19
H00014,320.01.0029,IRS25702895,2025-03-11,10000,10,34.2602,1,YERLİ,37.1333,Sevk irsaliyesi,E,,9226.274,45,2025,3,11
H00015,320.01.0029,IRS25702896,2025-05-10,500,0.5,44.7527,1,YERLİ,38.6667,İthalat dosyası,H,Şartlı kabul,578.6982,0,2025,5,19
D00003,320.01.0008,IRS25702897,2025-05-06,1000,1000,296.7519,1,YERLİ,38.6667,Mal kabul,E,Kalite onaylı,7674.6115,30,2025,5,19
H00015,320.01.0008,IRS25702898,2025-04-14,120,0.12,42.6606,1,YERLİ,37.9,Kısmi teslim,H,,135.0731,30,2025,4,16
H00010,320.01.0002,IRS25702899,2025-03-12,2000,2,23.4259,1,YERLİ,37.1333,Kısmi teslim,E,,1261.7193,0,2025,3,11
H00003,320.01.0010,IRS25702900,2025-05-30,120,0.12,92.2647,1,YERLİ,38.6667,Sevk irsaliyesi,E,Şartlı kabul,286.3385,0,2025,5,22
D00007,320.01.0010,IRS25702901,2025-06-07,250,250,91.5694,1,YERLİ,39.4333,İthalat dosyası,H,,580.5335,90,2025,6,23
H00009,320.01.0010,IRS25702902,2025-06-03,10000,10,81.3693,1,YERLİ,39.4333,Kısmi teslim,H,Kalite onaylı,20634.6666,90,2025,6,23
H00015,320.01.0010,IRS25702903,2025-05-01,250,0.25,49.8416,1,YERLİ,38.6667,Kısmi teslim,E,,322.2514,30,2025,5,18
D00005,320.01.0010,IRS25702904,2025-03-28,1000,1000,342.6624,1,YERLİ,37.1333,Numune kabul,H,,9227.9006,45,2025,3,13
H00014,320.01.0048,IRS25702905,2025-03-22,250,0.25,37.3973,1,YERLİ,37.1333,Mal kabul,E,Kalite onaylı,251.7774,30,2025,3,12
H00005,320.01.0003,IRS25702906,2025-04-05,5000,5,68.8098,1,İTHAL,37.9,Sevk irsaliyesi,E,,9077.81,0,2025,4,14
H00016,320.01.0003,IRS25702907,2025-03-26,120,120,105.1371,1,İTHAL,37.1333,Kısmi teslim,H,Kalite onaylı,339.7611,30,2025,3,13
H00008,320.01.0025,IRS25702908,2025-06-03,2000,2,61.803,1,İTHAL,39.4333,Numune kabul,H,Kalite onaylı,3134.5589,60,2025,6,23
H00004,320.01.0025,IRS25702909,2025-03-24,10000,10,82.0237,1,İTHAL,37.1333,Numune kabul,E,,22088.9875,60,2025,3,13
H00002,320.01.0025,IRS25702910,2025-05-06,5000,5,20.3611,1,İTHAL,38.6667,Numune kabul,E,Şartlı kabul,2632.8986,90,2025,5,19
H00003,320.01.0055,IRS25702911,2025-04-05,1000,1,94.4403,1,İTHAL,37.9,İthalat dosyası,E,Kalite onaylı,2491.8285,60,2025,4,14
H00014,320.01.0008,IRS25702912,2025-04-04,5000,5,36.4711,1,YERLİ,37.9,Mal kabul,E,,4811.4908,60,2025,4,14
D00005,320.01.0007,IRS25702913,2025-06-05,120,120,345.8988,1,YERLİ,39.4333,Kısmi teslim,H,,1052.6092,90,2025,6,23
D00010,320.01.0003,IRS25702914,2025-03-26,1000,1000,247.6584,1,İTHAL,37.1333,Kısmi teslim,H,Kalite onaylı,6669.4423,30,2025,3,13
D00011,320.01.0003,IRS25702915,2025-06-05,125,125,9.6449,1,İTHAL,39.4333,Sevk irsaliyesi,E,Kalite onaylı,30.5735,30,2025,6,23
H00006,320.01.0006,IRS25702916,2025-04-04,5000,5,135.6178,1,YERLİ,37.9,İthalat dosyası,E,,17891.5303,0,2025,4,14
D00009,320.01.0001,IRS25702917,2025-03-23,2000,2000,299.9766,1,YERLİ,37.1333,Kısmi teslim,H,Kalite onaylı,16156.7434,45,2025,3,12
H00008,320.01.0001,IRS25702918,2025-05-03,10000,10,77.3403,1,YERLİ,38.6667,Sevk irsaliyesi,H,Kalite onaylı,20001.7845,60,2025,5,18
D00002,320.01.0021,IRS25702919,2025-03-25,500,500,74.8746,1,YERLİ,37.1333,Kısmi teslim,H,Şartlı kabul,1008.1867,45,2025,3,13
D00004,320.01.0021,IRS25702920,2025-04-23,5000,5000,73.9121,1,YERLİ,37.9,Kısmi teslim,E,Kalite onaylı,9750.9367,45,2025,4,17
H00007,320.01.0021,IRS25702921,2025-03-29,5000,5,52.9988,1,YERLİ,37.1333,Sevk irsaliyesi,E,,7136.2901,0,2025,3,13
D00009,320.01.0011,IRS25702922,2025-06-15,2000,2000,285.4144,1,YERLİ,39.4333,Numune kabul,H,Şartlı kabul,14475.806,60,2025,6,24
D00006,320.01.0012,IRS25702923,2025-04-13,120,120,307.2785,1,YERLİ,37.9,Mal kabul,E,Şartlı kabul,972.9135,60,2025,4,15
H00012,320.01.0012,IRS25702924,2025-05-13,10000,10000,38.7805,1,YERLİ,38.6667,Numune kabul,H,Şartlı kabul,10029.431,45,2025,5,20
H00002,320.01.0012,IRS25702925,2025-04-07,120,0.12,22.5038,1,YERLİ,37.9,Mal kabul,E,Kalite onaylı,71.2521,30,2025,4,15
D00005,320.01.0013,IRS25702926,2025-04-06,10000,10000,316.1024,1,YERLİ,37.9,Sevk irsaliyesi,H,Kalite onaylı,83404.3272,0,2025,4,14
H00014,320.01.0013,IRS25702927,2025-04-02,1000,1,35.5762,1,YERLİ,37.9,Mal kabul,E,Kalite onaylı,938.686,45,2025,4,14
H00011,320.01.0002,IRS25702928,2025-04-10,500,0.5,44.1977,1,YERLİ,37.9,Numune kabul,H,Kalite onaylı,583.0831,0,2025,4,15
H00006,320.01.0021,IRS25702929,2025-03-29,500,0.5,132.0089,1,YERLİ,37.1333,Kısmi teslim,E,Şartlı kabul,1777.5002,30,2025,3,13
H00015,320.01.0021,IRS25702930,2025-04-25,10000,10,45.6874,1,YERLİ,37.9,Numune kabul,H,Kalite onaylı,12054.723,0,2025,4,17
H00011,320.01.0040,IRS25702931,2025-04-29,10000,10,41.3441,1,YERLİ,37.9,Sevk irsaliyesi,E,Kalite onaylı,10908.7335,45,2025,4,18
D00002,320.01.0040,IRS25702932,2025-05-03,500,500,75.0732,1,YERLİ,38.6667,Numune kabul,E,Şartlı kabul,970.7733,30,2025,5,18
H00014,320.01.0040,IRS25702933,2025-04-30,5000,5,43.7021,1,YERLİ,37.9,Numune kabul,E,Şartlı kabul,5765.4485,60,2025,4,18
D00003,320.01.0003,IRS25702934,2025-05-16,2000,2000,341.0674,1,İTHAL,38.6667,Numune kabul,E,Şartlı kabul,17641.402,30,2025,5,20
H00006,320.01.0003,IRS25702935,2025-04-30,500,0.5,134.3671,1,İTHAL,37.9,Mal kabul,E,,1772.653,0,2025,4,18
H00005,320.01.0012,IRS25702936,2025-04-27,250,0.25,53.999,1,YERLİ,37.9,Numune kabul,E,Şartlı kabul,356.1939,60,2025,4,17
D00007,320.01.0007,IRS25702937,2025-04-01,5000,5000,83.8696,1,YERLİ,37.9,Numune kabul,H,Kalite onaylı,11064.591,30,2025,4,14
H00016,320.01.0007,IRS25702938,2025-04-03,10000,10000,86.8466,1,YERLİ,37.9,Mal kabul,H,,22914.6702,0,2025,4,14
H00005,320.01.0007,IRS25702939,2025-04-09,10000,10,58.5659,1,YERLİ,37.9,Mal kabul,H,Kalite onaylı,15452.7441,0,2025,4,15
D00004,320.01.0008,IRS25702940,2025-03-26,10000,10000,70.8759,1,YERLİ,37.1333,Sevk irsaliyesi,E,Kalite onaylı,19086.8843,60,2025,3,13
H00001,320.01.0002,IRS25702941,2025-05-24,10000,10,59.2586,1,YERLİ,38.6667,İthalat dosyası,E,Kalite onaylı,15325.4868,30,2025,5,21
D00011,320.01.0002,IRS25702942,2025-04-22,5000,5000,10.6094,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,1399.657,0,2025,4,17
H00004,320.01.0021,IRS25702943,2025-06-21,1000,1,85.9515,1,YERLİ,39.4333,Sevk irsaliyesi,H,Kalite onaylı,2179.6679,0,2025,6,25
H00011,320.01.0007,IRS25702944,2025-04-10,2000,2,42.0358,1,YERLİ,37.9,İthalat dosyası,H,Şartlı kabul,2218.248,60,2025,4,15
H00008,320.01.0043,IRS25702945,2025-04-13,500,0.5,62.2971,1,İTHAL,37.9,İthalat dosyası,H,,821.8615,45,2025,4,15
H00001,320.01.0043,IRS25702946,2025-03-30,500,0.5,52.527,1,İTHAL,37.1333,İthalat dosyası,E,Şartlı kabul,707.2762,45,2025,3,13
H00006,320.01.0017,IRS25702947,2025-04-02,500,0.5,134.9523,1,YERLİ,37.9,Sevk irsaliyesi,H,,1780.3734,45,2025,4,14
H00014,320.01.0017,IRS25702948,2025-04-18,500,0.5,38.1941,1,YERLİ,37.9,Sevk irsaliyesi,E,Şartlı kabul,503.8799,45,2025,4,16
D00007,320.01.0003,IRS25702949,2025-04-10,2000,2000,97.884,1,İTHAL,37.9,Kısmi teslim,E,,5165.3826,60,2025,4,15
H00012,320.01.0003,IRS25702950,2025-03-24,5000,5000,37.1976,1,İTHAL,37.1333,Kısmi teslim,E,Şartlı kabul,5008.658,0,2025,3,13
H00016,320.01.0003,IRS25702951,2025-04-05,500,500,91.1146,1,İTHAL,37.9,Kısmi teslim,H,,1202.0396,30,2025,4,14
D00002,320.01.0003,IRS25702952,2025-05-20,1000,1000,73.252,1,İTHAL,38.6667,Numune kabul,H,,1894.4466,90,2025,5,21
H00005,320.01.0007,IRS25702953,2025-05-24,10000,10,55.878,1,YERLİ,38.6667,Mal kabul,H,Şartlı kabul,14451.1944,45,2025,5,21
D00003,320.01.0007,IRS25702954,2025-04-19,2000,2000,361.486,1,YERLİ,37.9,Numune kabul,H,Kalite onaylı,19075.7784,60,2025,4,16
D00002,320.01.0002,IRS25702955,2025-04-29,2000,2000,62.1222,1,YERLİ,37.9,Sevk irsaliyesi,E,,3278.2164,90,2025,4,18
D00012,320.01.0013,IRS25702956,2025-04-07,1000,1000,162.1223,1,YERLİ,37.9,Kısmi teslim,H,Kalite onaylı,4277.6332,45,2025,4,15
D00003,320.01.0003,IRS25702957,2025-05-31,10000,10000,302.7573,1,İTHAL,38.6667,Numune kabul,E,,78299.2342,60,2025,5,22
H00009,320.01.0006,IRS25702958,2025-06-19,120,0.12,94.9142,1,YERLİ,39.4333,Sevk irsaliyesi,H,Kalite onaylı,288.8347,60,2025,6,25
D00007,320.01.0002,IRS25702959,2025-05-20,250,250,85.0447,1,YERLİ,38.6667,Kısmi teslim,H,,549.8575,30,2025,5,21
D00011,320.01.0014,IRS25702960,2025-04-17,2000,2000,10.5593,1,YERLİ,37.9,İthalat dosyası,H,Şartlı kabul,557.219,60,2025,4,16
D00009,320.01.0014,IRS25702961,2025-04-25,120,120,255.3575,1,YERLİ,37.9,Numune kabul,E,Kalite onaylı,808.5198,90,2025,4,17
H00014,320.01.0006,IRS25702962,2025-04-30,1000,1,40.2856,1,YERLİ,37.9,Numune kabul,E,Şartlı kabul,1062.9446,0,2025,4,18
D00012,320.01.0006,IRS25702963,2025-06-22,5000,5000,158.7432,1,YERLİ,39.4333,Kısmi teslim,H,Şartlı kabul,20128.0644,90,2025,6,25
H00011,320.01.0006,IRS25702964,2025-04-11,250,0.25,39.1193,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,258.0429,60,2025,4,15
H00005,320.01.0005,IRS25702965,2025-04-13,500,0.5,65.9714,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,870.3351,60,2025,4,15
H00014,320.01.0005,IRS25702966,2025-04-09,2000,2,40.8485,1,YERLİ,37.9,İthalat dosyası,H,,2155.5937,45,2025,4,15
D00003,320.01.0002,IRS25702967,2025-06-23,120,120,346.3014,1,YERLİ,39.4333,Sevk irsaliyesi,E,Şartlı kabul,1053.8344,0,2025,6,26
H00014,320.01.0002,IRS25702968,2025-04-01,120,0.12,40.4574,1,YERLİ,37.9,Kısmi teslim,E,,128.0973,45,2025,4,14
H00015,320.01.0002,IRS25702969,2025-07-04,2000,2,47.8522,1,YERLİ,40.2,Numune kabul,H,Kalite onaylı,2380.7065,0,2025,7,27
H00008,320.01.0015,IRS25702970,2025-04-16,5000,5,65.1453,1,YERLİ,37.9,İthalat dosyası,H,Şartlı kabul,8594.3668,60,2025,4,16
H00008,320.01.0006,IRS25702971,2025-04-09,1000,1,64.0929,1,YERLİ,37.9,Numune kabul,H,Şartlı kabul,1691.1055,60,2025,4,15
D00012,320.01.0006,IRS25702972,2025-04-26,2000,2000,157.2817,1,YERLİ,37.9,Mal kabul,H,Kalite onaylı,8299.8259,60,2025,4,17
H00013,320.01.0006,IRS25702973,2025-05-02,500,500,106.1005,1,YERLİ,38.6667,İthalat dosyası,E,Kalite onaylı,1371.988,60,2025,5,18
H00001,320.01.0011,IRS25702974,2025-05-27,250,0.25,64.0735,1,YERLİ,38.6667,İthalat dosyası,H,Şartlı kabul,414.268,90,2025,5,22
H00016,320.01.0011,IRS25702975,2025-04-08,1000,1000,103.4126,1,YERLİ,37.9,Sevk irsaliyesi,E,Kalite onaylı,2728.5646,45,2025,4,15
H00006,320.01.0011,IRS25702976,2025-04-11,500,0.5,107.7873,1,YERLİ,37.9,Kısmi teslim,H,Şartlı kabul,1421.996,90,2025,4,15
D00004,320.01.0015,IRS25702977,2025-04-15,500,500,84.1024,1,YERLİ,37.9,Numune kabul,H,,1109.5303,30,2025,4,16
H00008,320.01.0022,IRS25702978,2025-07-01,500,0.5,73.7009,1,YERLİ,40.2,Kısmi teslim,E,Şartlı kabul,916.6779,90,2025,7,27
D00002,320.01.0022,IRS25702979,2025-04-30,120,120,65.4308,1,YERLİ,37.9,Sevk irsaliyesi,H,Kalite onaylı,207.1688,60,2025,4,18
D00006,320.01.0022,IRS25702980,2025-04-10,1000,1000,357.1016,1,YERLİ,37.9,İthalat dosyası,E,Kalite onaylı,9422.2058,90,2025,4,15
H00014,320.01.0043,IRS25702981,2025-05-15,250,0.25,37.476,1,İTHAL,38.6667,Sevk irsaliyesi,E,,242.3015,90,2025,5,20
H00005,320.01.0028,IRS25702982,2025-07-03,5000,5,59.9585,1,YERLİ,40.2,Mal kabul,H,,7457.5249,90,2025,7,27
D00002,320.01.0046,IRS25702983,2025-04-30,120,120,61.5646,1,YERLİ,37.9,Kısmi teslim,H,,194.9275,30,2025,4,18
