TAKIPNO,ISEMRINO,STOK_KODU,SIPARIS_NO,SIPKONT,REFISEMRINO,TESLIM_TARIHI,KAPATILDI,OPKODU,MAKINE_ID,MAKINE_KODU,VERIMLILIK,VERIMTAKIP,ISTKODU,ISTISIM,STHAR_CARIKOD,MAMUL,STOK_ADI,KOD_1,KOD_4,PARCA,KALIP,YIL,HAFTA,URETIM,FIRE,GERC_ARIZA,GERC_HATBOS,GERC_ISLEM,GERC_HAZIRLIK,TEO_ISLEM,TEO_HAZIRLIK_TAKIPSIZ,TEO_HAZIRLIK_TAKIPLI,DURUM_ADI,FIREORANI_MINFIRE,FIREORANI_URETIM
903596,IE26903596,M00002,SIP26005689,1,RF903596,2026-03-21,E,OP02,45,DJT-01,1.0575,H,DJT,DIJITAL,120.01.0059,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2026,9,1197,31,15.4,0.7,4.1,102.2,3.6,81.8,97.1,TAMAMLANDI,0.0178,0.0255
903597,IE26903597,M00002,SIP26005689,1,RF903597,2026-04-04,E,OP03,4,PRS-04,0.9715,E,PRS,PRES,120.01.0059,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2026,10,1199,34,9.6,21.4,11.5,134.5,11.3,107.6,127.8,TAMAMLANDI,0.0193,0.0279
903598,IE26903598,M00002,SIP26005689,1,RF903598,2026-03-23,E,OP04,34,MNT-02,0.923,E,MNT,MONTAJ,120.01.0059,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2026,10,1217,29,6,0,9.7,127.7,7.9,102.2,121.3,TAMAMLANDI,0.0153,0.0232
903599,IE26903599,M00284,SIP26005600,3,RF903599,2026-03-11,E,OP01,29,KSM-06,0.8263,H,KSM,KESIM,120.01.0010,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2026,8,143,5,49.2,26.5,1.5,49.7,1.1,39.8,47.2,TAMAMLANDI,0.0359,0.0385
903600,IE26903600,M00284,SIP26005600,3,RF903600,2026-02-23,H,OP02,31,MTB-02,1.0802,H,MTB,MATBAA,120.01.0010,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2026,8,145,6,0,11.5,1.6,95,1.4,76,90.2,TAMAMLANDI,0.03,0.04
903601,IE26903601,M00284,SIP26005600,3,RF903601,2026-03-13,E,OP03,9,PRS-09,1.0482,E,PRS,PRES,120.01.0010,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2026,8,148,0,27.3,0,0.8,112.1,0.8,89.7,106.5,TAMAMLANDI,0.0017,0.002
903602,IE26903602,M00284,SIP26005600,3,RF903602,2026-03-11,E,OP04,43,MNT-11,0.6948,E,MNT,MONTAJ,120.01.0010,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2026,8,149,2,58.1,24,1.1,115.4,0.9,92.3,109.6,TAMAMLANDI,0.0128,0.0144
903603,IE25903603,M00027,STK25000694,1,RF903603,2025-09-22,E,OP01,27,KSM-04,0.5998,H,KSM,KESIM,120.01.0093,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2025,37,2954,92,77,0,11.9,116.7,10.9,93.4,110.9,TAMAMLANDI,0.0193,0.0304
903604,IE25903604,M00027,STK25000694,1,RF903604,2025-09-29,E,OP02,31,MTB-02,0.8492,H,MTB,MATBAA,120.01.0093,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2025,38,3100,48,0,0,16.7,98.4,14.4,78.7,93.5,TAMAMLANDI,0.0129,0.015
903605,IE25903605,M00027,STK25000694,1,RF903605,2025-09-24,E,OP03,40,MNT-08,0.7838,E,MNT,MONTAJ,120.01.0093,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2025,38,3011,122,0,14.8,11.1,138.5,10.9,110.8,131.6,TAMAMLANDI,0.0287,0.0389
903606,IE25903606,M00004,SIP25005036,2,RF903606,2025-12-01,E,OP01,25,KSM-02,0.6149,H,KSM,KESIM,120.01.0132,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,45,9800,125,22.6,22,33,101.4,26.2,81.1,96.3,TAMAMLANDI,0.0107,0.0126
903607,IE25903607,M00004,SIP25005036,2,RF903607,2025-12-12,E,OP02,1,PRS-01,0.8576,E,PRS,PRES,120.01.0132,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,45,9543,144,0,2.5,132.5,103.2,109.5,82.6,98,TAMAMLANDI,0.0099,0.0149
903608,IE25903608,M00004,SIP25005036,2,RF903608,2025-11-17,O,OP03,37,MNT-05,0.8768,E,MNT,MONTAJ,120.01.0132,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,45,9973,135,0,0,92.6,35.8,84.8,28.6,34,TAMAMLANDI,0.0095,0.0133
903609,IE25903609,M00002,SIP25004184,1,RF903609,2025-08-04,E,OP01,27,KSM-04,0.8291,H,KSM,KESIM,120.01.0001,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,26,8172,98,0,11.9,56.4,104.8,44.7,83.8,99.6,TAMAMLANDI,0.0073,0.0119
903610,IE25903610,M00002,SIP25004184,1,RF903610,2025-07-16,O,OP02,11,PRS-11,1.0346,E,PRS,PRES,120.01.0001,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,26,8032,61,0,12.1,39.3,46.1,31.1,36.9,43.8,TAMAMLANDI,0.007,0.0076
903611,IE25903611,M00002,SIP25004184,1,RF903611,2025-07-02,E,OP03,48,MNT-14,0.9124,E,MNT,MONTAJ,120.01.0001,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,26,8098,132,0,9.6,85.3,47.2,81.4,37.8,44.8,TAMAMLANDI,0.0157,0.0161
903612,IE26903612,M00034,SIP26005619,1,RF903612,2026-02-20,O,OP01,29,KSM-06,0.8972,H,KSM,KESIM,120.01.0002,SEKIZGEN KUTU Ø050 LITOGRAFI 2 PARÇA,SEKIZGEN KUTU Ø050 LITOGRAFI 2 PARÇA,SK07,B1,2 Parça,DIA-050,2026,5,291,5,0,0,1.2,68.3,1,54.6,64.9,TAMAMLANDI,0.0129,0.0151
903613,IE26903613,M00034,SIP26005619,1,RF903613,2026-02-13,E,OP02,16,PRS-16,1.1053,E,PRS,PRES,120.01.0002,SEKIZGEN KUTU Ø050 LITOGRAFI 2 PARÇA,SEKIZGEN KUTU Ø050 LITOGRAFI 2 PARÇA,SK07,B1,2 Parça,DIA-050,2026,6,292,5,0,11,3.2,120.2,2.9,96.2,114.2,TAMAMLANDI,0.0096,0.015
903614,IE26903614,M00034,SIP26005619,1,RF903614,2026-02-17,E,OP03,40,MNT-08,0.6832,E,MNT,MONTAJ,120.01.0002,SEKIZGEN KUTU Ø050 LITOGRAFI 2 PARÇA,SEKIZGEN KUTU Ø050 LITOGRAFI 2 PARÇA,SK07,B1,2 Parça,DIA-050,2026,6,291,5,0,15.8,1.5,20.3,1.2,16.2,19.3,TAMAMLANDI,0.0106,0.017
903615,IE26903615,M00010,SIP26005914,3,RF903615,2026-04-17,E,OP01,26,KSM-03,0.9251,H,KSM,KESIM,120.01.0006,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,15,4729,97,35.8,4,22.1,19.9,18.8,15.9,18.9,TAMAMLANDI,0.0182,0.0201
903616,IE26903616,M00010,SIP26005914,3,RF903616,2026-05-04,E,OP02,45,DJT-01,1.0974,H,DJT,DIJITAL,120.01.0006,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,15,4863,84,46.1,0,18.9,29.5,17.6,23.6,28,TAMAMLANDI,0.0132,0.0169
903617,IE26903617,M00010,SIP26005914,3,RF903617,2026-04-24,E,OP03,1,PRS-01,0.6126,E,PRS,PRES,120.01.0006,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,15,4861,62,0,28.5,67.4,31.3,63.5,25,29.7,TAMAMLANDI,0.0114,0.0126
903618,IE26903618,M00010,SIP26005914,3,RF903618,2026-05-15,E,OP04,40,MNT-08,0.5532,E,MNT,MONTAJ,120.01.0006,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,15,4834,134,63.8,20,28.8,19.9,27.3,15.9,18.9,TAMAMLANDI,0.0266,0.027
903619,IE26903619,M00002,SIP26006478,2,RF903619,2026-07-28,E,OP01,27,KSM-04,0.9209,H,KSM,KESIM,120.01.0001,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2026,28,19963,182,79.9,10.2,335.3,55.5,301.8,44.4,52.7,TAMAMLANDI,0.0062,0.009
903620,IE26903620,M00002,SIP26006478,2,RF903620,2026-07-31,E,OP02,5,PRS-05,0.601,E,PRS,PRES,120.01.0001,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2026,28,20487,190,6.6,1.1,189.7,29.5,195.7,23.6,28,TAMAMLANDI,0.006,0.0092
903621,IE26903621,M00002,SIP26006478,2,RF903621,2026-08-13,E,OP03,37,MNT-05,1.044,E,MNT,MONTAJ,120.01.0001,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2026,28,19919,533,23.6,28.5,225.5,21.6,216.6,17.3,20.5,TAMAMLANDI,0.0243,0.026
903622,IE26903622,M00019,SIP26006564,1,RF903622,2026-07-15,O,OP01,26,KSM-03,0.6951,H,KSM,KESIM,120.01.0039,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,27,19898,674,36.2,24.2,77.1,127.4,75.8,101.9,121,TAMAMLANDI,0.0204,0.0328
903623,IE26903623,M00019,SIP26006564,1,RF903623,2026-08-02,E,OP02,31,MTB-02,0.7617,H,MTB,MATBAA,120.01.0039,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,27,19608,433,39.8,28.9,327.8,118.9,314.7,95.1,113,TAMAMLANDI,0.0189,0.0216
903624,IE26903624,M00019,SIP26006564,1,RF903624,2026-07-31,E,OP03,16,PRS-16,0.6357,E,PRS,PRES,120.01.0039,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,27,20097,490,54.7,0,176.6,88.2,177.3,70.6,83.8,TAMAMLANDI,0.0209,0.0238
903625,IE26903625,M00019,SIP26006564,1,RF903625,2026-08-09,E,OP04,35,MNT-03,0.5639,E,MNT,MONTAJ,120.01.0039,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,27,20875,233,59.6,7.5,157.6,50.5,132.1,40.4,48,TAMAMLANDI,0.0089,0.011
903626,IE25903626,M00002,SIP25004700,3,RF903626,2025-10-19,E,OP01,29,KSM-06,0.6404,H,KSM,KESIM,120.01.0026,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,39,5160,48,6.4,13.2,20.6,59.7,20.3,47.8,56.7,TAMAMLANDI,0.0074,0.0092
903627,IE25903627,M00002,SIP25004700,3,RF903627,2025-10-21,E,OP02,8,PRS-08,0.7886,E,PRS,PRES,120.01.0026,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,39,4866,139,29.4,0,65.6,30.6,55.1,24.5,29.1,TAMAMLANDI,0.0172,0.0278
903628,IE25903628,M00002,SIP25004700,3,RF903628,2025-10-26,E,OP03,39,MNT-07,0.9219,E,MNT,MONTAJ,120.01.0026,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,39,4973,82,0,9.9,38.6,32.3,36.4,25.8,30.7,TAMAMLANDI,0.0099,0.0162
903629,IE25903629,M00004,SIP25005068,1,RF903629,2025-12-13,E,OP01,25,KSM-02,0.6102,H,KSM,KESIM,120.01.0007,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,46,3805,53,3,42.1,13.9,83.7,13.3,67,79.5,TAMAMLANDI,0.0102,0.0137
903630,IE25903630,M00004,SIP25005068,1,RF903630,2025-12-07,E,OP02,31,MTB-02,0.6728,H,MTB,MATBAA,120.01.0007,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,46,3752,97,0,4.9,25.7,27.9,21.9,22.3,26.5,TAMAMLANDI,0.0222,0.0253
903631,IE25903631,M00004,SIP25005068,1,RF903631,2025-12-20,E,OP03,9,PRS-09,0.9783,E,PRS,PRES,120.01.0007,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,46,3801,48,8.4,0,20.2,69.2,20.4,55.4,65.7,TAMAMLANDI,0.0076,0.0127
903632,IE25903632,M00004,SIP25005068,1,RF903632,2025-11-28,E,OP04,40,MNT-08,0.8169,E,MNT,MONTAJ,120.01.0007,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,46,3912,69,25.2,27.1,18.8,27.8,16.1,22.2,26.4,TAMAMLANDI,0.0104,0.0172
903633,IE26903633,M00130,SIP25005505,3,RF903633,2026-01-19,E,OP01,26,KSM-03,0.7905,H,KSM,KESIM,120.01.0032,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,SK01,B1,2 Parça,245-175,2026,1,962,14,41.1,16,5.4,36.2,5.5,29,34.4,TAMAMLANDI,0.0083,0.0136
903634,IE26903634,M00130,SIP25005505,3,RF903634,2026-01-28,E,OP02,32,MTB-03,0.6306,H,MTB,MATBAA,120.01.0032,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,SK01,B1,2 Parça,245-175,2026,1,1006,5,4.7,1.6,5.4,76.8,4.2,61.4,73,TAMAMLANDI,0.0039,0.0047
903635,IE26903635,M00130,SIP25005505,3,RF903635,2026-01-07,H,OP03,9,PRS-09,0.6404,E,PRS,PRES,120.01.0032,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,SK01,B1,2 Parça,245-175,2026,1,943,31,36.5,8.8,8.4,57,8.6,45.6,54.1,TAMAMLANDI,0.0288,0.032
903636,IE26903636,M00130,SIP25005505,3,RF903636,2026-01-22,O,OP04,36,MNT-04,0.7171,E,MNT,MONTAJ,120.01.0032,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,YUVARLAK KUTU 245-175 LITOGRAFI 2 PARÇA,SK01,B1,2 Parça,245-175,2026,1,992,10,0,16.3,4.3,128.8,4.1,103,122.4,TAMAMLANDI,0.0072,0.0101
903637,IE26903637,M00069,SIP26006561,1,RF903637,2026-07-17,E,OP01,29,KSM-06,0.7672,H,KSM,KESIM,120.01.0002,YUVARLAK KUTU 245-175 VERNIKLI 2 PARÇA,YUVARLAK KUTU 245-175 VERNIKLI 2 PARÇA,SK01,B2,2 Parça,245-175,2026,25,144,1,35.3,17.8,1.1,56.8,1,45.4,54,TAMAMLANDI,0.0102,0.011
903638,IE26903638,M00069,SIP26006561,1,RF903638,2026-07-08,E,OP02,31,MTB-02,0.6399,H,MTB,MATBAA,120.01.0002,YUVARLAK KUTU 245-175 VERNIKLI 2 PARÇA,YUVARLAK KUTU 245-175 VERNIKLI 2 PARÇA,SK01,B2,2 Parça,245-175,2026,25,145,4,61.9,21.5,0.5,71.7,0.5,57.4,68.1,TAMAMLANDI,0.0166,0.0246
903639,IE26903639,M00069,SIP26006561,1,RF903639,2026-06-24,E,OP03,39,MNT-07,0.7474,E,MNT,MONTAJ,120.01.0002,YUVARLAK KUTU 245-175 VERNIKLI 2 PARÇA,YUVARLAK KUTU 245-175 VERNIKLI 2 PARÇA,SK01,B2,2 Parça,245-175,2026,25,139,8,0,0,0.9,138,0.9,110.4,131.1,TAMAMLANDI,0.039,0.056
903640,IE25903640,M00314,SIP25005248,2,RF903640,2026-01-14,E,OP01,24,KSM-01,1.0776,H,KSM,KESIM,120.01.0001,KARE KUTU 225-165 LITOGRAFI 3 PARÇA,KARE KUTU 225-165 LITOGRAFI 3 PARÇA,SK03,B1,3 Parça,225-165,2025,50,7485,71,40.1,6.4,25.1,125,21,100,118.8,TAMAMLANDI,0.0089,0.0093
903641,IE25903641,M00314,SIP25005248,2,RF903641,2025-12-15,E,OP02,2,PRS-02,0.8299,E,PRS,PRES,120.01.0001,KARE KUTU 225-165 LITOGRAFI 3 PARÇA,KARE KUTU 225-165 LITOGRAFI 3 PARÇA,SK03,B1,3 Parça,225-165,2025,50,7249,16,9.2,16.1,64.6,76.8,64.7,61.4,73,TAMAMLANDI,0.002,0.0022
903642,IE25903642,M00314,SIP25005248,2,RF903642,2026-01-02,E,OP03,36,MNT-04,0.778,E,MNT,MONTAJ,120.01.0001,KARE KUTU 225-165 LITOGRAFI 3 PARÇA,KARE KUTU 225-165 LITOGRAFI 3 PARÇA,SK03,B1,3 Parça,225-165,2025,50,7536,58,30.3,4.2,33.8,127.7,26.9,102.2,121.3,TAMAMLANDI,0.0054,0.0076
903643,IE25903643,M00027,SIP25004734,3,RF903643,2025-11-20,E,OP01,27,KSM-04,0.6979,H,KSM,KESIM,120.01.0001,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2025,42,1219,23,38.6,39.8,5.3,39.3,5,31.4,37.3,TAMAMLANDI,0.0115,0.0179
903644,IE25903644,M00027,SIP25004734,3,RF903644,2025-11-16,O,OP02,30,MTB-01,0.8716,H,MTB,MATBAA,120.01.0001,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2025,42,1251,14,92.2,24,4.1,46,3.9,36.8,43.7,TAMAMLANDI,0.0086,0.0111
903645,IE25903645,M00027,SIP25004734,3,RF903645,2025-11-11,O,OP03,42,MNT-10,1.0667,E,MNT,MONTAJ,120.01.0001,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,SK09,B1,3 Parça,160-090,2025,42,1182,44,25.3,15.3,4.8,130.3,4.7,104.2,123.8,TAMAMLANDI,0.0263,0.0361
903646,IE25903646,M00076,SIP25004282,1,RF903646,2025-08-22,E,OP01,29,KSM-06,0.5923,H,KSM,KESIM,120.01.0005,TEPSI 325-125 MAT LAK 2 PARÇA,TEPSI 325-125 MAT LAK 2 PARÇA,SK11,B4,2 Parça,325-125,2025,31,300,1,7.7,10.6,3.3,128.7,3,103,122.3,TAMAMLANDI,0.0042,0.0051
903647,IE25903647,M00076,SIP25004282,1,RF903647,2025-08-15,E,OP02,30,MTB-01,0.9652,H,MTB,MATBAA,120.01.0005,TEPSI 325-125 MAT LAK 2 PARÇA,TEPSI 325-125 MAT LAK 2 PARÇA,SK11,B4,2 Parça,325-125,2025,31,284,8,19.9,0,3.6,36.9,2.8,29.5,35.1,TAMAMLANDI,0.0204,0.0273
903648,IE25903648,M00076,SIP25004282,1,RF903648,2025-08-13,E,OP03,33,MNT-01,1.0483,E,MNT,MONTAJ,120.01.0005,TEPSI 325-125 MAT LAK 2 PARÇA,TEPSI 325-125 MAT LAK 2 PARÇA,SK11,B4,2 Parça,325-125,2025,31,294,5,19.5,0,3.1,138,3,110.4,131.1,TAMAMLANDI,0.0117,0.0147
903649,IE26903649,M00014,SIP26006535,2,RF903649,2026-08-01,E,OP01,25,KSM-02,0.7512,H,KSM,KESIM,120.01.0044,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,SK01,B3,2 Parça,120-105,2026,28,4717,95,83.7,15.1,15.5,136.5,12.7,109.2,129.7,TAMAMLANDI,0.0145,0.0199
903650,IE26903650,M00014,SIP26006535,2,RF903650,2026-08-15,O,OP02,31,MTB-02,0.8647,H,MTB,MATBAA,120.01.0044,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,SK01,B3,2 Parça,120-105,2026,28,4728,100,26.8,12.4,59.3,103.8,61,83,98.6,TAMAMLANDI,0.0146,0.0208
903651,IE26903651,M00014,SIP26006535,2,RF903651,2026-07-16,O,OP03,43,MNT-11,1.0968,E,MNT,MONTAJ,120.01.0044,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,SK01,B3,2 Parça,120-105,2026,29,4830,119,99.7,5.2,24.1,37.8,18.3,30.2,35.9,TAMAMLANDI,0.023,0.0241
903652,IE25903652,M00073,SIP25004870,1,RF903652,2025-11-17,E,OP01,25,KSM-02,1.044,H,KSM,KESIM,120.01.0076,TEPSI 325-125 LITOGRAFI 3 PARÇA,TEPSI 325-125 LITOGRAFI 3 PARÇA,SK11,B1,3 Parça,325-125,2025,43,1435,36,0,0,6,97.3,5.4,77.8,92.4,TAMAMLANDI,0.0163,0.0244
903653,IE25903653,M00073,SIP25004870,1,RF903653,2025-11-24,E,OP02,31,MTB-02,1.0226,H,MTB,MATBAA,120.01.0076,TEPSI 325-125 LITOGRAFI 3 PARÇA,TEPSI 325-125 LITOGRAFI 3 PARÇA,SK11,B1,3 Parça,325-125,2025,43,1438,64,75.4,0,21.8,97.6,20.7,78.1,92.7,TAMAMLANDI,0.0374,0.0422
903654,IE25903654,M00073,SIP25004870,1,RF903654,2025-11-25,O,OP03,12,PRS-12,0.649,E,PRS,PRES,120.01.0076,TEPSI 325-125 LITOGRAFI 3 PARÇA,TEPSI 325-125 LITOGRAFI 3 PARÇA,SK11,B1,3 Parça,325-125,2025,43,1461,24,34.4,4.2,5.6,102.5,4.2,82,97.4,TAMAMLANDI,0.0114,0.0163
903655,IE25903655,M00073,SIP25004870,1,RF903655,2025-11-05,O,OP04,34,MNT-02,0.9942,E,MNT,MONTAJ,120.01.0076,TEPSI 325-125 LITOGRAFI 3 PARÇA,TEPSI 325-125 LITOGRAFI 3 PARÇA,SK11,B1,3 Parça,325-125,2025,43,1406,84,22.4,22,5.9,43.6,5.3,34.9,41.4,TAMAMLANDI,0.0373,0.0563
903656,IE25903656,M00001,SIP25005409,1,RF903656,2025-12-22,E,OP01,24,KSM-01,0.5668,H,KSM,KESIM,120.01.0014,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,50,1199,26,72,2.4,13.8,89.2,10.6,71.4,84.7,TAMAMLANDI,0.0142,0.0218
903657,IE25903657,M00001,SIP25005409,1,RF903657,2026-01-04,E,OP02,31,MTB-02,0.791,H,MTB,MATBAA,120.01.0014,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,51,1177,31,15.7,0,9.1,41.8,7.2,33.4,39.7,TAMAMLANDI,0.0195,0.0257
903658,IE25903658,M00001,SIP25005409,1,RF903658,2026-01-08,O,OP03,19,PRS-19,0.7999,E,PRS,PRES,120.01.0014,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,51,1218,20,19.7,7,6.8,49.9,6.8,39.9,47.4,TAMAMLANDI,0.0122,0.0162
903659,IE25903659,M00001,SIP25005409,1,RF903659,2026-01-16,E,OP04,47,MNT-13,0.897,E,MNT,MONTAJ,120.01.0014,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,51,1230,25,29.4,0,4.5,125.1,4.2,100.1,118.8,TAMAMLANDI,0.0167,0.0197
903660,IE26903660,M00017,SIP25005391,3,RF903660,2026-02-04,E,OP01,24,KSM-01,0.8376,H,KSM,KESIM,120.01.0004,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,1,1859,73,2.7,21.3,7.3,29.5,6.1,23.6,28,TAMAMLANDI,0.033,0.0377
903661,IE26903661,M00017,SIP25005391,3,RF903661,2026-01-29,E,OP02,30,MTB-01,0.7166,H,MTB,MATBAA,120.01.0004,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,2,1927,29,32.6,17.7,18,129.2,16.4,103.4,122.7,TAMAMLANDI,0.0103,0.0147
903662,IE26903662,M00017,SIP25005391,3,RF903662,2026-02-08,H,OP03,4,PRS-04,0.8438,E,PRS,PRES,120.01.0004,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,SK05,B2,2 Parça,295-165,2026,2,1925,5,26.7,0,17.7,109.4,18.5,87.5,103.9,TAMAMLANDI,0.0023,0.0027
