ID,YIL,HAFTA,GRUP,TOPLAM
905265,2025,28,KESIM,255
905266,2025,28,MATBAA,417
905267,2025,28,PRES,252.7
905268,2025,29,MONTAJ,459.1
905269,2026,5,KESIM,130.2
905270,2026,5,PRES,158.7
905271,2026,5,MONTAJ,172.7
905272,2026,12,KESIM,587.8
905273,2026,12,MATBAA,487.1
905274,2026,12,PRES,337.3
905275,2026,12,MONTAJ,325.2
905276,2026,27,KESIM,193.1
905277,2026,27,MATBAA,320.3
905278,2026,28,MONTAJ,452.7
905279,2025,42,KESIM,631
905280,2025,42,MATBAA,630.8
905281,2025,42,MONTAJ,539.7
905282,2026,27,KESIM,613.5
905283,2026,27,DIJITAL,430
905284,2026,27,PRES,302.7
905285,2026,27,MONTAJ,246.3
905286,2026,7,KESIM,382.7
905287,2026,7,DIJITAL,242.8
905288,2026,7,PRES,617.6
905289,2026,7,MONTAJ,429.6
905290,2026,12,KESIM,594.9
905291,2026,12,DIJITAL,402.8
905292,2026,13,PRES,161.8
905293,2026,13,MONTAJ,391.3
905294,2026,24,KESIM,568.3
905295,2026,24,PRES,575.2
905296,2026,24,MONTAJ,159.6
905297,2025,38,KESIM,583
905298,2025,38,DIJITAL,140.1
905299,2025,38,PRES,221.5
905300,2025,38,MONTAJ,245.4
905301,2026,19,KESIM,321
905302,2026,19,MATBAA,338.5
905303,2026,19,PRES,523.2
905304,2026,19,MONTAJ,527.3
905305,2026,21,KESIM,342.1
905306,2026,21,PRES,426.8
905307,2026,21,MONTAJ,370.4
905308,2026,30,KESIM,432.7
905309,2026,30,MATBAA,537.6
905310,2026,30,PRES,360.9
905311,2026,30,MONTAJ,216.1
905312,2025,44,KESIM,475.9
905313,2025,44,DIJITAL,385.5
905314,2025,44,PRES,636.2
905315,2025,44,MONTAJ,178.9
905316,2026,1,KESIM,189.2
905317,2026,1,DIJITAL,180.2
905318,2026,1,PRES,181.1
905319,2026,2,MONTAJ,551.4
905320,2026,20,KESIM,403.4
905321,2026,20,DIJITAL,628.3
905322,2026,20,PRES,341.9
905323,2026,20,MONTAJ,354.2
905324,2025,44,KESIM,410.9
905325,2025,44,PRES,237.5
905326,2025,44,MONTAJ,633.8
905331,2025,48,KESIM,453.9
905332,2025,49,PRES,495.1
905333,2025,49,MONTAJ,621.1
905334,2026,14,KESIM,492.8
905335,2026,14,MATBAA,156.3
905336,2026,14,MONTAJ,324.1
905337,2025,30,KESIM,136.5
905338,2025,30,PRES,122.3
905339,2025,30,MONTAJ,597.6
905340,2025,29,KESIM,360.8
905341,2025,29,MATBAA,552.2
905342,2025,29,MONTAJ,518.1
905343,2025,46,KESIM,275.9
905344,2025,46,DIJITAL,566.6
905345,2025,46,PRES,541.9
905346,2025,46,MONTAJ,274.1
905347,2026,19,KESIM,472.8
905348,2026,19,MATBAA,445
905349,2026,19,MONTAJ,279.3
905350,2026,3,KESIM,268.8
905351,2026,3,MATBAA,273.2
905352,2026,3,PRES,168.3
905353,2026,3,MONTAJ,399.1
905354,2026,22,KESIM,583.2
905355,2026,22,PRES,256.2
905356,2026,22,MONTAJ,545.7
905357,2026,17,KESIM,613.5
905358,2026,17,MATBAA,475.8
905359,2026,17,MONTAJ,218.9
905360,2025,47,KESIM,129
905361,2025,47,MATBAA,146.4
905362,2025,47,MONTAJ,129.9
905363,2025,34,KESIM,280.8
905364,2025,34,MATBAA,406.5
905365,2025,34,MONTAJ,432.2
905370,2025,40,KESIM,245.2
905371,2025,40,PRES,150.4
905372,2025,40,MONTAJ,352.5
905373,2025,26,KESIM,586.6
905374,2025,26,DIJITAL,608
905375,2025,27,PRES,349.5
905376,2025,27,MONTAJ,258.9
905377,2026,21,KESIM,470.4
905378,2026,21,PRES,290.3
905379,2026,21,MONTAJ,288.5
905380,2026,16,KESIM,504.5
905381,2026,16,PRES,411
905382,2026,16,MONTAJ,419.7
905383,2025,39,KESIM,261.3
905384,2025,39,MATBAA,402.2
905385,2025,39,PRES,354.6
905386,2025,39,MONTAJ,630.1
905387,2026,11,KESIM,455.1
905388,2026,11,MATBAA,169.1
905389,2026,11,MONTAJ,559.6
905390,2026,13,KESIM,199.4
905391,2026,13,DIJITAL,559.2
905392,2026,13,PRES,226.5
905393,2026,13,MONTAJ,321.9
905394,2025,34,KESIM,248.2
905395,2025,34,PRES,635.1
905396,2025,34,MONTAJ,426
905397,2026,7,KESIM,490.7
905398,2026,7,MATBAA,210.9
905399,2026,7,MONTAJ,262.4
905400,2026,3,KESIM,348.8
905401,2026,4,MATBAA,267.2
905402,2026,4,PRES,607.4
905403,2026,4,MONTAJ,520.3
905404,2025,35,KESIM,123
905405,2025,35,MATBAA,378.9
905406,2025,36,PRES,201.9
905407,2025,36,MONTAJ,563.1
905408,2026,26,KESIM,442.8
905409,2026,26,MATBAA,468.7
905410,2026,26,MONTAJ,386.8
905411,2026,5,KESIM,502.3
905412,2026,5,DIJITAL,317.6
905413,2026,5,PRES,196
905414,2026,6,MONTAJ,225.2
905415,2025,37,KESIM,594.6
905416,2025,38,MATBAA,414.4
905417,2025,38,PRES,294.7
905418,2025,38,MONTAJ,520.7
905419,2025,43,KESIM,209.8
905420,2025,43,DIJITAL,438
905421,2025,43,PRES,345.9
905422,2025,43,MONTAJ,196.4
905423,2026,19,KESIM,170.9
905424,2026,19,MATBAA,466.4
905425,2026,19,PRES,619.8
905426,2026,20,MONTAJ,560.3
905427,2025,51,KESIM,176.7
905428,2025,51,PRES,281.2
905429,2025,51,MONTAJ,254.9
905430,2025,46,KESIM,227.1
905431,2025,46,MATBAA,174.3
905432,2025,46,PRES,335.7
905433,2025,46,MONTAJ,262.8
905434,2026,30,KESIM,437.8
905435,2026,31,MATBAA,302.9
905436,2026,31,PRES,283
905437,2026,31,MONTAJ,600.9
905438,2025,51,KESIM,506.7
905439,2025,52,MATBAA,316.2
905440,2025,52,MONTAJ,316.6
905441,2026,23,KESIM,488
905442,2026,23,DIJITAL,204.2
905443,2026,23,PRES,255.8
905444,2026,24,MONTAJ,382.5
905445,2026,27,KESIM,325.9
905446,2026,27,DIJITAL,148.7
905447,2026,27,PRES,572.4
905448,2026,27,MONTAJ,145.8
905449,2026,6,KESIM,546.3
905450,2026,7,MATBAA,396.9
905451,2026,7,MONTAJ,197.2
905452,2026,28,KESIM,532.6
905453,2026,28,PRES,407
905454,2026,28,MONTAJ,490.3
905455,2025,45,KESIM,464.8
905456,2025,45,MATBAA,350.6
905457,2025,46,PRES,420
905458,2025,46,MONTAJ,124.8
905459,2026,2,KESIM,152.9
905460,2026,2,PRES,427.5
905461,2026,2,MONTAJ,140.4
905462,2026,6,KESIM,442.1
905463,2026,6,MATBAA,451
905464,2026,7,PRES,540.7
905465,2026,7,MONTAJ,298.3
905466,2026,13,KESIM,447.4
905467,2026,13,MATBAA,491.1
905468,2026,14,PRES,245.2
905469,2026,14,MONTAJ,408.5
905470,2026,3,KESIM,164.3
905471,2026,3,DIJITAL,490.2
905472,2026,4,PRES,407.8
905473,2026,4,MONTAJ,242.5
905474,2026,30,KESIM,264.8
905475,2026,30,MATBAA,614
905476,2026,30,PRES,531.4
905477,2026,30,MONTAJ,418.3
905478,2025,38,KESIM,352.5
905479,2025,38,DIJITAL,418.6
905480,2025,38,PRES,148.3
905481,2025,38,MONTAJ,481.9
905482,2026,30,KESIM,380.4
905483,2026,30,PRES,184.2
905484,2026,30,MONTAJ,143.9
905485,2026,23,KESIM,251.9
905486,2026,23,DIJITAL,410
905487,2026,24,PRES,627.5
905488,2026,24,MONTAJ,464.5
905489,2026,12,KESIM,438.4
905490,2026,12,DIJITAL,281.9
905491,2026,12,PRES,315.4
905492,2026,12,MONTAJ,184.6
905493,2026,23,KESIM,277.7
905494,2026,23,MATBAA,352.7
905495,2026,23,PRES,373
905496,2026,23,MONTAJ,451.3
905497,2026,21,KESIM,594.7
905498,2026,21,MATBAA,625.1
905499,2026,21,MONTAJ,491.2
905500,2026,28,KESIM,305.5
905501,2026,28,DIJITAL,546.3
905502,2026,28,PRES,363.9
905503,2026,28,MONTAJ,269.3
905504,2025,47,KESIM,143.3
905505,2025,47,MATBAA,147
905506,2025,47,PRES,530.6
905507,2025,47,MONTAJ,639.5
905508,2025,29,KESIM,593.5
905509,2025,29,PRES,359.2
905510,2025,29,MONTAJ,595.2
905511,2026,4,KESIM,625.9
905512,2026,4,MATBAA,345.1
905513,2026,4,PRES,606.3
905514,2026,4,MONTAJ,306.5
905515,2025,49,KESIM,142.2
905516,2025,49,DIJITAL,551.3
905517,2025,49,PRES,242.2
905518,2025,50,MONTAJ,624.2
905519,2026,13,KESIM,295.3
905520,2026,13,DIJITAL,508.3
905521,2026,13,PRES,295.6
905522,2026,13,MONTAJ,362.8
905523,2026,14,KESIM,634.4
905524,2026,14,MATBAA,396.2
905525,2026,14,PRES,438.3
905526,2026,14,MONTAJ,508.9
905527,2026,23,KESIM,439.4
905528,2026,23,PRES,200
905529,2026,23,MONTAJ,252.8
905530,2026,7,KESIM,574.2
905531,2026,7,PRES,506.6
905532,2026,7,MONTAJ,448.3
905533,2026,16,KESIM,413.6
905534,2026,16,MATBAA,540.3
905535,2026,16,PRES,301
905536,2026,16,MONTAJ,508.9
905541,2026,20,KESIM,587
905542,2026,21,MATBAA,300.1
905543,2026,21,MONTAJ,309
905544,2026,14,KESIM,524.6
905545,2026,14,DIJITAL,543.9
905546,2026,15,PRES,367.5
905547,2026,15,MONTAJ,637.3
905548,2026,18,KESIM,352.9
905549,2026,18,PRES,594.1
905550,2026,18,MONTAJ,554.5
905555,2026,3,KESIM,630
905556,2026,3,MATBAA,388.9
905557,2026,3,MONTAJ,559.3
905558,2025,51,KESIM,452.1
905559,2025,51,DIJITAL,431.1
905560,2025,51,PRES,633.9
905561,2025,51,MONTAJ,229.7
905562,2026,24,KESIM,568.1
905563,2026,24,DIJITAL,138.9
905564,2026,24,PRES,450.2
905565,2026,25,MONTAJ,339
905566,2026,8,KESIM,605.2
905567,2026,8,MATBAA,179.2
905568,2026,8,MONTAJ,358.1
905569,2025,32,KESIM,195.9
905570,2025,32,MATBAA,426.3
905571,2025,32,MONTAJ,152
905572,2026,10,KESIM,513.5
905573,2026,10,DIJITAL,559
905574,2026,11,PRES,409.9
905575,2026,11,MONTAJ,282.3
905576,2025,27,KESIM,230
905577,2025,27,PRES,565.3
905578,2025,27,MONTAJ,266.4
905579,2025,41,KESIM,542.4
905580,2025,41,DIJITAL,628.7
905581,2025,41,PRES,638.5
905582,2025,41,MONTAJ,367.5
905583,2025,46,KESIM,182.6
905584,2025,46,PRES,223.5
905585,2025,46,MONTAJ,194.2
905586,2025,38,KESIM,216.8
905587,2025,38,DIJITAL,251
905588,2025,38,PRES,171.7
905589,2025,38,MONTAJ,588.2
905590,2025,26,KESIM,241.2
905591,2025,26,MATBAA,430.2
905592,2025,26,PRES,580.9
905593,2025,26,MONTAJ,151.9
905594,2026,29,KESIM,374.2
905595,2026,29,DIJITAL,203.3
905596,2026,30,PRES,122
905597,2026,30,MONTAJ,359.5
905598,2026,29,KESIM,151.1
905599,2026,29,MATBAA,372.1
905600,2026,29,MONTAJ,357
905601,2025,52,KESIM,480.2
905602,2025,52,MATBAA,536.7
905603,2025,1,PRES,594.3
905604,2025,1,MONTAJ,327.3
905605,2025,37,KESIM,324.5
905606,2025,37,MATBAA,552.7
905607,2025,38,PRES,396.9
905608,2025,38,MONTAJ,382.5
905609,2026,19,KESIM,139.6
905610,2026,19,MATBAA,281.2
905611,2026,19,PRES,306.4
905612,2026,19,MONTAJ,205
905613,2026,11,KESIM,288.2
905614,2026,12,PRES,216.3
905615,2026,12,MONTAJ,200
905616,2025,27,KESIM,231.4
905617,2025,27,MATBAA,527.2
905618,2025,27,MONTAJ,245.6
905619,2025,29,KESIM,348.2
905620,2025,29,DIJITAL,145.2
905621,2025,29,PRES,460.1
905622,2025,29,MONTAJ,226.3
905623,2026,20,KESIM,138.5
905624,2026,21,DIJITAL,321.4
905625,2026,21,PRES,575.2
905626,2026,21,MONTAJ,500.2
905627,2025,51,KESIM,538.3
905628,2025,51,MATBAA,171.1
905629,2025,51,MONTAJ,582.7
905630,2026,22,KESIM,399.9
905631,2026,22,MATBAA,203.1
905632,2026,22,MONTAJ,333.3
905633,2026,22,KESIM,540.7
905634,2026,23,MATBAA,219.4
905635,2026,23,MONTAJ,593.2
905636,2025,27,KESIM,349
905637,2025,28,MATBAA,554.6
905638,2025,28,MONTAJ,308.1
905639,2026,12,KESIM,563.3
905640,2026,12,MATBAA,247
905641,2026,12,PRES,382.9
905642,2026,13,MONTAJ,120.9
905643,2025,28,KESIM,311.4
905644,2025,29,MATBAA,290.3
905645,2025,29,PRES,516.1
905646,2025,29,MONTAJ,399.4
905647,2025,29,KESIM,396.8
905648,2025,30,DIJITAL,579.3
905649,2025,30,PRES,517.6
905650,2025,30,MONTAJ,378.9
905651,2025,27,KESIM,405.1
905652,2025,27,DIJITAL,192.7
905653,2025,27,PRES,187.1
905654,2025,27,MONTAJ,437
905655,2025,26,KESIM,351.6
905656,2025,26,DIJITAL,176.2
905657,2025,27,PRES,130.2
905658,2025,27,MONTAJ,239
905659,2025,30,KESIM,215.3
905660,2025,30,MATBAA,626.7
905661,2025,30,PRES,631.7
905662,2025,30,MONTAJ,405.2
905666,2026,12,KESIM,365.5
905667,2026,12,MATBAA,418.8
905668,2026,12,PRES,484.5
905669,2026,12,MONTAJ,304.7
905670,2025,42,KESIM,254.9
905671,2025,42,DIJITAL,446.2
905672,2025,42,PRES,335.1
905673,2025,43,MONTAJ,385.3
905674,2025,50,KESIM,235.1
905675,2025,50,DIJITAL,186.4
905676,2025,50,PRES,416.6
905677,2025,50,MONTAJ,216.7
905678,2025,29,KESIM,144.4
905679,2025,29,DIJITAL,521.1
905680,2025,29,PRES,304.1
905681,2025,29,MONTAJ,574.7
905685,2025,49,KESIM,263.5
905686,2025,49,MATBAA,406.1
905687,2025,50,PRES,620.3
905688,2025,50,MONTAJ,588
905689,2026,29,KESIM,432.4
905690,2026,29,MATBAA,371.6
905691,2026,30,MONTAJ,168.7
905692,2026,18,KESIM,286.1
905693,2026,18,MATBAA,122.8
905694,2026,18,PRES,557
905695,2026,19,MONTAJ,351.5
905696,2025,42,KESIM,165.2
905697,2025,42,DIJITAL,372.4
905698,2025,43,PRES,544.5
905699,2025,43,MONTAJ,143.9
905700,2026,12,KESIM,248.5
905701,2026,12,PRES,521
905702,2026,12,MONTAJ,254.2
905703,2026,30,KESIM,385.6
905704,2026,30,MATBAA,553.1
905705,2026,30,MONTAJ,615.4
905706,2026,29,KESIM,132.6
905707,2026,29,MATBAA,335.4
905708,2026,29,PRES,608.9
905709,2026,29,MONTAJ,399
905710,2025,44,KESIM,386.3
905711,2025,44,MATBAA,329.9
905712,2025,45,PRES,201.1
905713,2025,45,MONTAJ,229.9
905714,2026,29,KESIM,427.5
905715,2026,29,PRES,152.4
905716,2026,29,MONTAJ,471.1
905717,2025,38,KESIM,128
905718,2025,39,PRES,293.8
905719,2025,39,MONTAJ,245
905720,2026,9,KESIM,235.4
905721,2026,9,DIJITAL,380
905722,2026,9,PRES,181.3
905723,2026,10,MONTAJ,633.4
905724,2025,38,KESIM,427.5
905725,2025,38,MATBAA,588.5
905726,2025,38,MONTAJ,530
905734,2025,34,KESIM,486.2
905735,2025,34,PRES,558.8
905736,2025,34,MONTAJ,283.7
905737,2025,38,KESIM,270.4
905738,2025,38,PRES,124.7
905739,2025,38,MONTAJ,541.6
905740,2025,34,KESIM,463.8
905741,2025,34,MATBAA,238.4
905742,2025,34,PRES,580.3
905743,2025,34,MONTAJ,193.1
905744,2025,36,KESIM,508.5
905745,2025,37,MATBAA,518.2
905746,2025,37,MONTAJ,309.3
905747,2026,22,KESIM,593.7
905748,2026,23,DIJITAL,632.2
905749,2026,23,PRES,335.1
905750,2026,23,MONTAJ,436.7
905751,2025,49,KESIM,376.6
905752,2025,49,MATBAA,309.9
905753,2025,49,PRES,269.2
905754,2025,50,MONTAJ,520.1
905755,2025,52,KESIM,539.7
905756,2025,52,MATBAA,434.6
905757,2025,52,MONTAJ,194.1
905758,2025,49,KESIM,617.6
905759,2025,49,MATBAA,577
905760,2025,49,PRES,283.9
905761,2025,49,MONTAJ,544.1
905762,2025,28,KESIM,330.4
905763,2025,28,PRES,428.6
905764,2025,28,MONTAJ,574.1
905765,2026,14,KESIM,469.9
905766,2026,15,MATBAA,609.2
905767,2026,15,MONTAJ,181.6
905768,2025,31,KESIM,311.6
905769,2025,31,PRES,245.1
905770,2025,32,MONTAJ,536.8
905771,2026,1,KESIM,634.5
905772,2026,1,PRES,403.1
905773,2026,1,MONTAJ,494.8
905774,2025,27,KESIM,167.3
905775,2025,27,MATBAA,443.4
905776,2025,27,PRES,469.9
905777,2025,27,MONTAJ,602.3
905778,2026,17,KESIM,463.2
905779,2026,17,DIJITAL,561.9
905780,2026,18,PRES,562.2
905781,2026,18,MONTAJ,126.6
905782,2026,9,KESIM,120.6
905783,2026,9,MATBAA,341.4
905784,2026,9,PRES,426
905785,2026,9,MONTAJ,310.9
905786,2026,4,KESIM,481.7
905787,2026,4,MATBAA,392.7
905788,2026,5,MONTAJ,396.3
905789,2026,27,KESIM,208.2
905790,2026,28,MATBAA,128.6
905791,2026,28,MONTAJ,509.9
905792,2026,20,KESIM,593
905793,2026,20,MATBAA,445.2
905794,2026,21,PRES,200.1
905795,2026,21,MONTAJ,235.2
905800,2026,18,KESIM,552.5
905801,2026,18,MATBAA,620.4
905802,2026,18,MONTAJ,331.5
905803,2025,41,KESIM,186.4
905804,2025,42,PRES,213.5
905805,2025,42,MONTAJ,602.6
905806,2026,26,KESIM,623.1
905807,2026,26,DIJITAL,417.9
905808,2026,26,PRES,566.2
905809,2026,26,MONTAJ,327.4
905810,2025,29,KESIM,557.3
905811,2025,29,DIJITAL,323.9
905812,2025,29,PRES,386.3
905813,2025,30,MONTAJ,547.8
905814,2026,25,KESIM,552.3
905815,2026,26,MATBAA,178.9
905816,2026,26,MONTAJ,387.3
905817,2026,12,KESIM,350
905818,2026,12,DIJITAL,576.3
905819,2026,12,PRES,203.5
905820,2026,12,MONTAJ,220.5
905821,2025,46,KESIM,331.5
905822,2025,46,DIJITAL,575.5
905823,2025,47,PRES,178.1
905824,2025,47,MONTAJ,265.1
905825,2025,44,KESIM,545.8
905826,2025,44,DIJITAL,592.2
905827,2025,44,PRES,454.9
905828,2025,44,MONTAJ,389
905829,2026,27,KESIM,240.5
905830,2026,27,DIJITAL,458.6
905831,2026,27,PRES,529.8
905832,2026,27,MONTAJ,340.5
905833,2026,14,KESIM,610.1
905834,2026,14,MATBAA,178.8
905835,2026,15,PRES,469.5
905836,2026,15,MONTAJ,184.1
905837,2025,51,KESIM,141.2
905838,2025,51,MATBAA,132.8
905839,2025,51,MONTAJ,223.3
905840,2026,19,KESIM,524.3
905841,2026,19,PRES,529
905842,2026,19,MONTAJ,600.6
905843,2025,42,KESIM,491.9
905844,2025,42,DIJITAL,409
905845,2025,42,PRES,155.7
905846,2025,42,MONTAJ,150.5
905847,2025,26,KESIM,171.1
905848,2025,26,PRES,198.9
905849,2025,27,MONTAJ,582.9
905853,2025,43,KESIM,385.1
905854,2025,43,DIJITAL,140
905855,2025,43,PRES,190.5
905856,2025,44,MONTAJ,617.7
905857,2026,26,KESIM,569.9
905858,2026,27,DIJITAL,221.2
905859,2026,27,PRES,588.8
905860,2026,27,MONTAJ,543.1
905861,2025,29,KESIM,391.4
905862,2025,30,MATBAA,313
905863,2025,30,PRES,510.7
905864,2025,30,MONTAJ,338.2
905865,2025,33,KESIM,319.2
905866,2025,33,MATBAA,388.4
905867,2025,33,PRES,367
905868,2025,33,MONTAJ,416.1
905869,2025,31,KESIM,429.6
905870,2025,32,MATBAA,138.9
905871,2025,32,PRES,422.4
905872,2025,32,MONTAJ,138.2
905873,2026,23,KESIM,373.8
905874,2026,24,PRES,302.1
905875,2026,24,MONTAJ,356.1
905876,2025,51,KESIM,586.7
905877,2025,51,DIJITAL,361.5
905878,2025,52,PRES,367.6
905879,2025,52,MONTAJ,224.2
905880,2025,32,KESIM,543
905881,2025,32,DIJITAL,356.3
905882,2025,32,PRES,221.4
905883,2025,33,MONTAJ,361.5
905884,2026,4,KESIM,266.5
905885,2026,4,MATBAA,181.1
905886,2026,4,PRES,473.1
905887,2026,4,MONTAJ,142.9
905888,2026,17,KESIM,482.2
905889,2026,17,MATBAA,425.2
905890,2026,17,PRES,405.5
905891,2026,17,MONTAJ,620.1
905892,2025,31,KESIM,501
905893,2025,31,MATBAA,253.1
905894,2025,31,PRES,429.1
905895,2025,31,MONTAJ,354.9
905900,2025,37,KESIM,626.3
905901,2025,37,MATBAA,216.3
905902,2025,37,PRES,296.2
905903,2025,37,MONTAJ,207.6
905904,2025,42,KESIM,535.6
905905,2025,42,PRES,281
905906,2025,42,MONTAJ,208.5
905907,2026,3,KESIM,445
905908,2026,3,MATBAA,539.8
905909,2026,3,PRES,162.5
905910,2026,3,MONTAJ,250
905911,2025,45,KESIM,631.7
905912,2025,45,MATBAA,237.2
905913,2025,45,MONTAJ,452.1
905914,2025,26,KESIM,385.7
905915,2025,26,MATBAA,505.9
905916,2025,27,MONTAJ,413.3
905917,2026,13,KESIM,128.2
905918,2026,14,MATBAA,404.5
905919,2026,14,PRES,376.7
905920,2026,14,MONTAJ,421.1
905921,2026,18,KESIM,181.5
905922,2026,18,MATBAA,291.8
905923,2026,18,PRES,266.2
905924,2026,18,MONTAJ,397.8
905925,2026,4,KESIM,124.2
905926,2026,4,PRES,384.3
905927,2026,4,MONTAJ,500.1
905928,2025,27,KESIM,167.2
905929,2025,28,MATBAA,146.3
905930,2025,28,PRES,286.8
905931,2025,28,MONTAJ,532.9
905932,2026,11,KESIM,232.1
905933,2026,11,MATBAA,273.6
905934,2026,11,PRES,327.3
905935,2026,11,MONTAJ,376.9
905940,2026,25,KESIM,123.3
905941,2026,25,MATBAA,621.8
905942,2026,25,MONTAJ,453.7
905943,2025,40,KESIM,244.1
905944,2025,40,PRES,477.2
905945,2025,40,MONTAJ,405.8
905946,2026,7,KESIM,139.9
905947,2026,7,DIJITAL,130.6
905948,2026,7,PRES,238.2
905949,2026,7,MONTAJ,318.3
905950,2025,30,KESIM,581.4
905951,2025,30,PRES,366.5
905952,2025,30,MONTAJ,536.6
905953,2025,35,KESIM,198.3
905954,2025,35,DIJITAL,444.8
905955,2025,35,PRES,121.6
905956,2025,35,MONTAJ,441.1
905957,2026,12,KESIM,568
905958,2026,12,MATBAA,566.3
905959,2026,12,PRES,273.9
905960,2026,12,MONTAJ,504.5
905961,2025,43,KESIM,201.3
905962,2025,43,MATBAA,350.1
905963,2025,43,PRES,282.6
905964,2025,43,MONTAJ,508.9
905965,2026,25,KESIM,576.9
905966,2026,25,MATBAA,137.8
905967,2026,25,PRES,635.5
905968,2026,25,MONTAJ,270.1
905969,2025,44,KESIM,538.7
905970,2025,44,MATBAA,477.2
905971,2025,44,MONTAJ,359.3
905972,2025,27,KESIM,201.5
905973,2025,28,PRES,124.5
905974,2025,28,MONTAJ,357.6
905975,2025,30,KESIM,122
905976,2025,30,PRES,232.1
905977,2025,30,MONTAJ,349.2
905978,2025,41,KESIM,533.1
905979,2025,41,DIJITAL,208.3
905980,2025,41,PRES,185.3
905981,2025,41,MONTAJ,148.8
905982,2026,6,KESIM,279.9
905983,2026,6,PRES,559.6
905984,2026,6,MONTAJ,620.2
905985,2026,11,KESIM,222
905986,2026,12,DIJITAL,256.8
905987,2026,12,PRES,268
905988,2026,12,MONTAJ,227.8
905989,2025,32,KESIM,408.9
905990,2025,32,PRES,549
905991,2025,33,MONTAJ,622.2
905992,2025,41,KESIM,213.6
905993,2025,41,PRES,524.8
905994,2025,41,MONTAJ,352.7
905995,2026,3,KESIM,553.6
905996,2026,3,PRES,447
905997,2026,3,MONTAJ,179
905998,2025,30,KESIM,629.1
905999,2025,30,MATBAA,140.1
906000,2025,30,PRES,487.1
906001,2025,30,MONTAJ,177.4
906002,2026,4,KESIM,415.6
906003,2026,4,DIJITAL,384.7
906004,2026,4,PRES,125.3
906005,2026,4,MONTAJ,453.1
906006,2026,26,KESIM,169.4
906007,2026,26,DIJITAL,408.9
906008,2026,26,PRES,333.4
906009,2026,27,MONTAJ,451.1
906010,2025,26,KESIM,247.7
906011,2025,26,MATBAA,207.2
906012,2025,26,PRES,320.4
906013,2025,27,MONTAJ,518.4
906014,2026,30,KESIM,232.8
906015,2026,30,PRES,273.3
906016,2026,30,MONTAJ,252.1
906017,2026,26,KESIM,496.1
906018,2026,26,DIJITAL,175.5
906019,2026,26,PRES,584.3
906020,2026,26,MONTAJ,577.7
906021,2025,44,KESIM,529.9
906022,2025,44,MATBAA,158.9
906023,2025,44,MONTAJ,326.2
906024,2026,31,KESIM,306.1
906025,2026,31,MATBAA,236.5
906028,2025,50,KESIM,423.6
906029,2025,50,DIJITAL,226.7
906030,2025,50,PRES,344.9
906031,2025,50,MONTAJ,349.3
906032,2025,52,KESIM,589.7
906033,2025,1,MATBAA,128.9
906034,2025,1,PRES,394.9
906035,2025,1,MONTAJ,421.2
906036,2026,6,KESIM,242.5
906037,2026,7,MATBAA,243.4
906038,2026,7,MONTAJ,560.8
906039,2026,27,KESIM,599.9
906040,2026,27,MATBAA,501.5
906041,2026,28,MONTAJ,372.6
906042,2025,34,KESIM,312.7
906043,2025,34,DIJITAL,598
906044,2025,34,PRES,532.5
906045,2025,34,MONTAJ,505
906046,2025,35,KESIM,357.2
906047,2025,35,MATBAA,135.1
906048,2025,35,MONTAJ,208.8
906049,2026,27,KESIM,267
906050,2026,27,MATBAA,580.5
906051,2026,27,MONTAJ,398.1
906052,2026,11,KESIM,472.5
906053,2026,12,PRES,257.7
906054,2026,12,MONTAJ,507.7
906055,2026,13,KESIM,217.9
906056,2026,13,DIJITAL,411
906057,2026,13,PRES,281.4
906058,2026,13,MONTAJ,163.6
906059,2026,4,KESIM,281.7
906060,2026,4,MATBAA,601.8
906061,2026,4,MONTAJ,637
906062,2026,25,KESIM,409.2
906063,2026,25,PRES,421.7
906064,2026,26,MONTAJ,408
906065,2025,37,KESIM,385.4
906066,2025,37,DIJITAL,596
906067,2025,37,PRES,240.5
906068,2025,37,MONTAJ,232.2
906069,2026,10,KESIM,173.8
906070,2026,10,MATBAA,189.8
906071,2026,10,MONTAJ,369.9
906072,2026,17,KESIM,461.6
906073,2026,17,PRES,510.5
906074,2026,17,MONTAJ,372.9
906075,2025,45,KESIM,330.1
906076,2025,45,DIJITAL,318.9
906077,2025,46,PRES,312.7
906078,2025,46,MONTAJ,573.6
906079,2026,21,KESIM,519.8
906080,2026,21,MATBAA,582.3
906081,2026,21,PRES,433.3
906082,2026,21,MONTAJ,230.8
906083,2026,28,KESIM,524.7
906084,2026,28,MATBAA,182.5
906085,2026,28,PRES,340.4
906086,2026,29,MONTAJ,265.2
906087,2026,8,KESIM,199.1
906088,2026,8,DIJITAL,439.4
906089,2026,8,PRES,132.5
906090,2026,8,MONTAJ,356.6
906091,2026,17,KESIM,239.4
906092,2026,17,DIJITAL,368.8
906093,2026,17,PRES,294.1
906094,2026,18,MONTAJ,401.6
906095,2026,9,KESIM,162.2
906096,2026,9,MATBAA,307.9
906097,2026,9,MONTAJ,362.8
906098,2025,33,KESIM,632.4
906099,2025,33,MATBAA,525.4
906100,2025,34,PRES,624.8
906101,2025,34,MONTAJ,498.5
906102,2025,27,KESIM,496.1
906103,2025,27,MATBAA,192.6
906104,2025,27,PRES,346.9
906105,2025,27,MONTAJ,459.7
906106,2025,26,KESIM,535
906107,2025,26,MATBAA,317.7
906108,2025,26,PRES,346.2
906109,2025,27,MONTAJ,120
906110,2026,1,KESIM,160.4
906111,2026,1,MATBAA,551.7
